Time_Seconds,EDA,Stress_Label
23.210773,0.701298,typical
23.220774,0.72244215,typical
23.230774,0.704982,typical
23.240774,0.7107697,typical
23.250774,0.7110869,typical
23.260775,0.711826,typical
23.270775,0.7021231,typical
23.280775,0.70582694,typical
23.290775,0.69969594,typical
23.300776,0.70090544,typical
23.310776,0.7110791,typical
23.320778,0.70968866,typical
23.330778,0.70408744,typical
23.340778,0.7019249,typical
23.350779,0.69515556,typical
23.360779,0.718509,typical
23.370779,0.6860143,typical
23.38078,0.69891715,typical
23.39078,0.6996429,typical
23.40078,0.69940716,typical
23.41078,0.6621211,typical
23.42078,0.6949947,typical
23.43078,0.69127566,typical
23.44078,0.68358463,typical
23.45078,0.6814896,typical
23.460781,0.70349807,typical
23.470781,0.6704598,typical
23.480782,0.6873542,typical
23.490782,0.6896477,typical
23.500784,0.6820089,typical
23.510784,0.68558013,typical
23.520784,0.70433396,typical
23.530785,0.6686737,typical
23.540785,0.6848774,typical
23.550785,0.6944555,typical
23.560785,0.686782,typical
23.570786,0.68335766,typical
23.580786,0.68693966,typical
23.590786,0.67687637,typical
23.600786,0.6763962,typical
23.610786,0.6808062,typical
23.620787,0.6706446,typical
23.630787,0.67987263,typical
23.640787,0.6650933,typical
23.650787,0.6971007,typical
23.660788,0.65323603,typical
23.670788,0.66493917,typical
23.68079,0.6612884,typical
23.69079,0.67799985,typical
23.70079,0.6666072,typical
23.71079,0.68645895,typical
23.72079,0.6902537,typical
23.730791,0.66002285,typical
23.740791,0.6797017,typical
23.750792,0.6514379,typical
23.760792,0.6621816,typical
23.770792,0.6654519,typical
23.780792,0.6724031,typical
23.790792,0.67520916,typical
23.800793,0.6758688,typical
23.810793,0.6549846,typical
23.820793,0.65488636,typical
23.830793,0.6627354,typical
23.840794,0.6475809,typical
23.850794,0.6729442,typical
23.860794,0.64435095,typical
23.870796,0.6611487,typical
23.880796,0.6726635,typical
23.890797,0.6567079,typical
23.900797,0.66101027,typical
23.910797,0.6501333,typical
23.920797,0.66816086,typical
23.930798,0.6482817,typical
23.940798,0.6326032,typical
23.950798,0.6693483,typical
23.960798,0.6557974,typical
23.970798,0.6669846,typical
23.980799,0.64326525,typical
23.990799,0.64549184,typical
24.0008,0.65141934,typical
24.0108,0.6423168,typical
24.0208,0.6535753,typical
24.0308,0.63971364,typical
24.0408,0.638682,typical
24.050802,0.6517422,typical
24.060802,0.65358555,typical
24.070803,0.6328387,typical
24.080803,0.65914273,typical
24.090803,0.65160483,typical
24.100803,0.6172327,typical
24.110804,0.64027035,typical
24.120804,0.63229764,typical
24.130804,0.64463943,typical
24.140804,0.6243335,typical
24.150805,0.6416301,typical
24.160805,0.63274527,typical
24.170805,0.6406021,typical
24.180805,0.6287003,typical
24.190805,0.63388705,typical
24.200806,0.62411875,typical
24.210806,0.62556267,typical
24.220806,0.6131768,typical
24.230808,0.6271521,typical
24.240808,0.6437384,typical
24.250809,0.6195639,typical
24.260809,0.64027226,typical
24.27081,0.6180869,typical
24.28081,0.6352694,typical
24.29081,0.63461596,typical
24.30081,0.62603843,typical
24.31081,0.6343474,typical
24.32081,0.6258803,typical
24.33081,0.61855656,typical
24.34081,0.6308347,typical
24.350811,0.6278137,typical
24.360811,0.636548,typical
24.370811,0.6451634,typical
24.380812,0.60561824,typical
24.390812,0.6241796,typical
24.400812,0.6249596,typical
24.410812,0.61568576,typical
24.420815,0.61647034,typical
24.430815,0.62958795,typical
24.440815,0.61737865,typical
24.450815,0.6251743,typical
24.460815,0.63436633,typical
24.470816,0.6248993,typical
24.480816,0.61602426,typical
24.490816,0.6342508,typical
24.500816,0.6162227,typical
24.510817,0.6130457,typical
24.520817,0.6151334,typical
24.530817,0.6204951,typical
24.540817,0.6222265,typical
24.550817,0.6145713,typical
24.560818,0.61538094,typical
24.570818,0.6068364,typical
24.580818,0.6227693,typical
24.590818,0.6009377,typical
24.60082,0.62287736,typical
24.61082,0.6337543,typical
24.620821,0.6058221,typical
24.630821,0.6071532,typical
24.640821,0.61343604,typical
24.650822,0.6153852,typical
24.660822,0.5977068,typical
24.670822,0.60732967,typical
24.680822,0.6184379,typical
24.690823,0.61201334,typical
24.700823,0.5962576,typical
24.710823,0.61598766,typical
24.720823,0.60233647,typical
24.730824,0.60862076,typical
24.740824,0.60624856,typical
24.750824,0.5872048,typical
24.760824,0.60719895,typical
24.770824,0.5913788,typical
24.780827,0.60425055,typical
24.790827,0.6049411,typical
24.800827,0.5947303,typical
24.810827,0.5969702,typical
24.820827,0.5921588,typical
24.830828,0.60465723,typical
24.840828,0.5956768,typical
24.850828,0.6013778,typical
24.860828,0.59981245,typical
24.870829,0.5969692,typical
24.880829,0.6006828,typical
24.89083,0.592579,typical
24.90083,0.60310364,typical
24.91083,0.5990424,typical
24.92083,0.60019624,typical
24.93083,0.58144945,typical
24.94083,0.5554485,typical
24.95083,0.5384086,typical
24.96083,0.53081876,typical
24.970833,0.543357,typical
24.980833,0.5483757,typical
24.990833,0.52099484,typical
25.000834,0.5531198,typical
25.010834,0.5297009,typical
25.020834,0.52491814,typical
25.030834,0.55109215,typical
25.040834,0.5322094,typical
25.050835,0.5345701,typical
25.060835,0.5584538,typical
25.070835,0.53331417,typical
25.080835,0.54413927,typical
25.090836,0.5265481,typical
25.100836,0.52665186,typical
25.110836,0.53771687,typical
25.120836,0.52383024,typical
25.130836,0.540908,typical
25.140837,0.5370196,typical
25.150839,0.51944834,typical
25.16084,0.5382264,typical
25.17084,0.5428579,typical
25.18084,0.5311209,typical
25.19084,0.5309375,typical
25.20084,0.537106,typical
25.21084,0.5421593,typical
25.22084,0.5369148,typical
25.23084,0.5240135,typical
25.24084,0.51742566,typical
25.250841,0.52179885,typical
25.260841,0.52524656,typical
25.270842,0.5417116,typical
25.280842,0.52586967,typical
25.290842,0.52786034,typical
25.300842,0.5300835,typical
25.310843,0.53780943,typical
25.320843,0.534997,typical
25.330845,0.5439443,typical
25.340845,0.53036875,typical
25.350845,0.53139013,typical
25.360846,0.5358843,typical
25.370846,0.53603214,typical
25.380846,0.55121905,typical
25.390846,0.525974,typical
25.400846,0.5363339,typical
25.410847,0.5244379,typical
25.420847,0.51244956,typical
25.430847,0.5340011,typical
25.440847,0.5466336,typical
25.450848,0.53635186,typical
25.460848,0.51021963,typical
25.470848,0.5235262,typical
25.480848,0.52458894,typical
25.490849,0.5286846,typical
25.500849,0.5448655,typical
25.51085,0.5323993,typical
25.520851,0.51659054,typical
25.530851,0.51238334,typical
25.540852,0.5191895,typical
25.550852,0.5276639,typical
25.560852,0.51478404,typical
25.570852,0.5250338,typical
25.580853,0.5223733,typical
25.590853,0.5429995,typical
25.600853,0.51950103,typical
25.610853,0.5213906,typical
25.620853,0.5353673,typical
25.630854,0.5304133,typical
25.640854,0.5322351,typical
25.650854,0.49437764,typical
25.660854,0.50983304,typical
25.670855,0.5272323,typical
25.680855,0.49207643,typical
25.690855,0.5057518,typical
25.700857,0.50644165,typical
25.710857,0.4845081,typical
25.720858,0.52904814,typical
25.730858,0.4971451,typical
25.740858,0.49445897,typical
25.750858,0.49612576,typical
25.760859,0.49596998,typical
25.770859,0.48626894,typical
25.780859,0.50442576,typical
25.79086,0.49879563,typical
25.80086,0.48923105,typical
25.81086,0.49439594,typical
25.82086,0.5011958,typical
25.83086,0.4779829,typical
25.84086,0.4983692,typical
25.85086,0.50176543,typical
25.86086,0.4871244,typical
25.870861,0.49218607,typical
25.880863,0.49947858,typical
25.890863,0.5004117,typical
25.900864,0.49155927,typical
25.910864,0.49218035,typical
25.920864,0.49295488,typical
25.930864,0.5002684,typical
25.940865,0.49302235,typical
25.950865,0.5126239,typical
25.960865,0.49982613,typical
25.970865,0.49792144,typical
25.980865,0.49252266,typical
25.990866,0.50041556,typical
26.000866,0.49261057,typical
26.010866,0.49992347,typical
26.020866,0.51834106,typical
26.030867,0.5056145,typical
26.040867,0.51255226,typical
26.050867,0.48672953,typical
26.06087,0.48626056,typical
26.07087,0.5097769,typical
26.08087,0.5137492,typical
26.09087,0.51396066,typical
26.10087,0.4993815,typical
26.11087,0.5017912,typical
26.12087,0.5020748,typical
26.13087,0.5154955,typical
26.140871,0.4995801,typical
26.150871,0.50283486,typical
26.160872,0.5235894,typical
26.170872,0.5171918,typical
26.180872,0.52346694,typical
26.190872,0.5192912,typical
26.200872,0.5405888,typical
26.210873,0.5558838,typical
26.220873,0.55806226,typical
26.230873,0.5650544,typical
26.240875,0.57885146,typical
26.250875,0.59241855,typical
26.260876,0.59432393,typical
26.270876,0.59955996,typical
26.280876,0.60566604,typical
26.290876,0.64915407,typical
26.300877,0.6375981,typical
26.310877,0.6378555,typical
26.320877,0.6530957,typical
26.330877,0.6623171,typical
26.340878,0.6607884,typical
26.350878,0.67400753,typical
26.360878,0.69187665,typical
26.370878,0.6968951,typical
26.380878,0.6787129,typical
26.390879,0.7008116,typical
26.400879,0.7133955,typical
26.41088,0.7351095,typical
26.42088,0.7247427,typical
26.430882,0.72886133,typical
26.440882,0.7383585,typical
26.450882,0.7424685,typical
26.460882,0.74529487,typical
26.470882,0.7526834,typical
26.480883,0.7500861,typical
26.490883,0.76676637,typical
26.500883,0.7509681,typical
26.510883,0.79020524,typical
26.520884,0.77913797,typical
26.530884,0.7623686,typical
26.540884,0.77750623,typical
26.550884,0.79965967,typical
26.560884,0.7891559,typical
26.570885,0.77868646,typical
26.580885,0.7983484,typical
26.590885,0.80362374,typical
26.600885,0.79866517,typical
26.610888,0.80053526,typical
26.620888,0.81394446,typical
26.630888,0.8303341,typical
26.640888,0.8367385,typical
26.650888,0.8155346,typical
26.660889,0.8227155,typical
26.670889,0.83303744,typical
26.68089,0.84023225,typical
26.69089,0.8280987,typical
26.70089,0.839125,typical
26.71089,0.83572525,typical
26.72089,0.83423203,typical
26.73089,0.84242904,typical
26.74089,0.83904326,typical
26.75089,0.8512999,typical
26.760891,0.8439886,typical
26.770891,0.8349724,typical
26.780891,0.85682786,typical
26.790894,0.8774891,typical
26.800894,0.8642133,typical
26.810894,0.8448023,typical
26.820894,0.85567546,typical
26.830894,0.85852927,typical
26.840895,0.85644937,typical
26.850895,0.8672173,typical
26.860895,0.8871702,typical
26.870895,0.8532862,typical
26.880896,0.85604954,typical
26.890896,0.8847867,typical
26.900896,0.8730196,typical
26.910896,0.8641279,typical
26.920897,0.8714851,typical
26.930897,0.8686305,typical
26.940897,0.8683828,typical
26.950897,0.8838812,typical
26.960897,0.90288186,typical
26.970898,0.887511,typical
26.9809,0.89733523,typical
26.9909,0.87775564,typical
27.0009,0.879508,typical
27.0109,0.8671267,typical
27.0209,0.8752871,typical
27.030901,0.8821313,typical
27.040901,0.8872446,typical
27.050901,0.8726438,typical
27.060902,0.87546813,typical
27.070902,0.8821336,typical
27.080902,0.8871603,typical
27.090902,0.8636037,typical
27.100903,0.8842211,typical
27.110903,0.8743937,typical
27.120903,0.87443423,typical
27.130903,0.8770625,typical
27.140903,0.89739454,typical
27.150904,0.8872169,typical
27.160906,0.8823751,typical
27.170906,0.8702352,typical
27.180906,0.85990995,typical
27.190907,0.87446713,typical
27.200907,0.8871065,typical
27.210907,0.860994,typical
27.220907,0.8770058,typical
27.230907,0.8805784,typical
27.240908,0.8885771,typical
27.250908,0.8729186,typical
27.260908,0.864767,typical
27.270908,0.8529161,typical
27.280909,0.8725886,typical
27.290909,0.86483824,typical
27.300909,0.8744024,typical
27.31091,0.8740628,typical
27.32091,0.86454594,typical
27.33091,0.8724472,typical
27.340912,0.86919045,typical
27.350912,0.87302446,typical
27.360912,0.87339646,typical
27.370913,0.8765868,typical
27.380913,0.8723049,typical
27.390913,0.8540761,typical
27.400913,0.86316794,typical
27.410913,0.8704383,typical
27.420914,0.85696787,typical
27.430914,0.87687856,typical
27.440914,0.8600053,typical
27.450914,0.8512281,typical
27.460915,0.84418637,typical
27.470915,0.8650472,typical
27.480915,0.8608351,typical
27.490915,0.85461694,typical
27.500916,0.85759884,typical
27.510916,0.84579086,typical
27.520916,0.84135365,typical
27.530918,0.8670429,typical
27.540918,0.85749334,typical
27.550919,0.85396075,typical
27.560919,0.84629947,typical
27.570919,0.837236,typical
27.58092,0.8550689,typical
27.59092,0.8485116,typical
27.60092,0.84425044,typical
27.61092,0.838913,typical
27.62092,0.85744834,typical
27.63092,0.8574281,typical
27.64092,0.8417393,typical
27.65092,0.83933556,typical
27.660921,0.848224,typical
27.670921,0.83301735,typical
27.680922,0.8430951,typical
27.690922,0.84480095,typical
27.700922,0.8441851,typical
27.710924,0.82439643,typical
27.720924,0.8268167,typical
27.730925,0.83937454,typical
27.740925,0.82163215,typical
27.750925,0.83728373,typical
27.760925,0.82747227,typical
27.770926,0.834339,typical
27.780926,0.8263828,typical
27.790926,0.82099587,typical
27.800926,0.81837094,typical
27.810926,0.8220613,typical
27.820927,0.809047,typical
27.830927,0.8209156,typical
27.840927,0.8249886,typical
27.850927,0.8116675,typical
27.860928,0.81272566,typical
27.870928,0.806755,typical
27.880928,0.82450116,typical
27.89093,0.8094544,typical
27.90093,0.80777,typical
27.91093,0.8180195,typical
27.92093,0.8193595,typical
27.930931,0.80491245,typical
27.940931,0.8061756,typical
27.950932,0.8025285,typical
27.960932,0.810235,typical
27.970932,0.81020606,typical
27.980932,0.798941,typical
27.990932,0.8115098,typical
28.000933,0.7923866,typical
28.010933,0.7896687,typical
28.020933,0.79648936,typical
28.030933,0.78985023,typical
28.040934,0.8070475,typical
28.050934,0.78120255,typical
28.060934,0.7895817,typical
28.070936,0.79659885,typical
28.080936,0.7892376,typical
28.090937,0.79061896,typical
28.100937,0.78768414,typical
28.110937,0.7872144,typical
28.120937,0.7901696,typical
28.130938,0.7854846,typical
28.140938,0.78749883,typical
28.150938,0.7842716,typical
28.160938,0.7792363,typical
28.170938,0.78309155,typical
28.180939,0.78631276,typical
28.190939,0.77471757,typical
28.20094,0.7577489,typical
28.21094,0.7580802,typical
28.22094,0.77724755,typical
28.23094,0.78493935,typical
28.24094,0.77493393,typical
28.25094,0.7730954,typical
28.260942,0.7841993,typical
28.270943,0.766063,typical
28.280943,0.77021086,typical
28.290943,0.7559369,typical
28.300943,0.7807205,typical
28.310944,0.7897779,typical
28.320944,0.7730806,typical
28.330944,0.7753127,typical
28.340944,0.75721127,typical
28.350945,0.75988555,typical
28.360945,0.763269,typical
28.370945,0.7544832,typical
28.380945,0.75979763,typical
28.390945,0.7557821,typical
28.400946,0.7623968,typical
28.410946,0.7727651,typical
28.420946,0.7495688,typical
28.430946,0.7705614,typical
28.440948,0.7521755,typical
28.450949,0.7514714,typical
28.460949,0.77216005,typical
28.47095,0.7492691,typical
28.48095,0.74474925,typical
28.49095,0.7317206,typical
28.50095,0.7362399,typical
28.51095,0.74265844,typical
28.52095,0.7420286,typical
28.53095,0.7443664,typical
28.54095,0.73439324,typical
28.550951,0.7566679,typical
28.560951,0.7311801,typical
28.570951,0.72372,typical
28.580952,0.73082405,typical
28.590952,0.7391005,typical
28.600952,0.72853184,typical
28.610952,0.7245183,typical
28.620955,0.75001884,typical
28.630955,0.71840155,typical
28.640955,0.73714846,typical
28.650955,0.71012884,typical
28.660955,0.71858174,typical
28.670956,0.71834373,typical
28.680956,0.7165945,typical
28.690956,0.7120618,typical
28.700956,0.750478,typical
28.710957,0.7293682,typical
28.720957,0.73271066,typical
28.730957,0.6875059,typical
28.740957,0.7105793,typical
28.750957,0.71003634,typical
28.760958,0.7012534,typical
28.770958,0.7244446,typical
28.780958,0.7126631,typical
28.790958,0.74049467,typical
28.80096,0.71010053,typical
28.81096,0.7240468,typical
28.820961,0.74577266,typical
28.830961,0.7768256,typical
28.840961,0.79679936,typical
28.850962,0.80121154,typical
28.860962,0.84477997,typical
28.870962,0.86966157,typical
28.880962,0.8816259,typical
28.890963,0.92754626,typical
28.900963,0.9367094,typical
28.910963,0.96103984,typical
28.920963,0.98158574,typical
28.930964,1.007349,typical
28.940964,1.0252403,typical
28.950964,1.0547501,typical
28.960964,1.0425473,typical
28.970964,1.0705059,typical
28.980965,1.1147493,typical
28.990967,1.1362886,typical
29.000967,1.1473074,typical
29.010967,1.1804789,typical
29.020967,1.1839786,typical
29.030968,1.1971531,typical
29.040968,1.2211351,typical
29.050968,1.2364545,typical
29.060968,1.2403508,typical
29.070969,1.2479916,typical
29.080969,1.276335,typical
29.09097,1.2863865,typical
29.10097,1.2863231,typical
29.11097,1.3023906,typical
29.12097,1.3460971,typical
29.13097,1.3313229,typical
29.14097,1.3620945,typical
29.15097,1.3602906,typical
29.16097,1.3774374,typical
29.170973,1.3727641,typical
29.180973,1.3829342,typical
29.190973,1.3854823,typical
29.200974,1.4052314,typical
29.210974,1.3958573,typical
29.220974,1.4023261,typical
29.230974,1.397116,typical
29.240974,1.4367858,typical
29.250975,1.4176464,typical
29.260975,1.449017,typical
29.270975,1.4185991,typical
29.280975,1.4266026,typical
29.290976,1.4223255,typical
29.300976,1.4115963,typical
29.310976,1.4074751,typical
29.320976,1.4294474,typical
29.330976,1.4101958,typical
29.340977,1.4129629,typical
29.350979,1.3961496,typical
29.36098,1.4028845,typical
29.37098,1.3872024,typical
29.38098,1.3923283,typical
29.39098,1.3810418,typical
29.40098,1.3777105,typical
29.41098,1.3644521,typical
29.42098,1.3544755,typical
29.43098,1.3471787,typical
29.44098,1.3245254,typical
29.450981,1.3371927,typical
29.460981,1.3075268,typical
29.470982,1.290997,typical
29.480982,1.3041881,typical
29.490982,1.2704668,typical
29.500982,1.2586994,typical
29.510983,1.2204137,typical
29.520983,1.2327434,typical
29.530983,1.1981118,typical
29.540985,1.1944965,typical
29.550985,1.1616299,typical
29.560986,1.1758003,typical
29.570986,1.1351526,typical
29.580986,1.1110624,typical
29.590986,1.0913767,typical
29.600986,1.0796938,typical
29.610987,1.0622263,typical
29.620987,1.0341942,typical
29.630987,1.0107524,typical
29.640987,0.9814921,typical
29.650988,0.9662506,typical
29.660988,0.9347153,typical
29.670988,0.9185507,typical
29.680988,0.8843992,typical
29.690989,0.869766,typical
29.700989,0.843412,typical
29.710989,0.8429089,typical
29.720991,0.7922573,typical
29.730991,0.7806697,typical
29.740992,0.74160576,typical
29.750992,0.7305535,typical
29.760992,0.7020664,typical
29.770992,0.6856318,typical
29.780993,0.657581,typical
29.790993,0.62613595,typical
29.800993,0.63068503,typical
29.810993,0.63565654,typical
29.820993,0.64994025,typical
29.830994,0.6392501,typical
29.840994,0.6383555,typical
29.850994,0.60934424,typical
29.860994,0.6249984,typical
29.870995,0.61898553,typical
29.880995,0.6288614,typical
29.890995,0.63282037,typical
29.900997,0.654436,typical
29.910997,0.65976465,typical
29.920998,0.6643597,typical
29.930998,0.6596656,typical
29.940998,0.6720867,typical
29.950998,0.65714896,typical
29.960999,0.6869489,typical
29.970999,0.694769,typical
29.980999,0.691009,typical
29.991,0.7154669,typical
30.001,0.70394826,typical
30.011,0.7121671,typical
30.021,0.7357738,typical
30.031,0.74863917,typical
30.041,0.7435027,typical
30.051,0.7473475,typical
30.061,0.7465586,typical
30.071001,0.76957273,typical
30.081001,0.7617017,typical
30.091003,0.7717653,typical
30.101004,0.77211165,typical
30.111004,0.7904188,typical
30.121004,0.7798668,typical
30.131004,0.79069936,typical
30.141005,0.7916179,typical
30.151005,0.8004449,typical
30.161005,0.82115996,typical
30.171005,0.81154495,typical
30.181005,0.8146928,typical
30.191006,0.80704844,typical
30.201006,0.8076582,typical
30.211006,0.836815,typical
30.221006,0.8384336,typical
30.231007,0.8129048,typical
30.241007,0.84558773,typical
30.251007,0.8477235,typical
30.261007,0.84178627,typical
30.27101,0.83945537,typical
30.28101,0.8587225,typical
30.29101,0.8462547,typical
30.30101,0.8401706,typical
30.31101,0.8584908,typical
30.32101,0.8631399,typical
30.33101,0.86605656,typical
30.341011,0.8629634,typical
30.351011,0.8506936,typical
30.361012,0.8557266,typical
30.371012,0.86958975,typical
30.381012,0.86294067,typical
30.391012,0.8747175,typical
30.401012,0.8674432,typical
30.411013,0.8650647,typical
30.421013,0.8887489,typical
30.431013,0.86736774,typical
30.441013,0.8782218,typical
30.451015,0.8891912,typical
30.461016,0.8866989,typical
30.471016,0.88161725,typical
30.481016,0.89760166,typical
30.491016,0.8905471,typical
30.501017,0.88900197,typical
30.511017,0.89310634,typical
30.521017,0.90560704,typical
30.531017,0.88079846,typical
30.541018,0.8668337,typical
30.551018,0.8844203,typical
30.561018,0.88665944,typical
30.571018,0.89400655,typical
30.581018,0.88620526,typical
30.591019,0.88292056,typical
30.601019,0.89053583,typical
30.61102,0.9046426,typical
30.62102,0.88266987,typical
30.631021,0.8777314,typical
30.641022,0.8987812,typical
30.651022,0.8851509,typical
30.661022,0.9085282,typical
30.671022,0.8933107,typical
30.681023,0.8764669,typical
30.691023,0.9019364,typical
30.701023,0.91337186,typical
30.711023,0.9178513,typical
30.721024,0.92962795,typical
30.731024,0.9335127,typical
30.741024,0.9375055,typical
30.751024,0.96901524,typical
30.761024,0.952696,typical
30.771025,0.977213,typical
30.781025,0.9755323,typical
30.791025,0.97966886,typical
30.801025,0.9978031,typical
30.811026,1.0024525,typical
30.821028,0.9978328,typical
30.831028,1.0061046,typical
30.841028,1.0272384,typical
30.851028,1.0062282,typical
30.861029,1.0383695,typical
30.871029,1.0336615,typical
30.88103,1.0432647,typical
30.89103,1.0382025,typical
30.90103,1.0417233,typical
30.91103,1.039502,typical
30.92103,1.0551007,typical
30.93103,1.0648541,typical
30.94103,1.0549684,typical
30.95103,1.0582556,typical
30.961031,1.0792303,typical
30.971031,1.0687003,typical
30.981031,1.0699986,typical
30.991032,1.0815178,typical
31.001034,1.0714649,typical
31.011034,1.0775964,typical
31.021034,1.0885856,typical
31.031034,1.076272,typical
31.041035,1.0973659,typical
31.051035,1.0880986,typical
31.061035,1.100095,typical
31.071035,1.1121551,typical
31.081036,1.1125854,typical
31.091036,1.1093341,typical
31.101036,1.1038895,typical
31.111036,1.1137424,typical
31.121037,1.1153213,typical
31.131037,1.1143878,typical
31.141037,1.0923457,typical
31.151037,1.0850947,typical
31.161037,1.1011367,typical
31.171038,1.0843345,typical
31.18104,1.1045243,typical
31.19104,1.067456,typical
31.20104,1.0636913,typical
31.21104,1.0750463,typical
31.22104,1.0628465,typical
31.231041,1.0747436,typical
31.241041,1.0726231,typical
31.251041,1.0953891,typical
31.261042,1.0808223,typical
31.271042,1.0767791,typical
31.281042,1.0897522,typical
31.291042,1.0864275,typical
31.301043,1.1027737,typical
31.311043,1.1056057,typical
31.321043,1.0921253,typical
31.331043,1.1029061,typical
31.341043,1.0864195,typical
31.351044,1.1164384,typical
31.361046,1.1234629,typical
31.371046,1.1192195,typical
31.381046,1.1218522,typical
31.391047,1.106638,typical
31.401047,1.1086457,typical
31.411047,1.137095,typical
31.421047,1.1368828,typical
31.431047,1.1192651,typical
31.441048,1.134483,typical
31.451048,1.145003,typical
31.461048,1.1264055,typical
31.471048,1.155541,typical
31.481049,1.1253378,typical
31.491049,1.1471491,typical
31.501049,1.1307235,typical
31.51105,1.1298888,typical
31.52105,1.1527992,typical
31.53105,1.1454957,typical
31.54105,1.1445559,typical
31.551052,1.1528051,typical
31.561052,1.1488808,typical
31.571053,1.1523664,typical
31.581053,1.1481383,typical
31.591053,1.147657,typical
31.601053,1.1588372,typical
31.611053,1.1515827,typical
31.621054,1.1494166,typical
31.631054,1.153151,typical
31.641054,1.1645621,typical
31.651054,1.1780729,typical
31.661055,1.16008,typical
31.671055,1.1611372,typical
31.681055,1.1533079,typical
31.691055,1.1709223,typical
31.701056,1.1575229,typical
31.711056,1.1617801,typical
31.721056,1.1635866,typical
31.731058,1.160229,typical
31.741058,1.1693522,typical
31.751059,1.1644938,typical
31.761059,1.1541194,typical
31.771059,1.1391554,typical
31.78106,1.1524334,typical
31.79106,1.1503617,typical
31.80106,1.171512,typical
31.81106,1.1464211,typical
31.82106,1.1485193,typical
31.83106,1.158638,typical
31.84106,1.1426826,typical
31.85106,1.1591078,typical
31.861061,1.1467406,typical
31.871061,1.1530321,typical
31.881062,1.1462501,typical
31.891062,1.1387541,typical
31.901062,1.1459618,typical
31.911064,1.1444972,typical
31.921064,1.129053,typical
31.931065,1.1326343,typical
31.941065,1.1277167,typical
31.951065,1.1359806,typical
31.961065,1.1384706,typical
31.971066,1.1242527,typical
31.981066,1.1250407,typical
31.991066,1.1210799,typical
32.00107,1.1269176,typical
32.011066,1.1314479,typical
32.02107,1.1311351,typical
32.031067,1.1291254,typical
32.04107,1.1144783,typical
32.051067,1.1183465,typical
32.06107,1.1324401,typical
32.071068,1.132105,typical
32.08107,1.1104732,typical
32.09107,1.1035659,typical
32.10107,1.117772,typical
32.11107,1.1019413,typical
32.12107,1.1072733,typical
32.13107,1.10855,typical
32.14107,1.087579,typical
32.15107,1.1186916,typical
32.16107,1.094115,typical
32.17107,1.1021979,typical
32.181072,1.0781572,typical
32.191074,1.0945137,typical
32.201073,1.0966444,typical
32.211075,1.0891157,typical
32.221073,1.0728188,typical
32.231075,1.1036952,typical
32.241074,1.1021261,typical
32.251076,1.0938966,typical
32.261074,1.081666,typical
32.271076,1.0798475,typical
32.281075,1.0808451,typical
32.291077,1.081667,typical
32.301075,1.081764,typical
32.311077,1.0754606,typical
32.321075,1.0979881,typical
32.331078,1.0709293,typical
32.341076,1.0546767,typical
32.351078,1.0711234,typical
32.361076,1.0815587,typical
32.37108,1.0688913,typical
32.38108,1.0721903,typical
32.39108,1.059868,typical
32.40108,1.0610358,typical
32.41108,1.0538769,typical
32.42108,1.0633577,typical
32.43108,1.0724795,typical
32.441082,1.0315793,typical
32.45108,1.0519367,typical
32.461082,1.046844,typical
32.47108,1.0376163,typical
32.481083,1.0490174,typical
32.49108,1.0414909,typical
32.501083,1.0403566,typical
32.51108,1.0186632,typical
32.521084,1.0368285,typical
32.531082,1.0341727,typical
32.541084,1.0361875,typical
32.551086,1.0318047,typical
32.561085,1.0425799,typical
32.571087,1.0116311,typical
32.581085,1.0170838,typical
32.591087,1.0189081,typical
32.601086,1.0133364,typical
32.611088,1.0214325,typical
32.621086,1.0093656,typical
32.63109,0.99857837,typical
32.641087,1.0036896,typical
32.65109,1.0148532,typical
32.661087,0.99738276,typical
32.67109,1.020018,typical
32.681087,0.99807924,typical
32.69109,1.0056446,typical
32.701088,0.9845544,typical
32.71109,0.9792966,typical
32.72109,0.99167544,typical
32.73109,0.9942786,typical
32.741093,0.98005277,typical
32.75109,0.9908286,typical
32.761093,1.0119604,typical
32.77109,1.036619,typical
32.781094,1.0472097,typical
32.791092,1.0623931,typical
32.801094,1.0907482,typical
32.811092,1.0904443,typical
32.821095,1.1098028,typical
32.831093,1.1492091,typical
32.841095,1.1428611,typical
32.851093,1.1587152,typical
32.861095,1.1752499,typical
32.871094,1.2034357,typical
32.881096,1.2033631,typical
32.891094,1.2202144,typical
32.901096,1.236609,typical
32.911095,1.2404171,typical
32.921097,1.2594428,typical
32.9311,1.2768732,typical
32.941097,1.2689837,typical
32.9511,1.2878165,typical
32.961098,1.3220967,typical
32.9711,1.3148165,typical
32.9811,1.3183032,typical
32.9911,1.3384567,typical
33.0011,1.3383901,typical
33.0111,1.3526338,typical
33.0211,1.3708704,typical
33.0311,1.3973622,typical
33.0411,1.3972768,typical
33.0511,1.4179466,typical
33.0611,1.3878697,typical
33.071102,1.4041624,typical
33.0811,1.400682,typical
33.091103,1.4311022,typical
33.101105,1.4429574,typical
33.111103,1.4292028,typical
33.121105,1.4448055,typical
33.131104,1.4613862,typical
33.141106,1.4542799,typical
33.151104,1.4604311,typical
33.161106,1.4600594,typical
33.171104,1.4795338,typical
33.181107,1.4545796,typical
33.191105,1.4787787,typical
33.201107,1.4517784,typical
33.211105,1.4596077,typical
33.221107,1.4643121,typical
33.231106,1.4515429,typical
33.241108,1.4507623,typical
