Time_Seconds,SpO2,Stress_Label
93.68312,98.37381,typical
93.69312,98.46016,typical
93.703125,98.54639,typical
93.71312,98.39076,typical
93.72312,98.310104,typical
93.73312,98.654594,typical
93.743126,98.6494,typical
93.75312,98.521675,typical
93.76312,98.64104,typical
93.773125,98.41026,typical
93.78313,98.55105,typical
93.79312,98.28678,typical
93.80312,98.515076,typical
93.813126,98.29389,typical
93.82313,98.42175,typical
93.83313,98.478,typical
93.843124,98.47898,typical
93.85313,98.64014,typical
93.86313,98.34145,typical
93.87313,98.53657,typical
93.883125,98.47916,typical
93.89313,98.58167,typical
93.90313,98.47616,typical
93.91313,98.396065,typical
93.92313,98.47411,typical
93.93313,98.494064,typical
93.94313,98.22541,typical
93.95313,98.48128,typical
93.96313,98.5636,typical
93.97313,98.401115,typical
93.98313,98.52163,typical
93.99313,98.603935,typical
94.003136,98.51224,typical
94.01313,98.52978,typical
94.02313,98.644295,typical
94.033134,98.66163,typical
94.04314,98.61754,typical
94.05313,98.506065,typical
94.06313,98.456726,typical
94.073135,98.58537,typical
94.08314,98.51119,typical
94.09313,98.45821,typical
94.103134,98.577324,typical
94.11314,98.58626,typical
94.12314,98.70104,typical
94.13313,98.57739,typical
94.143135,98.56566,typical
94.15314,98.40175,typical
94.16314,98.51363,typical
94.173134,98.62508,typical
94.183136,98.55453,typical
94.19314,98.44571,typical
94.20314,98.38012,typical
94.21314,98.39661,typical
94.22314,98.5189,typical
94.23314,98.58601,typical
94.24314,98.37387,typical
94.25314,98.46919,typical
94.26314,98.51328,typical
94.27314,98.42864,typical
94.28314,98.70312,typical
94.293144,98.42495,typical
94.30314,98.39653,typical
94.31314,98.59625,typical
94.32314,98.32029,typical
94.333145,98.57052,typical
94.34314,98.43676,typical
94.35314,98.483185,typical
94.363144,98.3969,typical
94.373146,98.35417,typical
94.38315,98.39093,typical
94.39314,98.70407,typical
94.403145,98.46407,typical
94.41315,98.6164,typical
94.42315,98.51984,typical
94.43314,98.43855,typical
94.443146,98.43143,typical
94.45315,98.51996,typical
94.46315,98.63501,typical
94.473145,98.58347,typical
94.48315,98.49648,typical
94.49315,98.560684,typical
94.50315,98.507996,typical
94.513145,98.470436,typical
94.52315,98.620636,typical
94.53315,98.57339,typical
94.54315,98.391914,typical
94.553154,98.58612,typical
94.56315,98.5024,typical
94.57315,98.48075,typical
94.58315,98.39963,typical
94.593155,98.48532,typical
94.60315,98.417564,typical
94.61315,98.60597,typical
94.62315,98.55785,typical
94.633156,98.706116,typical
94.64315,98.396935,typical
94.65315,98.468254,typical
94.663155,98.48338,typical
94.67316,98.46637,typical
94.68315,98.38686,typical
94.69315,98.409676,typical
94.703156,98.44219,typical
94.71316,98.44744,typical
94.72316,98.61107,typical
94.733154,98.54592,typical
94.74316,98.43994,typical
94.75316,98.61999,typical
94.76316,98.45759,typical
94.773155,98.46142,typical
94.78316,98.43965,typical
94.79316,98.68286,typical
94.80316,98.44671,typical
94.813156,98.57174,typical
94.82316,98.56603,typical
94.83316,98.497284,typical
94.84316,98.43687,typical
94.85316,98.56952,typical
94.86316,98.43794,typical
94.87316,98.57422,typical
94.88316,98.58904,typical
94.89316,98.5626,typical
94.90316,98.51788,typical
94.91316,98.486626,typical
94.923164,98.60049,typical
94.93317,98.49432,typical
94.94316,98.57968,typical
94.95316,98.44486,typical
94.963165,98.40869,typical
94.97317,98.51544,typical
94.98316,98.50303,typical
94.993164,98.5507,typical
95.00317,98.454346,typical
95.01317,98.58363,typical
95.02316,98.45131,typical
95.033165,98.26578,typical
95.04317,98.61155,typical
95.05317,98.43044,typical
95.06316,98.44484,typical
95.073166,98.463646,typical
95.08317,98.422615,typical
95.09317,98.5165,typical
95.10317,98.41167,typical
95.11317,98.26997,typical
95.12317,98.42365,typical
95.13317,98.43468,typical
95.14317,98.39459,typical
95.15317,98.463745,typical
95.16317,98.45467,typical
95.17317,98.54805,typical
95.183174,98.53031,typical
95.19317,98.512985,typical
95.20317,98.34263,typical
95.21317,98.3811,typical
95.223175,98.57858,typical
95.23317,98.56954,typical
95.24317,98.33879,typical
95.253174,98.432976,typical
95.263176,98.62655,typical
95.27318,98.49481,typical
95.28317,98.38159,typical
95.293175,98.73285,typical
95.30318,98.55757,typical
95.31318,98.578064,typical
95.32317,98.588425,typical
95.333176,98.59275,typical
95.34318,98.62913,typical
95.35318,98.466965,typical
95.363174,98.44262,typical
95.37318,98.502235,typical
95.38318,98.57319,typical
95.39318,98.54966,typical
95.403175,98.67398,typical
95.41318,98.5139,typical
95.42318,98.4567,typical
95.43318,98.48899,typical
95.44318,98.62315,typical
95.45318,98.51087,typical
95.46318,98.546036,typical
95.47318,98.43632,typical
95.483185,98.46463,typical
95.49318,98.60764,typical
95.50318,98.49616,typical
95.51318,98.39025,typical
95.523186,98.516716,typical
95.53318,98.50625,typical
95.54318,98.51205,typical
95.553185,98.5242,typical
95.56319,98.335846,typical
95.57318,98.40228,typical
95.58318,98.5223,typical
95.593185,98.44329,typical
95.60319,98.44997,typical
95.61318,98.40546,typical
95.623184,98.60179,typical
95.63319,98.43725,typical
95.64319,98.55211,typical
95.65319,98.38692,typical
95.663185,98.6929,typical
95.67319,98.474686,typical
95.68319,98.47819,typical
95.69319,98.55079,typical
95.703186,98.58233,typical
95.71319,98.705475,typical
95.72319,98.50414,typical
95.73319,98.55322,typical
95.74319,98.533745,typical
95.75319,98.379944,typical
95.76319,98.59364,typical
95.77319,98.532974,typical
95.78319,98.51271,typical
95.79319,98.555,typical
95.80319,98.51084,typical
95.813194,98.62268,typical
95.8232,98.41047,typical
95.83319,98.45839,typical
95.84319,98.6151,typical
95.853195,98.54572,typical
95.8632,98.69749,typical
95.87319,98.43001,typical
95.883194,98.53902,typical
95.893196,98.22613,typical
95.9032,98.56478,typical
95.91319,98.54932,typical
95.923195,98.37131,typical
95.9332,98.540764,typical
95.9432,98.63001,typical
95.95319,98.46571,typical
95.963196,98.49348,typical
95.9732,98.3914,typical
95.9832,98.35918,typical
95.993195,98.49382,typical
96.0032,98.54649,typical
96.0132,98.48484,typical
96.0232,98.462105,typical
96.0332,98.46452,typical
96.0432,98.6387,typical
96.0532,98.300995,typical
96.0632,98.36901,typical
96.073204,98.54439,typical
96.0832,98.59034,typical
96.0932,98.60922,typical
96.1032,98.38369,typical
96.113205,98.56256,typical
96.1232,98.49297,typical
96.1332,98.58035,typical
96.1432,98.44102,typical
96.153206,98.471146,typical
96.1632,98.39859,typical
96.1732,98.66918,typical
96.183205,98.43376,typical
96.19321,98.45528,typical
96.20321,98.51454,typical
96.2132,98.34246,typical
96.223206,98.47854,typical
96.23321,98.39641,typical
96.24321,98.47889,typical
96.253204,98.57913,typical
96.26321,98.78186,typical
96.27321,98.4757,typical
96.28321,98.46902,typical
96.293205,98.56056,typical
96.30321,98.61054,typical
96.31321,98.538216,typical
96.32321,98.401596,typical
96.333206,98.35338,typical
96.34321,98.64452,typical
96.35321,98.68642,typical
96.36321,98.37225,typical
96.373215,98.50915,typical
96.38321,98.52031,typical
96.39321,98.58637,typical
96.40321,98.45549,typical
96.413216,98.46884,typical
96.42321,98.65409,typical
96.43321,98.41302,typical
96.443214,98.41482,typical
96.45322,98.504456,typical
96.46321,98.34639,typical
96.47321,98.49594,typical
96.483215,98.65229,typical
96.49322,98.4852,typical
96.50321,98.40003,typical
96.513214,98.432106,typical
96.52322,98.326675,typical
96.53322,98.568634,typical
96.54321,98.53414,typical
96.553215,98.41437,typical
96.56322,98.43985,typical
96.57322,98.48116,typical
96.58322,98.5693,typical
96.593216,98.61059,typical
96.60322,98.53631,typical
96.61322,98.47967,typical
96.62322,98.485344,typical
96.63322,98.53776,typical
96.64322,98.474434,typical
96.65322,98.439995,typical
96.66322,98.605194,typical
96.67322,98.59407,typical
96.68322,98.28582,typical
96.69322,98.63828,typical
96.703224,98.61715,typical
96.71322,98.533005,typical
96.72322,98.21491,typical
96.73322,98.74278,typical
96.743225,98.406975,typical
96.75323,98.33882,typical
96.76322,98.427536,typical
96.773224,98.27187,typical
96.783226,98.55494,typical
96.79323,98.50795,typical
96.80322,98.486115,typical
96.813225,98.47074,typical
96.82323,98.55203,typical
96.83323,98.43603,typical
96.84322,98.53242,typical
96.853226,98.34354,typical
96.86323,98.358406,typical
96.87323,98.54648,typical
96.883224,98.53797,typical
96.89323,98.54701,typical
96.90323,98.554794,typical
96.91323,98.47059,typical
96.92323,98.622,typical
96.93323,98.32825,typical
96.94323,98.57904,typical
96.95323,98.5524,typical
96.963234,98.558044,typical
96.97323,98.535286,typical
96.98323,98.57156,typical
96.99323,98.558716,typical
97.003235,98.29901,typical
97.01323,98.23442,typical
97.02323,98.35422,typical
97.03323,98.61463,typical
97.043236,98.607056,typical
97.05323,98.518524,typical
97.06323,98.645546,typical
97.073235,98.48822,typical
97.08324,98.58332,typical
97.09323,98.52863,typical
97.10323,98.4131,typical
97.113235,98.6236,typical
97.12324,98.32873,typical
97.13324,98.325134,typical
97.143234,98.50724,typical
97.15324,98.40963,typical
97.16324,98.46842,typical
97.17324,98.46401,typical
97.183235,98.572685,typical
97.19324,98.39158,typical
97.20324,98.32397,typical
97.21324,98.54103,typical
97.223236,98.534386,typical
97.23324,98.51432,typical
97.24324,98.639244,typical
97.25324,98.615486,typical
97.26324,98.54243,typical
97.27324,98.57905,typical
97.28324,98.48637,typical
97.29324,98.43388,typical
97.303246,98.538765,typical
97.31324,98.36662,typical
97.32324,98.46397,typical
97.333244,98.5703,typical
97.34325,98.55345,typical
97.35324,98.47697,typical
97.36324,98.47701,typical
97.373245,98.48173,typical
97.38325,98.54968,typical
97.39324,98.41514,typical
97.403244,98.53438,typical
97.413246,98.406906,typical
97.42325,98.48308,typical
97.43324,98.42641,typical
97.443245,98.42804,typical
97.45325,98.37339,typical
97.46325,98.61852,typical
97.47325,98.50079,typical
97.483246,98.352715,typical
97.49325,98.47639,typical
97.50325,98.38624,typical
97.51325,98.45589,typical
97.52325,98.596825,typical
97.53325,98.46776,typical
97.54325,98.533035,typical
97.55325,98.65012,typical
97.56325,98.65002,typical
97.57325,98.552795,typical
97.58325,98.509796,typical
97.593254,98.49662,typical
97.60325,98.517296,typical
97.61325,98.382805,typical
97.62325,98.413956,typical
97.633255,98.39459,typical
97.64325,98.65727,typical
97.65325,98.56822,typical
97.66325,98.432594,typical
97.673256,98.42596,typical
97.68326,98.50836,typical
97.69325,98.60389,typical
97.703255,98.36819,typical
97.71326,98.54552,typical
97.72326,98.452324,typical
97.73325,98.30081,typical
97.743256,98.5222,typical
97.75326,98.478165,typical
97.76326,98.48496,typical
97.773254,98.31025,typical
97.78326,97.76122,typical
97.79326,97.51859,typical
97.80326,97.062836,typical
97.813255,97.69278,typical
97.82326,98.23098,typical
97.83326,98.410835,typical
97.84326,98.396385,typical
97.853264,98.62106,typical
97.86326,98.55267,typical
97.87326,98.4754,typical
97.88326,98.582634,typical
97.893265,98.42363,typical
97.90326,98.57415,typical
97.91326,98.470436,typical
97.92326,98.47284,typical
97.933266,98.552345,typical
97.94326,98.482544,typical
97.95326,98.43107,typical
97.963264,98.301315,typical
97.97327,98.753265,typical
97.98326,98.4754,typical
97.99326,98.53434,typical
98.003265,98.53099,typical
98.01327,98.68744,typical
98.02327,98.48816,typical
98.033264,98.566925,typical
98.04327,98.42145,typical
98.05327,98.5456,typical
98.06327,98.585075,typical
98.073265,98.376755,typical
98.08327,98.37193,typical
98.09327,98.57983,typical
98.10327,98.488106,typical
98.113266,98.37517,typical
98.12327,98.58712,typical
98.13327,98.5132,typical
98.14327,98.35313,typical
98.15327,98.34493,typical
98.16327,98.562,typical
98.17327,98.586754,typical
98.18327,98.39716,typical
98.19327,98.655045,typical
98.20327,98.517166,typical
98.21327,98.59066,typical
98.223274,98.59473,typical
98.23328,98.47649,typical
98.24327,98.59453,typical
98.25327,98.48793,typical
98.263275,98.358475,typical
98.27328,98.361,typical
98.28327,98.32345,typical
98.293274,98.54596,typical
98.303276,98.53551,typical
98.31328,98.34796,typical
98.32327,98.47632,typical
98.333275,98.46551,typical
98.34328,98.67137,typical
98.35328,98.62662,typical
98.36327,98.46079,typical
98.373276,98.49705,typical
98.38328,98.42226,typical
98.39328,98.443665,typical
98.40328,98.6013,typical
98.41328,98.64509,typical
98.42328,98.35171,typical
98.43328,98.51951,typical
98.44328,98.487434,typical
98.45328,98.45242,typical
98.46328,98.697845,typical
98.47328,98.59106,typical
98.483284,98.48015,typical
98.49328,98.36077,typical
98.50328,98.35018,typical
98.51328,98.5086,typical
98.523285,98.49525,typical
98.53328,98.311714,typical
98.54328,98.453094,typical
98.55328,98.48574,typical
98.563286,98.34778,typical
98.57329,98.29887,typical
98.58328,98.51319,typical
98.593285,98.6893,typical
98.60329,98.49767,typical
98.61329,98.51898,typical
98.62328,98.50961,typical
98.633286,98.46904,typical
98.64329,98.541595,typical
98.65329,98.616104,typical
98.663284,98.53414,typical
98.67329,98.293236,typical
98.68329,98.3821,typical
98.69329,98.415535,typical
98.703285,98.500534,typical
98.71329,98.42795,typical
98.72329,98.50835,typical
98.73329,98.57136,typical
98.743286,98.47029,typical
98.75329,98.51236,typical
98.76329,98.446175,typical
98.77329,98.63792,typical
98.783295,98.37207,typical
98.79329,98.40128,typical
98.80329,98.53262,typical
98.81329,98.43718,typical
98.823296,98.43369,typical
98.83329,98.359764,typical
98.84329,98.35183,typical
98.853294,98.4651,typical
98.8633,98.69158,typical
98.87329,98.52136,typical
98.88329,98.412865,typical
98.893295,98.626076,typical
98.9033,98.59807,typical
98.91329,98.53496,typical
98.923294,98.61374,typical
98.9333,98.5465,typical
98.9433,98.40357,typical
98.9533,98.729164,typical
98.963295,98.42092,typical
98.9733,98.50427,typical
98.9833,98.31769,typical
98.9933,98.47592,typical
99.003296,98.39567,typical
99.0133,98.61675,typical
99.0233,98.6417,typical
99.0333,98.45874,typical
99.0433,98.51033,typical
99.0533,98.536285,typical
99.0633,98.40449,typical
99.0733,98.5418,typical
99.0833,98.53644,typical
99.0933,98.521736,typical
99.1033,98.37241,typical
99.113304,98.62895,typical
99.12331,98.33401,typical
99.1333,98.50915,typical
99.1433,98.50751,typical
99.153305,98.51971,typical
99.16331,98.58278,typical
99.1733,98.63145,typical
99.183304,98.44081,typical
99.193306,98.595566,typical
99.20331,98.51606,typical
99.2133,98.514824,typical
99.223305,98.54558,typical
99.23331,98.57796,typical
99.24331,98.376144,typical
99.2533,98.80172,typical
99.263306,98.41225,typical
99.27331,98.57447,typical
99.28331,98.52016,typical
99.293304,98.44768,typical
99.30331,98.46924,typical
99.31331,98.49211,typical
99.32331,98.598495,typical
99.33331,98.26176,typical
99.34331,98.3027,typical
99.35331,98.59874,typical
99.36331,98.460175,typical
99.373314,98.492744,typical
99.38331,98.46197,typical
99.39331,98.52529,typical
99.40331,98.48769,typical
99.413315,98.39592,typical
99.42331,98.39914,typical
99.43331,98.27172,typical
99.44331,98.56128,typical
99.453316,98.44595,typical
99.46331,98.5184,typical
99.47331,98.34938,typical
99.483315,98.39133,typical
99.49332,98.56649,typical
99.50332,98.689835,typical
99.51331,98.36241,typical
99.523315,98.46001,typical
99.53332,98.475136,typical
99.54332,98.36267,typical
99.553314,98.59749,typical
99.56332,98.60142,typical
99.57332,98.42285,typical
99.58332,98.32618,typical
99.593315,98.48601,typical
99.60332,98.51658,typical
99.61332,98.53468,typical
99.62332,98.4602,typical
99.633316,98.6234,typical
99.64332,98.338615,typical
99.65332,98.357086,typical
99.66332,98.56234,typical
99.673325,98.60031,typical
99.68332,98.60475,typical
99.69332,98.483154,typical
99.70332,98.50434,typical
99.713326,98.76672,typical
99.72332,98.51696,typical
99.73332,98.47353,typical
99.743324,98.48389,typical
99.75333,98.602295,typical
99.76332,98.54847,typical
99.77332,98.46429,typical
99.783325,98.43322,typical
99.79333,98.455986,typical
99.80332,98.48797,typical
99.813324,98.486885,typical
99.823326,98.40367,typical
99.83333,98.624596,typical
99.84332,98.46348,typical
99.853325,98.73046,typical
99.86333,98.52069,typical
99.87333,98.62139,typical
99.88333,98.51496,typical
99.893326,98.53964,typical
99.90333,98.45061,typical
99.91333,98.57713,typical
99.92333,98.50096,typical
99.93333,98.54524,typical
99.94333,98.59172,typical
99.95333,98.42749,typical
99.96333,98.46846,typical
99.97333,98.55234,typical
99.98333,98.360695,typical
99.99333,98.50568,typical
100.003334,98.518295,typical
100.01333,98.43719,typical
100.02333,98.3664,typical
100.03333,98.41609,typical
100.043335,98.38543,typical
100.05334,98.51168,typical
100.06333,98.56742,typical
100.07333,98.53793,typical
100.083336,98.421,typical
100.09334,98.49438,typical
100.10333,98.532814,typical
100.113335,98.79812,typical
100.12334,98.36882,typical
100.13334,98.51873,typical
100.14333,98.44077,typical
100.153336,98.52707,typical
100.16334,98.458374,typical
100.17334,98.497734,typical
100.183334,98.35576,typical
100.19334,98.43626,typical
100.20334,98.45021,typical
100.21334,98.57305,typical
100.22334,98.48747,typical
100.23334,98.48412,typical
100.24334,98.48283,typical
100.25334,98.33831,typical
100.26334,98.4388,typical
100.27334,98.426895,typical
100.28334,98.47094,typical
100.29334,98.66486,typical
100.303345,98.41227,typical
100.31334,98.38063,typical
100.32334,98.493576,typical
100.33334,98.394875,typical
100.343346,98.40196,typical
100.35334,98.37445,typical
100.36334,98.39984,typical
100.373344,98.45334,typical
100.38335,98.501854,typical
100.39335,98.575584,typical
100.40334,98.38672,typical
100.413345,98.491264,typical
100.42335,98.61508,typical
100.43335,98.5577,typical
100.443344,98.528755,typical
100.45335,98.28418,typical
100.46335,98.36759,typical
100.47335,98.38533,typical
100.483345,98.530464,typical
100.49335,98.49343,typical
100.50335,98.36415,typical
100.51335,98.46878,typical
100.523346,98.50704,typical
100.53335,98.546936,typical
100.54335,98.3901,typical
100.55335,98.49308,typical
100.56335,98.46678,typical
100.57335,98.47153,typical
100.58335,98.345276,typical
100.59335,98.49364,typical
100.603355,98.447685,typical
100.61335,98.55184,typical
100.62335,98.66452,typical
100.633354,98.463646,typical
100.64336,98.469284,typical
100.65335,98.362335,typical
100.66335,98.34147,typical
100.673355,98.52862,typical
100.68336,98.522995,typical
100.69335,98.43114,typical
100.703354,98.3273,typical
100.713356,98.588005,typical
100.72336,98.45663,typical
100.73335,98.57744,typical
100.743355,98.392204,typical
100.75336,98.54937,typical
100.76336,98.326866,typical
100.77336,98.68478,typical
100.783356,98.272026,typical
100.79336,98.34704,typical
100.80336,98.4085,typical
100.81336,98.62616,typical
100.82336,98.505104,typical
100.83336,98.561485,typical
100.84336,98.25314,typical
100.85336,98.54686,typical
100.86336,98.53811,typical
100.87336,98.43327,typical
100.88336,98.50513,typical
100.893364,98.54164,typical
100.90336,98.54876,typical
100.91336,98.65698,typical
100.92336,98.31141,typical
100.933365,98.51779,typical
100.94337,98.4679,typical
100.95336,98.353584,typical
100.96336,98.496414,typical
100.973366,98.74476,typical
100.98337,98.49147,typical
100.99336,98.60647,typical
101.003365,98.52331,typical
101.01337,98.44507,typical
101.02337,98.56379,typical
101.03336,98.54516,typical
101.043365,98.45259,typical
101.05337,98.47347,typical
101.06337,98.55927,typical
101.073364,98.389175,typical
101.08337,98.38394,typical
101.09337,98.58901,typical
101.10337,98.49265,typical
101.113365,98.6394,typical
101.12337,98.57049,typical
101.13337,98.50907,typical
101.14337,98.565956,typical
101.15337,98.535904,typical
101.16337,98.43936,typical
101.17337,98.36237,typical
101.18337,98.3982,typical
101.193375,98.6068,typical
101.20337,98.38008,typical
101.21337,98.56185,typical
101.22337,98.421036,typical
101.233376,98.40848,typical
101.24337,98.49572,typical
101.25337,98.605835,typical
101.263374,98.655106,typical
101.27338,98.37772,typical
101.28337,98.52967,typical
101.29337,98.695366,typical
101.303375,98.42682,typical
101.31338,98.63653,typical
101.32338,98.56344,typical
101.333374,98.61977,typical
101.343376,98.438835,typical
101.35338,98.54805,typical
101.36338,98.60581,typical
101.373375,98.377426,typical
101.38338,98.60532,typical
101.39338,98.60363,typical
101.40338,98.72531,typical
101.413376,98.481964,typical
101.42338,98.333084,typical
101.43338,98.64098,typical
101.44338,98.560814,typical
101.45338,98.591515,typical
101.46338,98.70866,typical
101.47338,98.38472,typical
101.48338,98.59647,typical
101.493385,98.4578,typical
101.50338,98.40619,typical
101.51338,98.656265,typical
101.523384,98.4716,typical
101.53339,98.559784,typical
101.54338,98.619286,typical
101.55338,98.787506,typical
101.563385,98.57327,typical
101.57339,98.58689,typical
101.58338,98.61668,typical
101.59338,98.416534,typical
101.603386,98.61028,typical
101.61339,98.549545,typical
101.62338,98.58206,typical
101.633385,98.35629,typical
101.64339,98.503815,typical
101.65339,98.4384,typical
101.66338,98.56531,typical
101.673386,98.486084,typical
101.68339,98.44586,typical
101.69339,98.675606,typical
101.70339,98.54913,typical
101.71339,98.51412,typical
101.72339,98.453026,typical
101.73339,98.515305,typical
101.74339,98.4513,typical
101.75339,98.6773,typical
101.76339,98.56331,typical
101.77339,98.29236,typical
101.783394,98.56725,typical
101.79339,98.34784,typical
101.80339,98.336716,typical
101.81339,98.30031,typical
101.823395,98.403656,typical
101.83339,98.447845,typical
101.84339,98.57824,typical
101.85339,98.294334,typical
101.863396,98.55857,typical
101.8734,98.51143,typical
101.88339,98.50171,typical
101.893394,98.68743,typical
101.9034,98.50747,typical
101.9134,98.58158,typical
101.92339,98.65555,typical
101.933395,98.49689,typical
101.9434,98.37323,typical
101.9534,98.601364,typical
101.963394,98.47408,typical
101.9734,98.417946,typical
101.9834,98.51863,typical
101.9934,98.59845,typical
102.003395,98.5701,typical
102.0134,98.56859,typical
102.0234,98.459946,typical
102.0334,98.5571,typical
102.0434,98.45637,typical
102.0534,98.399445,typical
102.0634,98.52014,typical
102.0734,98.53906,typical
102.083405,98.50712,typical
102.0934,98.567696,typical
102.1034,98.5945,typical
102.1134,98.42075,typical
102.123405,98.55979,typical
102.1334,98.64145,typical
102.1434,98.33426,typical
102.153404,98.58724,typical
102.16341,98.39996,typical
102.1734,98.400505,typical
102.1834,98.50774,typical
102.193405,98.41338,typical
102.20341,98.32891,typical
102.2134,98.58809,typical
102.223404,98.588646,typical
102.233406,98.640175,typical
102.24341,98.515884,typical
102.25341,98.50629,typical
102.263405,98.652626,typical
102.27341,98.64507,typical
102.28341,98.52505,typical
102.29341,98.48987,typical
102.303406,98.67755,typical
102.31341,98.50911,typical
102.32341,98.31807,typical
102.33341,98.44925,typical
102.34341,98.3453,typical
102.35341,98.495895,typical
102.36341,98.516426,typical
102.37341,98.51858,typical
102.38341,98.50848,typical
102.39341,98.346176,typical
102.40341,98.367874,typical
102.413414,98.41561,typical
102.423416,98.443085,typical
102.43341,98.36534,typical
102.44341,98.44946,typical
102.453415,98.40704,typical
102.46342,98.54572,typical
102.47341,98.38132,typical
102.48341,98.4056,typical
102.493416,98.553604,typical
102.50342,98.751,typical
102.51341,98.42759,typical
102.523415,98.565346,typical
102.53342,98.42369,typical
102.54342,98.59039,typical
102.55341,98.44084,typical
102.563416,98.526184,typical
102.57342,98.43236,typical
102.58342,98.448204,typical
102.59342,98.52639,typical
102.60342,98.47755,typical
102.61342,98.44642,typical
102.62342,98.53133,typical
102.63342,98.65664,typical
102.64342,98.56877,typical
102.65342,98.49808,typical
102.66342,98.49433,typical
102.67342,98.38913,typical
102.68342,98.43687,typical
102.69342,98.49098,typical
102.70342,98.46892,typical
102.713425,98.58965,typical
102.72342,98.522705,typical
102.73342,98.47274,typical
102.74342,98.32045,typical
102.753426,98.40112,typical
102.76342,98.68708,typical
102.77342,98.57012,typical
102.783424,98.45597,typical
102.79343,98.60633,typical
102.80343,98.60484,typical
102.81342,98.70371,typical
102.823425,98.534424,typical
102.83343,98.58163,typical
102.84343,98.436615,typical
102.853424,98.393616,typical
102.86343,98.57197,typical
102.87343,98.51275,typical
102.88343,98.574295,typical
102.893425,98.52246,typical
102.90343,98.42225,typical
102.91343,98.271996,typical
102.92343,98.6277,typical
102.933426,98.36876,typical
102.94343,98.47459,typical
102.95343,98.45239,typical
102.96343,98.56938,typical
102.973434,98.392235,typical
102.98343,98.591415,typical
102.99343,98.57663,typical
103.00343,98.56647,typical
103.013435,98.375824,typical
103.02343,98.450554,typical
103.03343,98.53084,typical
103.043434,98.533615,typical
103.05344,98.47237,typical
103.06343,98.52348,typical
103.07343,98.39072,typical
103.083435,98.30498,typical
103.09344,98.60652,typical
103.10343,98.58428,typical
103.113434,98.39108,typical
103.123436,98.421936,typical
103.13344,98.47191,typical
103.14344,98.58658,typical
103.153435,98.51616,typical
103.16344,98.69031,typical
103.17344,98.45715,typical
103.18344,98.48437,typical
103.193436,98.54012,typical
103.20344,98.44419,typical
103.21344,98.510574,typical
103.22344,98.524086,typical
103.23344,98.70949,typical
103.24344,98.35076,typical
103.25344,98.475685,typical
103.26344,98.49782,typical
103.27344,98.45749,typical
103.28344,98.491554,typical
103.29344,98.57164,typical
103.303444,98.527245,typical
103.31344,98.66805,typical
103.32344,98.261566,typical
103.33344,98.41314,typical
103.343445,98.45418,typical
103.35345,98.52412,typical
103.36344,98.41624,typical
103.37344,98.25445,typical
103.383446,98.66338,typical
103.39345,98.421646,typical
103.40344,98.54452,typical
103.413445,98.49272,typical
103.42345,98.37589,typical
103.43345,98.261765,typical
103.44344,98.59118,typical
103.453445,98.52354,typical
103.46345,98.46878,typical
103.47345,98.52888,typical
103.483444,98.73121,typical
103.49345,98.42917,typical
103.50345,98.34432,typical
103.51345,98.59094,typical
103.52345,98.512024,typical
103.53345,98.32784,typical
103.54345,98.48081,typical
103.55345,98.4354,typical
103.56345,98.8585,typical
103.57345,98.45803,typical
103.58345,98.46442,typical
103.59345,98.3999,typical
103.603455,98.50171,typical
103.61345,98.65214,typical
103.62345,98.52524,typical
103.63345,98.595695,typical
103.643456,98.6647,typical
103.65345,98.64892,typical
103.66345,98.530754,typical
103.673454,98.536674,typical
103.68346,98.5172,typical
103.69346,98.47668,typical
103.70345,98.59618,typical
103.713455,98.442444,typical
103.72346,98.648506,typical
103.73346,98.50345,typical
103.743454,98.58086,typical
103.753456,98.26211,typical
103.76346,98.55408,typical
103.77346,98.50504,typical
103.783455,98.646774,typical
103.79346,98.49851,typical
103.80346,98.344,typical
103.81346,98.63473,typical
103.823456,98.49731,typical
103.83346,98.52572,typical
103.84346,98.58096,typical
103.85346,98.55961,typical
103.86346,98.60668,typical
103.87346,98.35788,typical
103.88346,98.38578,typical
103.89346,98.468544,typical
103.903465,98.298775,typical
103.91346,98.18586,typical
103.92346,98.767296,typical
103.933464,98.53775,typical
103.94347,98.5359,typical
103.95346,98.49146,typical
103.96346,98.39391,typical
103.973465,98.59642,typical
103.98347,98.60315,typical
103.99346,98.65616,typical
104.00346,98.50545,typical
104.013466,98.34892,typical
104.02347,98.44722,typical
104.03346,98.47624,typical
104.043465,98.57418,typical
104.05347,98.543655,typical
104.06347,98.46824,typical
104.07347,98.44655,typical
104.083466,98.71231,typical
104.09347,98.55623,typical
104.10347,98.68232,typical
104.11347,98.36134,typical
104.12347,98.453064,typical
104.13347,98.51645,typical
104.14347,98.357895,typical
104.15347,98.49744,typical
104.16347,98.63359,typical
104.17347,98.54595,typical
104.18347,98.494865,typical
104.193474,98.53484,typical
104.20347,98.61395,typical
104.21347,98.3219,typical
104.22347,98.498726,typical
104.233475,98.38036,typical
104.24348,98.45853,typical
104.25347,98.669716,typical
104.26347,98.446434,typical
104.273476,98.52736,typical
104.28348,98.48243,typical
104.29347,98.541176,typical
104.303474,98.61369,typical
104.31348,98.63749,typical
104.32348,98.4495,typical
104.33347,98.38144,typical
104.343475,98.72208,typical
104.35348,98.53533,typical
104.36348,98.47591,typical
104.373474,98.59953,typical
104.38348,98.3757,typical
104.39348,98.44321,typical
104.40348,98.52876,typical
104.413475,98.61642,typical
104.42348,98.38058,typical
104.43348,98.35158,typical
