Time_Seconds,Accel_X,Accel_Y,Accel_Z,Stress_Label
85.70286,0.014407178,,1.0110339,typical
85.71285,0.007485399,,1.0084484,typical
85.722855,0.009892935,,0.9941085,typical
85.73286,-0.0045854654,,1.0013812,typical
85.74286,0.003550225,,1.0034987,typical
85.75285,-0.00011587376,,0.9948221,typical
85.762856,0.007798718,,0.9925607,typical
85.77286,0.020440664,,0.99750304,typical
85.78286,-0.0031110132,,1.0290228,typical
85.79286,-0.0076928805,,1.0004601,typical
85.80286,0.005537313,,0.98511904,typical
85.81286,-0.0052786674,,1.0158601,typical
85.82286,0.0059642065,,0.9970147,typical
85.83286,-0.0017353001,,0.99656725,typical
85.84286,0.0020243577,,1.0036992,typical
85.85286,0.006886819,,1.0038259,typical
85.86286,0.008261006,,1.026591,typical
85.87286,0.019009773,,0.99497473,typical
85.88286,-0.013110201,,0.99290425,typical
85.89286,-0.0031558308,,1.0068632,typical
85.90286,0.022996731,,0.98660606,typical
85.912865,-0.017572336,,0.9953617,typical
85.92286,-0.0018564172,,1.0019948,typical
85.93286,0.0008631882,,1.0050026,typical
85.94286,0.0068712262,,1.0098144,typical
85.952866,0.015759027,,1.0103326,typical
85.96287,0.0017547915,,1.0287132,typical
85.97286,0.0055615995,,0.9825436,typical
85.982864,-0.014507176,,0.98974353,typical
85.99287,0.0024768088,,1.0188664,typical
86.00287,0.010134233,,1.0052354,typical
86.01286,0.017320653,,0.97466743,typical
86.022865,0.004432357,,0.9999581,typical
86.03287,0.012124014,,0.9953358,typical
86.04287,-0.013726521,,1.0030371,typical
86.052864,0.0034944536,,1.0020621,typical
86.06287,-0.026872821,,0.9963988,typical
86.07287,-0.007962265,,1.0173161,typical
86.08287,0.0074251937,,1.0268013,typical
86.092865,0.017774781,,1.0113691,typical
86.10287,-0.013399522,,0.9974715,typical
86.11287,-0.010738291,,1.0152639,typical
86.12287,0.007692133,,1.0068762,typical
86.13287,0.0024315128,,1.0055742,typical
86.14287,0.018698111,,0.99878114,typical
86.15287,-0.014086699,,0.9998314,typical
86.16287,-0.01426986,,0.9886848,typical
86.172874,0.0019818102,,0.9958971,typical
86.18287,0.0015399747,,0.98632884,typical
86.19287,0.00028811535,,0.99880826,typical
86.20287,0.007653432,,1.0010408,typical
86.212875,0.009128406,,1.0142995,typical
86.22287,0.0060356813,,1.0130973,typical
86.23287,0.0082668625,,1.0038803,typical
86.242874,-0.0029070443,,1.0152981,typical
86.25288,0.0026649106,,1.01357,typical
86.26287,0.006653128,,1.0194076,typical
86.27287,0.012004563,,1.0154276,typical
86.282875,-0.0044200504,,1.0020362,typical
86.29288,-0.013707473,,1.0019735,typical
86.30287,-0.002120225,,1.0043894,typical
86.312874,0.0010764725,,1.0187244,typical
86.322876,-0.008861707,,0.98901916,typical
86.33288,0.0083331205,,1.0031466,typical
86.34288,-0.0035280853,,1.0085056,typical
86.352875,0.012660452,,0.9981832,typical
86.36288,0.013934877,,1.0066384,typical
86.37288,-0.009581919,,1.0022197,typical
86.38288,0.008654144,,1.0078592,typical
86.392876,-0.014023042,,0.99025303,typical
86.40288,0.022878686,,1.0101359,typical
86.41288,0.005595698,,0.9914393,typical
86.42288,0.011794656,,0.9840131,typical
86.43288,-0.0038614832,,1.0056062,typical
86.44288,-0.00026306952,,1.0088942,typical
86.45288,0.0019986916,,0.9945406,typical
86.46288,-0.013938008,,1.010289,typical
86.47288,0.0018305746,,0.9977356,typical
86.48288,0.009306498,,0.9969243,typical
86.49288,-0.006190012,,1.0164561,typical
86.502884,0.012218574,,0.9966386,typical
86.512886,0.006072716,,0.9965521,typical
86.52288,0.00095528923,,1.007888,typical
86.53288,0.014827386,,0.9980201,typical
86.542885,0.0029011522,,1.0037081,typical
86.55289,0.0084212,,0.99815106,typical
86.56288,0.016290294,,1.0070443,typical
86.57288,0.006392146,,1.0194229,typical
86.582886,-0.0102023715,,1.0034974,typical
86.59289,0.010757033,,0.99493605,typical
86.60288,-0.0156807,,0.98632854,typical
86.612885,0.0043753404,,1.0150117,typical
86.62289,0.009280987,,1.001628,typical
86.63289,0.00426191,,0.99506897,typical
86.64288,2.3456523e-05,,1.0043333,typical
86.652885,0.004259749,,0.996822,typical
86.66289,-0.0020236974,,1.0195265,typical
86.67289,0.00020295847,0.02209251,1.0184939,typical
86.68289,0.018648772,-0.0042323964,1.0201865,typical
86.69289,-0.0061525768,0.006888457,1.0125394,typical
86.70289,0.006467329,0.015145402,1.0011721,typical
86.71289,-0.010829214,0.010407584,1.0008007,typical
86.72289,-0.0007352384,0.03083035,1.0218172,typical
86.73289,0.0012907821,0.012050509,1.0069152,typical
86.74289,0.0013284939,0.004398543,1.019237,typical
86.75289,0.014436146,0.010426709,0.99767447,typical
86.76289,0.013715014,0.010234106,1.0081296,typical
86.77289,0.0029296966,0.022443168,1.0103058,typical
86.78289,0.013659255,-0.002367705,1.0101708,typical
86.79289,-0.027959218,0.006717176,1.0036665,typical
86.802895,0.001585603,0.007606752,1.0112102,typical
86.81289,-0.0022109319,0.022208378,1.0034226,typical
86.82289,0.013327634,0.012427701,1.002243,typical
86.83289,0.0108251,-0.0053077755,1.023937,typical
86.842896,0.015748793,-0.0015024915,1.0209683,typical
86.85289,0.002361093,0.0060437904,1.0140141,typical
86.86289,-0.010308418,0.015974186,1.0000805,typical
86.872894,0.018627102,0.003269991,1.0071005,typical
86.8829,0.0055080345,0.0044886223,1.0093167,typical
86.8929,0.0090611465,-0.003191147,1.0180956,typical
86.90289,0.008039574,0.0040183673,0.9967802,typical
86.912895,0.003295571,0.0106621515,1.0022926,typical
86.9229,0.01038968,0.006586903,1.015953,typical
86.9329,0.019566234,0.014063648,1.0073615,typical
86.942894,-0.0023225865,0.012963638,1.0041426,typical
86.952896,-0.005246732,-0.00090473145,0.9954608,typical
86.9629,-0.0056529283,3.795605e-05,1.0178834,typical
86.9729,0.01763771,-0.0067874617,1.00164,typical
86.982895,0.0027133953,0.004846516,1.027377,typical
86.9929,0.010456277,-0.0038525648,1.02213,typical
87.0029,0.006041481,-0.00584948,0.9947901,typical
87.0129,-0.0052698897,-0.0003458187,0.99503213,typical
87.022896,0.0049296236,0.010138268,0.98814934,typical
87.0329,0.01951878,0.007931763,1.0089723,typical
87.0429,0.010533255,0.002709603,1.0242734,typical
87.0529,-0.0050483714,0.01681303,1.0174103,typical
87.062904,0.00078708166,-0.002904736,1.0052316,typical
87.0729,0.0071970187,0.009797814,0.99995714,typical
87.0829,-0.005023979,0.012179101,1.0141268,typical
87.0929,-0.0025447272,0.026248747,1.0036436,typical
87.102905,-0.011012891,0.0075899065,1.0068929,typical
87.1129,0.006297318,0.000952207,0.98885053,typical
87.1229,-0.009756882,0.0002017892,1.002981,typical
87.132904,-0.00390464,-0.00065725064,1.0103251,typical
87.14291,0.009568301,-0.00807072,1.014696,typical
87.1529,-0.015623337,0.013860009,1.0176934,typical
87.1629,0.00011490635,-0.016461011,1.0214441,typical
87.172905,0.010784519,0.0056462614,0.9895057,typical
87.18291,0.0007138691,0.008531022,1.0094111,typical
87.1929,0.019847287,-0.0009813164,1.0236801,typical
87.2029,0.010213814,0.006819969,1.0087266,typical
87.212906,0.00025057094,0.00893288,1.0037663,typical
87.22291,0.0053414404,0.012551498,0.99907064,typical
87.23291,0.0026026114,0.001764395,1.0096031,typical
87.242905,0.0140781365,0.01625545,1.0098724,typical
87.25291,-0.0057603214,0.01666967,1.0133487,typical
87.26291,0.019067464,0.02182306,1.0115399,typical
87.27291,0.0011492955,0.018900163,1.0131139,typical
87.282906,0.010043124,0.00092166103,1.0057217,typical
87.29291,0.004357327,0.008576669,0.9882847,typical
87.30291,0.0077371076,0.009609161,0.9981976,typical
87.31291,0.015352943,0.0043004616,0.9925821,typical
87.32291,-0.003820402,0.004656143,1.0111148,typical
87.33291,0.014764974,0.00433368,1.0100273,typical
87.34291,-0.006580797,-0.0010464336,0.9887387,typical
87.35291,0.004016893,0.0007583741,1.010001,typical
87.36291,0.0073825493,-0.0052875984,0.99786896,typical
87.37291,-0.009902358,0.00603182,1.0127293,typical
87.38291,0.004568601,-0.0055033257,1.0196385,typical
87.392914,0.007497613,-0.0011381777,1.0218272,typical
87.40291,0.0069933143,0.008033333,0.996249,typical
87.41291,0.013884725,-0.0004210947,1.003315,typical
87.42291,-0.00064453436,-0.0009570145,0.9993592,typical
87.432915,0.0058841296,0.011987179,1.0046993,typical
87.44292,-0.0023196347,0.0061873,1.0020082,typical
87.45291,-0.0057409434,0.0060631456,1.0113965,typical
87.46291,-0.010473817,-0.006456475,1.0017883,typical
87.472916,-0.012009922,0.0131989345,1.0193462,typical
87.48292,-0.004379451,0.011914378,1.0005555,typical
87.49291,-0.0030124164,0.0065878453,1.002513,typical
87.502914,-0.008808343,0.013461685,0.99991524,typical
87.51292,0.014271751,0.007805585,0.99381644,typical
87.52292,0.008666486,0.0019262088,1.0019305,typical
87.53291,0.008898646,-0.00398859,1.0020952,typical
87.542915,0.013258167,0.009582545,1.0107708,typical
87.55292,0.015243884,0.0044242186,0.9991406,typical
87.56292,0.0061539067,-0.00060902024,1.0167302,typical
87.572914,-0.0040958705,-0.013092931,1.004817,typical
87.58292,-0.017308915,0.008307108,0.99502456,typical
87.59292,-0.011519204,0.0026554922,1.0054008,typical
87.60292,-0.005873258,0.0065491823,1.0016026,typical
87.61292,-0.016386783,0.02349519,1.0033039,typical
87.62292,-0.017414503,0.0029459521,0.9975274,typical
87.63292,-0.0021609296,-0.006351222,1.0128505,typical
87.64292,0.0059363674,0.016746437,1.0184824,typical
87.65292,-0.0052782833,-0.0013385313,1.0032457,typical
87.66292,0.0032096324,-0.0011901823,1.0163467,typical
87.67292,0.00801998,0.004116612,0.9898909,typical
87.68292,-0.02560481,-0.012830847,1.0050405,typical
87.692924,-0.008765496,0.014618356,1.015568,typical
87.70292,-0.004322552,-0.0025523328,1.0159414,typical
87.71292,0.006771059,-0.00785125,1.0046896,typical
87.72292,0.002267099,0.0017130175,1.0062768,typical
87.732925,-0.0015207923,0.012302711,0.99545145,typical
87.74292,0.0030513927,0.013931185,0.99151796,typical
87.75292,0.012418319,0.024236685,0.99013144,typical
87.762924,0.021916267,-0.022872515,1.0204964,typical
87.77293,-0.016266221,0.0017279699,1.0140381,typical
87.78293,0.016979137,0.011796537,0.9862747,typical
87.79292,0.0070524113,0.010650351,1.0096935,typical
87.802925,0.009050565,0.018465046,0.9978194,typical
87.81293,-0.00081101013,-0.0065474166,1.021767,typical
87.82293,0.018887011,0.00091241486,1.0141361,typical
87.832924,0.004359181,0.019729342,0.99412256,typical
87.842926,0.012174624,0.010502165,1.0118873,typical
87.85293,-0.01320175,0.0021605147,1.0084203,typical
87.86293,0.011340507,0.0011660205,1.0048897,typical
87.872925,0.013861326,0.003974065,1.0024903,typical
87.88293,-0.008608954,0.016824223,0.9893691,typical
87.89293,-0.0028961636,-0.0012289081,0.98644245,typical
87.90293,0.0031618248,-0.0033490243,1.000108,typical
87.912926,0.02183705,-0.007516188,1.0145248,typical
87.92293,0.03057341,0.0083490675,1.014759,typical
87.93293,-0.003530241,-0.00027974043,1.0088081,typical
87.94293,0.005622332,0.0073967306,1.0167916,typical
87.95293,0.02230916,-0.007578226,1.007134,typical
87.96293,0.005009507,0.011269076,1.0125695,typical
87.97293,0.012381772,-0.016687602,0.9950617,typical
87.98293,-0.009044491,0.022564858,1.0212327,typical
87.992935,0.009479439,-0.0019289949,0.99323654,typical
88.00293,0.013416324,0.008183843,0.99868673,typical
88.01293,0.0062498827,0.019278785,1.0079473,typical
88.022934,0.013945144,-0.0012972155,1.0138552,typical
88.032936,0.0055643013,0.0033344887,1.0119519,typical
88.04293,-0.021358283,0.01685476,1.0160302,typical
88.05293,0.009249871,0.0074930666,1.0120627,typical
88.062935,-6.274297e-05,0.0065659564,0.98973846,typical
88.07294,0.0027618448,0.021866754,1.0145707,typical
88.08293,0.0043627373,0.0034104055,1.0069125,typical
88.09293,-0.00050005456,0.012226242,1.0196863,typical
88.102936,0.024405343,0.009707006,1.0079162,typical
88.11294,-0.016208177,-0.0052891094,1.0061853,typical
88.12293,0.011620574,0.014111256,0.98726434,typical
88.132935,0.027759591,0.0120388055,0.99031174,typical
88.14294,0.004352277,0.024294958,1.0053681,typical
88.15294,0.0042120423,0.021547673,1.0077754,typical
88.16294,0.0047235885,-0.0056694527,0.9953211,typical
88.172935,0.020100132,-0.00498812,1.0100185,typical
88.18294,-0.0008116821,0.018815672,1.0068668,typical
88.19294,0.0026733251,0.009516246,1.0129087,typical
88.20294,0.0009474396,0.007430314,1.0011325,typical
88.21294,-0.010397216,0.012729168,1.0104284,typical
88.22294,-0.0023885053,0.013907906,1.0130181,typical
88.23294,0.006049314,0.0108073875,1.0251852,typical
88.24294,-0.002754873,0.016212609,1.0199571,typical
88.25294,0.018163461,-0.0019861716,1.0013645,typical
88.26294,-0.005913045,0.026763197,1.0020823,typical
88.27294,0.00076276576,0.02055867,0.9993805,typical
88.28294,0.01323319,-0.013770569,1.0153543,typical
88.29294,-0.00411353,0.0022687826,0.9990988,typical
88.30294,0.0038523376,-0.0017155544,0.9905929,typical
88.31294,0.011402484,0.005104019,1.0080665,typical
88.322945,-0.009777527,0.012409905,0.99342704,typical
88.33295,0.009400689,0.02366053,0.98780286,typical
88.34294,0.0015704873,0.0016764859,0.99685276,typical
88.35294,0.016719429,0.013579766,1.0051837,typical
88.362946,-0.008647604,0.0035498366,1.0144982,typical
88.37295,-0.0035528247,0.026605785,1.0159751,typical
88.38294,0.0026747715,-0.006843502,1.010421,typical
88.392944,0.006423274,-0.023574062,1.0078802,typical
88.40295,0.00043206126,-8.901255e-05,0.99236906,typical
88.41295,-0.01094102,-0.006500927,1.019566,typical
88.42294,0.004654026,0.022133056,1.0167453,typical
88.432945,0.0026868598,0.005171778,1.0016414,typical
88.44295,0.0035097534,0.0089199,0.9996033,typical
88.45295,0.005671233,0.025924806,1.0223703,typical
88.462944,0.0018493868,-0.0050414493,1.0108709,typical
88.472946,0.0154354535,6.6589564e-05,1.0091788,typical
88.48295,0.009833672,0.015476346,1.0028638,typical
88.49295,-0.011027919,0.009685551,1.0113144,typical
88.502945,-0.008074133,-0.0004493026,1.0127151,typical
88.51295,-0.02401565,0.007036265,1.0220299,typical
88.52295,-0.007928496,-0.0020344341,0.9963579,typical
88.53295,-0.010234579,0.025015965,0.9934291,typical
88.54295,0.013632488,-0.0064267227,0.9986766,typical
88.55295,0.016526885,0.003137027,0.9991187,typical
88.56295,0.00694983,-0.001546524,1.0074015,typical
88.57295,0.008202099,0.00771144,1.021906,typical
88.582954,0.0046979883,0.0012739662,1.003068,typical
88.59295,0.0023815713,0.011671478,1.0213109,typical
88.60295,0.004762876,-0.0003674738,1.0035698,typical
88.61295,0.0012217853,0.0058541186,0.99695534,typical
88.622955,0.0012199687,0.0021802157,1.0020452,typical
88.63295,0.016978584,-0.003246273,1.0002842,typical
88.64295,-0.0020355622,0.007035936,1.0005809,typical
88.652954,-0.0033298535,-0.014770998,1.0179486,typical
88.66296,-0.0044467133,0.030775685,1.0187154,typical
88.67295,-0.0011335346,-0.0069644083,0.9931705,typical
88.68295,0.021368213,0.0054992344,0.98800486,typical
88.692955,0.007693157,-0.0031593344,1.0042611,typical
88.70296,-0.0039397758,0.0125956135,1.0149708,typical
88.71296,-0.0044608796,0.011637742,1.0050031,typical
88.72295,-0.0074421074,0.011330804,0.9960506,typical
88.732956,0.008170583,0.009409109,1.0036496,typical
88.74296,0.001104644,0.008253431,0.9997153,typical
88.75296,-0.0066156182,0.0058181933,1.008933,typical
88.762955,0.005912184,-0.006112523,0.99687064,typical
88.77296,0.019899579,0.004396703,0.99293196,typical
88.78296,0.015463699,0.016165238,1.0027372,typical
88.79296,-0.01094804,0.01199227,1.005238,typical
88.802956,-0.0020975177,0.009437526,1.001561,typical
88.81296,0.002238561,0.022699013,0.9925406,typical
88.82296,-0.003970868,0.02359774,1.0019667,typical
88.83296,-0.0012250319,0.0010757642,0.99420935,typical
88.84296,0.0015214866,-0.0051832614,0.9975004,typical
88.85296,-0.0045724064,0.019994715,1.0011193,typical
88.86296,0.005278359,-0.011884372,0.99825984,typical
88.87296,0.0014815336,0.0090090055,1.0256613,typical
88.882965,0.009678418,-0.0034237131,1.0115887,typical
88.89296,-0.007634798,-0.0013700351,1.013637,typical
88.90296,-0.002403698,0.003118802,1.0085804,typical
88.912964,0.0011934112,-0.008476991,1.0060126,typical
88.922966,-0.015850179,0.0119024385,1.0138314,typical
88.93296,0.0051444834,0.027256642,1.0021907,typical
88.94296,-0.008310051,0.005047353,0.9992546,typical
88.952965,0.00046853395,0.0077313837,1.0027425,typical
88.96297,0.003962991,0.019187756,1.0016768,typical
88.97296,0.0012962557,0.015217379,1.0037488,typical
88.98296,-0.022867745,0.007105722,1.0004127,typical
88.992966,0.009544793,0.0096121,0.9877418,typical
89.00297,0.0106027275,0.0035271705,1.0007982,typical
89.01296,-0.003780014,-0.0071599027,1.0016462,typical
89.022964,0.007255446,0.0058217505,1.0157533,typical
89.03297,0.0111835785,0.012574753,0.9852505,typical
89.04297,-0.02150138,-0.00797301,1.0090806,typical
89.05296,0.0051011387,0.0104157105,1.0191627,typical
89.062965,-0.0031384756,-0.0013117087,1.013712,typical
89.07297,-0.011756293,-0.0027492265,1.016647,typical
89.08297,0.010111476,0.012701785,1.0015571,typical
89.09297,0.005633112,-0.013633915,1.0012951,typical
89.10297,0.010977057,-0.0068102716,0.9953768,typical
89.11297,0.01333205,0.016896028,0.9738033,typical
89.12297,0.0041807354,0.0132449195,1.0115272,typical
89.13297,-0.005865504,0.0126338955,1.0122591,typical
89.14297,-0.023762332,0.022281958,0.9984838,typical
89.15297,0.00061651936,0.006393009,1.012665,typical
89.16297,-0.0047146333,-0.0050426954,1.0068333,typical
89.17297,0.010989359,0.0036845594,1.0161331,typical
89.18297,-0.0010958873,-0.001552701,1.0157764,typical
89.19297,0.0086717075,0.0024850375,0.99831724,typical
89.20297,0.013237799,0.018782135,0.9993043,typical
89.212975,-0.0011788348,0.011681896,1.0032877,typical
89.22297,-0.0072888955,-0.016364556,0.99949676,typical
89.23297,0.009875198,0.012428463,1.0015714,typical
89.24297,0.0031079333,-0.0054724356,1.0011696,typical
89.252975,0.0043593734,0.011637155,1.0202807,typical
89.26298,0.006192566,0.015147649,0.9992256,typical
89.27297,0.02112072,0.0036591084,1.0204799,typical
89.282974,-0.0040622265,0.011469764,1.0107871,typical
89.29298,-0.019530173,-0.0074300086,1.0017818,typical
89.30298,0.0046300422,-0.0014008977,1.0100751,typical
89.31297,0.013288003,0.0033280142,1.0096178,typical
89.322975,-0.007027707,-0.0020150258,1.0001231,typical
89.33298,-0.016324667,0.03491813,1.0183613,typical
89.34298,0.01241752,0.009369696,0.9910535,typical
89.352974,0.00576396,-0.006701347,0.9904869,typical
89.362976,0.008437024,0.0033492846,0.992147,typical
89.37298,-0.0036958135,-0.006506948,1.0017588,typical
89.38298,-0.008415343,-0.012871366,0.9858897,typical
89.392975,0.0069765667,0.016378732,0.999046,typical
89.40298,0.0057981825,0.02099344,1.01242,typical
89.41298,-0.0112719,-0.009921278,1.011805,typical
89.42298,-0.007680473,-0.004668361,0.9945141,typical
89.43298,0.019241478,-0.009326464,1.0065103,typical
89.44298,-0.004624654,0.011728038,1.0030863,typical
89.45298,0.0031834468,-0.0025397711,1.0120044,typical
89.46298,0.004835765,-0.0118680075,1.0115156,typical
89.472984,-0.008321115,0.015817963,0.99207395,typical
89.48298,0.02230649,0.004041156,1.0101186,typical
89.49298,0.00017100084,0.006898971,1.0306647,typical
89.50298,0.024244174,0.029152017,1.0122948,typical
89.512985,-0.014845424,-0.0021344959,1.009048,typical
89.52298,-0.0018787656,0.016910342,1.0042871,typical
89.53298,0.010046597,0.008937347,1.0075779,typical
89.542984,-0.0054133395,0.004963563,1.0046054,typical
89.552986,-0.013292769,0.023417441,1.0097164,typical
89.56298,0.012290161,0.0014510958,1.0062226,typical
89.57298,0.01952722,0.021110378,1.0012171,typical
89.582985,-0.0054449504,0.020367702,1.0048712,typical
89.59299,-0.0053555537,0.018715888,1.0172697,typical
89.60298,0.017563865,0.0059275646,0.99995345,typical
89.61298,-0.0039152014,0.017878406,0.9877506,typical
89.622986,0.00077056687,0.0077456078,1.0038505,typical
89.63299,0.0032917694,0.020932695,1.0201999,typical
89.64299,-0.004375996,0.012362728,0.99642646,typical
89.652985,0.01881373,0.017575223,0.98625153,typical
89.66299,0.007168714,-0.006445089,0.9858565,typical
89.67299,0.013097029,0.005839978,0.9907942,typical
89.68299,0.01124049,0.005400584,0.99337524,typical
89.692986,0.0087185195,-0.0068888143,1.0172182,typical
89.70299,-0.022624627,0.029873919,1.0024618,typical
89.71299,-0.0023663796,-0.0019105254,1.0012916,typical
89.72299,-0.0037945127,0.0094451625,1.0063164,typical
89.73299,0.0003082538,0.011366743,1.0141507,typical
89.74299,0.00015056483,0.0055468515,1.0008465,typical
89.75299,0.002671501,0.015288889,1.0087329,typical
89.76299,0.0015589095,-0.009241218,1.0253488,typical
89.77299,0.0010445797,0.014727977,1.0005203,typical
89.78299,0.013518564,-0.0002656961,1.0313411,typical
89.79299,0.0143248355,0.020487234,1.0039167,typical
89.80299,0.00639196,0.0043058516,1.021276,typical
89.812996,0.021888426,0.016337054,0.99119407,typical
89.82299,-0.0036771481,0.005949457,1.007245,typical
89.83299,-0.014294479,0.0044424054,1.0005488,typical
89.842995,0.010373587,0.0037261622,1.0082687,typical
89.853,-0.010572819,0.008251345,1.0014186,typical
89.86299,-0.0013530895,-0.005370954,0.99513066,typical
89.87299,0.004823991,-0.018939005,1.0008396,typical
89.882996,0.010711729,-0.005457404,1.0056721,typical
89.893,-0.008496584,-0.003670461,1.012247,typical
89.90299,0.010111552,0.0030761468,1.0235944,typical
89.912994,0.009786187,0.005297262,1.016231,typical
89.923,0.016443359,0.015957355,1.0000149,typical
89.933,0.0078294035,0.0018465384,1.0090894,typical
89.94299,0.009275966,-0.0070078424,1.0163798,typical
89.952995,-0.023933088,-0.005013831,1.0071399,typical
89.963,0.014450377,0.013899093,1.0226587,typical
89.973,0.015656717,0.013576666,0.9948259,typical
89.983,0.013591252,-0.008745646,1.0034568,typical
89.993,0.0044135507,0.006183237,1.007196,typical
90.003,-0.0099565685,-0.0022320081,1.0012137,typical
90.013,-0.007155872,0.01365605,1.0000577,typical
90.023,0.007071796,0.012815044,1.0135349,typical
90.033,-0.0006256215,0.0033139659,0.99978626,typical
90.043,0.009835143,-0.0043860436,0.99428344,typical
90.053,-0.0012759613,0.02957206,1.012432,typical
90.063,-0.011246813,0.013536043,1.0236495,typical
90.073,0.019063106,0.005302934,0.9947833,typical
90.083,-0.003033892,0.008143842,1.0092397,typical
90.093,-0.011580361,0.005252952,0.9945827,typical
90.103004,-0.017238464,0.0055817394,0.9986905,typical
90.113,0.003066556,0.0020830277,1.0038408,typical
90.123,0.007836564,-0.00086285407,1.0104713,typical
90.133,0.010873228,0.004593139,1.0016237,typical
90.143005,0.0132385455,0.0035755548,1.0083305,typical
90.15301,-0.008564945,0.0046137483,1.0149437,typical
90.163,-0.0033374843,-0.0011158055,1.0038832,typical
90.173004,-0.0025103102,0.0012673552,1.00583,typical
90.18301,0.002978641,0.004771453,1.0063884,typical
90.19301,0.003373008,0.01265502,1.0068773,typical
90.203,0.022211587,0.0074592223,1.0143402,typical
90.213005,0.014822662,0.0038889325,0.9985569,typical
90.22301,-0.02237745,0.0071952357,0.9946688,typical
90.23301,0.001914342,0.017586013,0.9843069,typical
90.243004,0.008990584,0.008241625,1.0267099,typical
90.253006,0.012768094,0.0019538447,0.9854396,typical
90.26301,0.002220495,0.008877793,0.99119174,typical
90.27301,0.02379478,0.0120436875,0.9998087,typical
90.283005,0.014821537,0.002394125,1.013489,typical
90.29301,0.0059536323,0.0007030261,1.0200446,typical
90.30301,0.0051108077,0.021281248,1.0113318,typical
90.31301,-0.0018277692,-0.0048071607,1.0052127,typical
90.323006,0.007235294,0.006178667,1.0165169,typical
90.33301,0.0011385606,0.0018362417,1.0134873,typical
90.34301,0.0023156037,-0.011630159,1.0071908,typical
90.35301,0.0104378145,0.0050706025,1.0034864,typical
90.363014,-0.010578257,0.0015602238,1.0168558,typical
90.37301,0.0022019567,0.0065051317,1.0218967,typical
90.38301,0.00948705,-0.00027735205,0.98653334,typical
90.39301,0.0028936754,-0.0025447132,1.0055226,typical
90.403015,-0.008688513,0.0059183734,1.0112628,typical
90.41301,-0.005938782,0.014559108,0.9827981,typical
90.42301,-0.0059709516,0.021787152,1.011692,typical
90.433014,0.015588342,0.010065188,1.0135316,typical
90.443016,0.0075120907,0.012342362,1.0054151,typical
90.45301,0.0077427956,0.004315143,1.0171951,typical
90.46301,-0.007367292,0.02974839,1.0172933,typical
90.473015,-0.013902178,0.018033128,1.0126939,typical
90.48302,0.022632338,-0.010438604,1.0159365,typical
90.49301,-0.0025371183,0.011630632,0.9974461,typical
90.50301,0.006928558,0.01589534,1.010704,typical
90.513016,-0.01099547,0.0020379496,1.0008167,typical
90.52302,0.018935064,-0.004424897,1.0102566,typical
90.53302,-0.0019938506,0.0058488552,1.0108709,typical
90.543015,-0.0026043337,0.0041100592,1.0019847,typical
90.55302,-0.003219482,0.0027223898,1.0075392,typical
90.56302,-0.009460774,0.0032904167,0.9826969,typical
90.57302,-0.00275033,0.016929597,0.9975959,typical
90.583015,0.002080034,-0.015576744,1.0184412,typical
90.59302,-0.0055953073,0.008154115,1.0155281,typical
90.60302,0.0024858993,-0.014617122,0.99741787,typical
90.61302,0.0060514444,0.00051272474,0.9951642,typical
90.62302,0.015012121,0.009898441,1.0106193,typical
90.63302,-0.0027970925,0.0017156459,1.0028291,typical
90.64302,0.0060351146,0.00927184,1.0154542,typical
90.65302,0.0025547338,-0.0057733282,1.0256293,typical
90.66302,-0.0026848319,0.0011371206,1.0165899,typical
90.67302,0.015544341,-0.010880552,1.0001055,typical
90.68302,0.010014837,-0.0053720362,1.0054964,typical
90.69302,-0.0011470241,-0.0018896307,0.99763155,typical
90.703026,0.0053116325,0.006821273,1.0017735,typical
90.71302,0.007404615,0.003245866,1.010965,typical
90.72302,-0.0004396846,0.0033880486,0.98719686,typical
90.733025,0.006679973,0.0035506291,1.0170301,typical
90.74303,0.018712675,-0.0051742364,1.010458,typical
90.75302,0.02159472,0.008995437,1.007076,typical
90.76302,0.006179426,0.008783538,1.0070082,typical
90.773026,0.02155179,-0.0130795725,1.0026231,typical
90.78303,0.0068564145,0.011746753,1.0038352,typical
90.79302,0.015316427,0.0035486482,0.9960447,typical
90.803024,0.014358033,0.011893089,1.0082455,typical
90.81303,0.019744154,-0.00043953396,1.0020987,typical
90.82303,0.0027043363,-0.005035821,1.0116428,typical
90.83302,0.01777272,0.0013478214,1.0020399,typical
90.843025,0.015160175,0.007185297,1.0060358,typical
90.85303,0.018171327,0.0024542003,1.0123874,typical
90.86303,0.0060854093,0.0057476033,1.0019587,typical
90.873024,0.011813849,0.004263973,0.9998649,typical
90.883026,0.007513392,0.0021696663,1.006629,typical
90.89303,-0.0066892374,-0.01448299,0.9855455,typical
90.90303,-0.018081343,0.018178688,1.013273,typical
90.91303,0.008326875,0.019038782,1.0116683,typical
90.92303,0.0044886954,-0.011393769,1.0033495,typical
90.93303,0.012225486,-0.0058384626,1.0213593,typical
90.94303,-0.0001162095,0.032313876,1.0253284,typical
90.95303,-0.0020920443,0.0060256734,0.9857903,typical
90.96303,-0.004780154,0.003464277,1.0002477,typical
90.97303,0.004261483,-0.012458494,1.0065185,typical
90.98303,0.0055463137,0.0059895082,1.0058593,typical
90.993034,-0.0004263674,0.006257832,1.0008852,typical
91.00303,-0.007755513,0.008834409,1.0017334,typical
