Time_Seconds,Skin_Temperature,Stress_Label
49.131638,33.89243,typical
49.141636,33.887672,typical
49.151638,33.93952,typical
49.161636,33.88207,typical
49.17164,33.9256,typical
49.181637,33.890232,typical
49.19164,33.939075,typical
49.20164,33.888557,typical
49.21164,33.92288,typical
49.22164,33.912785,typical
49.23164,33.910656,typical
49.241642,33.883682,typical
49.25164,33.92051,typical
49.261642,33.93125,typical
49.27164,33.894455,typical
49.281643,33.86191,typical
49.29164,33.930107,typical
49.301643,33.83571,typical
49.31164,33.920147,typical
49.321644,33.910477,typical
49.331642,33.900295,typical
49.341644,33.87794,typical
49.351643,33.83518,typical
49.361645,33.88759,typical
49.371643,33.900806,typical
49.381645,33.879166,typical
49.391647,33.91573,typical
49.401646,33.89986,typical
49.411648,33.886604,typical
49.421646,33.91953,typical
49.43165,33.897186,typical
49.441647,33.836834,typical
49.45165,33.90071,typical
49.461647,33.90787,typical
49.47165,33.872955,typical
49.481647,33.907623,typical
49.49165,33.925934,typical
49.501648,33.87741,typical
49.51165,33.870804,typical
49.52165,33.851242,typical
49.53165,33.925346,typical
49.54165,33.934483,typical
49.55165,33.81035,typical
49.561653,33.898624,typical
49.57165,33.89377,typical
49.581654,,typical
49.591652,,typical
49.601654,,typical
49.611652,,typical
49.621655,,typical
49.631653,,typical
49.641655,,typical
49.651653,,typical
49.661655,,typical
49.671654,,typical
49.681656,,typical
49.691654,,typical
49.701656,,typical
49.711655,,typical
49.721657,,typical
49.731655,,typical
49.741657,,typical
49.75166,,typical
49.761658,,typical
49.77166,,typical
49.78166,,typical
49.79166,,typical
49.80166,,typical
49.81166,,typical
49.82166,,typical
49.83166,,typical
49.84166,,typical
49.85166,,typical
49.86166,,typical
49.871662,,typical
49.88166,,typical
49.891663,,typical
49.90166,,typical
49.911663,,typical
49.92166,,typical
49.931664,,typical
49.941666,,typical
49.951664,,typical
49.961666,,typical
49.971664,,typical
49.981667,,typical
49.991665,,typical
50.001667,,typical
50.011665,,typical
50.021667,,typical
50.031666,,typical
50.041668,,typical
50.051666,,typical
50.06167,,typical
50.071667,,typical
50.08167,,typical
50.091667,,typical
50.10167,,typical
50.11167,,typical
50.12167,,typical
50.13167,,typical
50.14167,,typical
50.151672,,typical
50.16167,,typical
50.171673,,typical
50.18167,,typical
50.191673,,typical
50.20167,,typical
50.211674,,typical
50.221672,,typical
50.231674,,typical
50.241673,,typical
50.251675,,typical
50.261673,,typical
50.271675,,typical
50.281673,,typical
50.291676,,typical
50.301678,,typical
50.311676,,typical
50.32168,,typical
50.331676,,typical
50.34168,,typical
50.351677,,typical
50.36168,,typical
50.371677,,typical
50.38168,,typical
50.391678,,typical
50.40168,,typical
50.41168,,typical
50.42168,,typical
50.43168,,typical
50.44168,,typical
50.45168,,typical
50.46168,,typical
50.471684,,typical
50.48168,,typical
50.491684,,typical
50.501682,,typical
50.511684,,typical
50.521683,,typical
50.531685,,typical
50.541683,,typical
50.551685,,typical
50.561684,,typical
50.571686,,typical
50.581684,,typical
50.591686,,typical
50.601685,,typical
50.611687,,typical
50.621685,,typical
50.631687,,typical
50.641685,,typical
50.651688,,typical
50.66169,,typical
50.671688,,typical
50.68169,,typical
50.69169,,typical
50.70169,,typical
50.71169,,typical
50.72169,,typical
50.73169,,typical
50.74169,33.88842,typical
50.75169,33.89838,typical
50.761692,33.895966,typical
50.77169,33.833614,typical
50.781693,33.830307,typical
50.79169,33.88645,typical
50.801693,34.004856,typical
50.81169,33.903248,typical
50.821693,33.894566,typical
50.83169,33.90285,typical
50.841694,33.945686,typical
50.851696,33.90155,typical
50.861694,33.88795,typical
50.871696,33.825455,typical
50.881695,33.89446,typical
50.891697,33.876083,typical
50.901695,33.86737,typical
50.911697,33.851162,typical
50.921696,33.87565,typical
50.931698,33.8647,typical
50.941696,33.92723,typical
50.9517,33.93449,typical
50.961697,33.911488,typical
50.9717,33.899815,typical
50.981697,33.897568,typical
50.9917,33.88163,typical
51.001698,33.906185,typical
51.0117,33.881065,typical
51.0217,33.889744,typical
51.0317,33.882683,typical
51.041702,33.90664,typical
51.0517,33.897728,typical
51.061703,33.928535,typical
51.0717,33.84442,typical
51.081703,33.904613,typical
51.0917,33.894455,typical
51.101704,33.914192,typical
51.111702,33.884586,typical
51.121704,33.88001,typical
51.131702,33.884327,typical
51.141705,33.851887,typical
51.151703,33.88045,typical
51.161705,33.85225,typical
51.171703,33.877743,typical
51.181705,33.865936,typical
51.191704,33.822334,typical
51.201706,33.897068,typical
51.211708,33.907722,typical
51.221706,33.925484,typical
51.23171,33.867172,typical
51.241707,33.923306,typical
51.25171,33.864376,typical
51.261707,33.88893,typical
51.27171,33.83097,typical
51.281708,33.858513,typical
51.29171,33.86323,typical
51.30171,33.874386,typical
51.31171,33.851433,typical
51.32171,33.884003,typical
51.33171,33.90569,typical
51.34171,33.869152,typical
51.35171,33.872627,typical
51.36171,33.86643,typical
51.37171,33.88612,typical
51.38171,33.907764,typical
51.391712,33.903503,typical
51.401714,33.888687,typical
51.411713,33.841198,typical
51.421715,33.904697,typical
51.431713,33.846775,typical
51.441715,33.880444,typical
51.451714,33.89958,typical
51.461716,33.852425,typical
51.471714,33.90782,typical
51.481716,33.903393,typical
51.491714,33.870724,typical
51.501717,33.903584,typical
51.511715,33.869244,typical
51.521717,33.852398,typical
51.531715,33.934002,typical
51.541718,33.906914,typical
51.551716,33.924355,typical
51.561718,33.944054,typical
51.57172,33.893787,typical
51.58172,33.866604,typical
51.59172,33.949898,typical
51.60172,33.878815,typical
51.61172,33.840427,typical
51.62172,33.920902,typical
51.63172,33.885124,typical
51.64172,33.835377,typical
51.651722,33.844162,typical
51.66172,33.88163,typical
51.671722,33.888954,typical
51.68172,33.922028,typical
51.691723,33.909065,typical
51.70172,33.85541,typical
51.711723,33.901913,typical
51.72172,33.85098,typical
51.731724,33.91593,typical
51.741722,33.924946,typical
51.751724,33.882256,typical
51.761726,33.937107,typical
51.771725,33.89773,typical
51.781727,33.897926,typical
51.791725,33.89108,typical
51.801727,33.8679,typical
51.811726,33.915813,typical
51.821728,33.898415,typical
51.831726,33.917194,typical
51.84173,33.902863,typical
51.851727,33.931137,typical
51.86173,33.87574,typical
51.871727,33.931835,typical
51.88173,33.933052,typical
51.891727,33.893818,typical
51.90173,33.881577,typical
51.911728,33.910023,typical
51.92173,33.951,typical
51.93173,,typical
51.94173,,typical
51.951733,,typical
51.96173,,typical
51.971733,,typical
51.98173,,typical
51.991734,,typical
52.00173,,typical
52.011734,,typical
52.021732,,typical
52.031734,,typical
52.041733,,typical
52.051735,,typical
52.061733,,typical
52.071735,,typical
52.081734,,typical
52.091736,,typical
52.101734,,typical
52.111736,,typical
52.12174,,typical
52.131737,,typical
52.14174,,typical
52.151737,,typical
52.16174,,typical
52.171738,,typical
52.18174,,typical
52.19174,,typical
52.20174,,typical
52.21174,,typical
52.22174,,typical
52.23174,,typical
52.24174,,typical
52.25174,,typical
52.26174,,typical
52.27174,,typical
52.281742,,typical
52.29174,,typical
52.301743,,typical
52.311745,,typical
52.321743,,typical
52.331745,,typical
52.341743,,typical
52.351746,,typical
52.361744,,typical
52.371746,,typical
52.381744,,typical
52.391747,,typical
52.401745,,typical
52.411747,,typical
52.421745,,typical
52.431747,,typical
52.441746,,typical
52.451748,,typical
52.461746,,typical
52.47175,,typical
52.48175,,typical
52.49175,,typical
52.50175,,typical
52.51175,,typical
52.52175,,typical
52.53175,,typical
52.54175,,typical
52.55175,,typical
52.561752,,typical
52.57175,,typical
52.581753,,typical
52.59175,,typical
52.601753,,typical
52.61175,,typical
52.621754,,typical
52.631752,,typical
52.641754,,typical
52.651752,,typical
52.661755,,typical
52.671757,,typical
52.681755,,typical
52.691757,,typical
52.701756,,typical
52.711758,,typical
52.721756,,typical
52.73176,,typical
52.741756,,typical
52.75176,,typical
52.761757,,typical
52.77176,,typical
52.781757,,typical
52.79176,,typical
52.801758,,typical
52.81176,,typical
52.82176,,typical
52.83176,,typical
52.84176,,typical
52.85176,,typical
52.861763,,typical
52.87176,,typical
52.881763,,typical
52.89176,,typical
52.901764,,typical
52.911762,,typical
52.921764,,typical
52.931763,,typical
52.941765,,typical
52.951763,,typical
52.961765,,typical
52.971764,,typical
52.981766,,typical
52.991764,,typical
53.001766,,typical
53.011765,,typical
53.021767,,typical
53.03177,,typical
53.041767,,typical
53.05177,,typical
53.061768,,typical
53.07177,,typical
53.081768,,typical
53.09177,,typical
53.10177,,typical
53.11177,,typical
53.12177,,typical
53.13177,,typical
53.14177,,typical
53.15177,33.895958,typical
53.16177,33.93425,typical
53.171772,33.97011,typical
53.18177,33.944572,typical
53.191772,33.965466,typical
53.20177,33.91658,typical
53.211773,33.989845,typical
53.221775,33.962303,typical
53.231773,33.936893,typical
53.241776,33.971684,typical
53.251774,33.90281,typical
53.261776,33.95764,typical
53.271774,34.020992,typical
53.281776,33.96349,typical
53.291775,33.885708,typical
53.301777,33.91951,typical
53.311775,33.94106,typical
53.321777,33.98557,typical
53.331776,33.924534,typical
53.341778,33.935005,typical
53.351776,33.940117,typical
53.36178,33.94687,typical
53.371777,33.95586,typical
53.38178,33.933273,typical
53.391777,33.94067,typical
53.40178,33.940323,typical
53.41178,33.924625,typical
53.42178,33.94928,typical
53.43178,33.919098,typical
53.44178,33.964115,typical
53.451782,33.99853,typical
53.46178,33.9707,typical
53.471783,33.959366,typical
53.48178,33.955643,typical
53.491783,33.930817,typical
53.50178,33.97312,typical
53.511784,34.002373,typical
53.521782,33.945995,typical
53.531784,33.953354,typical
53.541782,33.971443,typical
53.551785,33.954315,typical
53.561783,33.969463,typical
53.571785,33.91789,typical
53.581787,34.01305,typical
53.591785,33.904343,typical
53.601788,33.98698,typical
53.611786,33.960346,typical
53.621788,33.948727,typical
53.631786,33.99986,typical
53.64179,33.96199,typical
53.651787,33.977615,typical
53.66179,33.956116,typical
53.671787,34.032772,typical
53.68179,33.93463,typical
53.691788,33.958702,typical
53.70179,33.956104,typical
53.71179,33.992004,typical
53.72179,33.915062,typical
53.73179,33.95768,typical
53.74179,33.893158,typical
53.75179,33.981373,typical
53.76179,33.98373,typical
53.771793,33.96144,typical
53.78179,33.932907,typical
53.791794,33.967842,typical
53.801792,33.899395,typical
53.811794,33.966267,typical
53.821793,33.962242,typical
53.831795,33.942127,typical
53.841793,33.968678,typical
53.851795,33.937534,typical
53.861794,34.0137,typical
53.871796,33.9737,typical
53.881794,33.97343,typical
53.891796,33.928497,typical
53.901794,33.911858,typical
53.911797,34.008385,typical
53.921795,33.964405,typical
53.931797,33.942608,typical
53.941795,33.978954,typical
53.951797,33.931755,typical
53.9618,33.89101,typical
53.971798,33.937027,typical
53.9818,34.01708,typical
53.9918,33.93849,typical
54.0018,34.00148,typical
54.0118,33.970173,typical
54.0218,33.925537,typical
54.0318,33.966263,typical
54.0418,33.951504,typical
54.0518,33.911804,typical
54.061802,34.04233,typical
54.0718,33.997066,typical
54.081802,33.9686,typical
54.0918,33.98424,typical
54.101803,33.87386,typical
54.1118,34.03477,typical
54.121803,34.03211,typical
54.131805,33.95225,typical
54.141804,33.993893,typical
54.151806,33.972534,typical
54.161804,33.9905,typical
54.171806,33.962265,typical
54.181805,34.0355,typical
54.191807,34.00285,typical
54.201805,33.965614,typical
54.211807,34.00658,typical
54.221806,33.98376,typical
54.231808,34.01387,typical
54.241806,34.013542,typical
54.25181,33.93794,typical
54.261806,34.005203,typical
54.27181,34.002346,typical
54.281807,33.957302,typical
54.29181,34.004543,typical
54.301807,33.956158,typical
54.31181,33.995117,typical
54.32181,33.91881,typical
54.33181,33.937645,typical
54.341812,33.99467,typical
54.35181,33.99614,typical
54.361813,33.986908,typical
54.37181,33.99702,typical
54.381813,33.987125,typical
54.39181,34.031677,typical
54.401814,33.961765,typical
54.41181,33.996243,typical
54.421814,33.978,typical
54.431812,33.998886,typical
54.441814,34.00563,typical
54.451813,33.98407,typical
54.461815,33.969955,typical
54.471813,33.992157,typical
54.481815,33.958447,typical
54.491814,34.016766,typical
54.501816,33.983067,typical
54.511818,34.017998,typical
54.521816,33.988808,typical
54.53182,34.051777,typical
54.541817,34.020763,typical
54.55182,33.96013,typical
54.561817,33.97999,typical
54.57182,34.00206,typical
54.581818,33.97698,typical
54.59182,33.99269,typical
54.601818,34.017227,typical
54.61182,33.956028,typical
54.62182,34.02641,typical
54.63182,34.031727,typical
54.64182,33.988876,typical
54.65182,33.970688,typical
54.66182,34.03569,typical
54.67182,34.01507,typical
54.681824,33.988663,typical
54.691822,33.960854,typical
54.701824,34.0179,typical
54.711823,34.024868,typical
54.721825,33.959076,typical
54.731823,34.05872,typical
54.741825,34.029644,typical
54.751823,33.990154,typical
54.761826,34.021343,typical
54.771824,34.01335,typical
54.781826,33.990883,typical
54.791824,34.065926,typical
54.801826,34.00981,typical
54.811825,33.992813,typical
54.821827,34.019955,typical
54.831825,33.983948,typical
54.841827,34.017803,typical
54.851826,34.006386,typical
54.861828,34.003876,typical
54.87183,33.992275,typical
54.88183,33.997593,typical
54.89183,34.02287,typical
54.90183,34.01973,typical
54.91183,34.027905,typical
54.92183,33.98833,typical
54.93183,34.015064,typical
54.94183,34.00966,typical
54.95183,33.973103,typical
54.96183,34.06566,typical
54.971832,34.02575,typical
54.98183,34.000507,typical
54.991833,34.07777,typical
55.00183,34.020103,typical
55.011833,34.022705,typical
55.02183,34.052456,typical
55.031834,33.991146,typical
55.041832,34.080162,typical
55.051834,33.994102,typical
55.061836,34.00316,typical
55.071835,34.00202,typical
55.081837,34.01653,typical
55.091835,34.066643,typical
55.101837,34.01438,typical
55.111835,34.00028,typical
55.121838,33.970062,typical
55.131836,33.98202,typical
55.141838,34.006393,typical
55.151836,34.021275,typical
55.16184,34.027706,typical
55.171837,34.018177,typical
55.18184,34.050934,typical
55.191837,34.001907,typical
55.20184,34.070534,typical
55.211838,33.996727,typical
55.22184,34.049385,typical
55.231842,34.02384,typical
55.24184,33.983532,typical
55.251842,34.060482,typical
55.26184,34.005646,typical
55.271843,34.039368,typical
55.28184,34.045242,typical
55.291843,33.997303,typical
55.30184,34.040257,typical
55.311844,34.00182,typical
55.321842,33.96844,typical
55.331844,34.047806,typical
55.341843,33.98549,typical
55.351845,34.03726,typical
55.361843,33.998074,typical
55.371845,34.03339,typical
55.381844,34.038494,typical
55.391846,34.010525,typical
55.401844,34.000904,typical
55.411846,34.026073,typical
55.42185,33.997513,typical
55.431847,33.99273,typical
55.44185,34.091488,typical
55.451847,34.03563,typical
55.46185,33.99462,typical
55.471848,34.026237,typical
55.48185,34.040123,typical
55.491848,34.02359,typical
55.50185,34.050045,typical
55.51185,34.0077,typical
55.52185,34.04179,typical
55.53185,34.004242,typical
55.54185,34.01294,typical
55.55185,34.08669,typical
55.56185,34.09564,typical
55.57185,34.03266,typical
55.581852,34.015423,typical
55.591854,34.020844,typical
55.601852,34.038956,typical
55.611855,34.04174,typical
55.621853,34.027954,typical
55.631855,33.98928,typical
55.641853,34.035004,typical
55.651855,33.97796,typical
55.661854,34.01796,typical
55.671856,34.01422,typical
55.681854,34.041817,typical
55.691856,34.03521,typical
55.701855,34.060772,typical
55.711857,34.045654,typical
55.721855,34.009884,typical
55.731857,34.085655,typical
55.741856,34.029293,typical
55.751858,34.02494,typical
55.761856,34.076225,typical
55.77186,34.043594,typical
55.78186,34.0614,typical
55.79186,34.073948,typical
55.80186,34.054485,typical
55.81186,34.05216,typical
55.82186,34.047436,typical
55.83186,34.08692,typical
55.84186,34.052734,typical
55.85186,34.02761,typical
55.861862,34.118446,typical
55.87186,34.056328,typical
55.881863,34.07715,typical
55.89186,33.98274,typical
55.901863,34.082737,typical
55.91186,34.05794,typical
55.921864,34.060364,typical
55.93186,34.060043,typical
55.941864,34.092148,typical
55.951862,33.997597,typical
55.961864,34.052895,typical
55.971867,34.070866,typical
55.981865,34.097347,typical
55.991867,34.063362,typical
56.001865,34.07643,typical
56.011868,34.064686,typical
56.021866,34.043514,typical
56.031868,34.00406,typical
56.041866,34.060116,typical
56.05187,34.048656,typical
56.061867,34.000614,typical
56.07187,34.045135,typical
56.081867,34.01531,typical
56.09187,34.064636,typical
56.101868,34.029392,typical
56.11187,34.0805,typical
56.12187,34.073353,typical
56.13187,34.004345,typical
56.141872,34.084476,typical
56.15187,34.035625,typical
56.161873,34.094315,typical
56.17187,34.03061,typical
56.181873,34.060276,typical
56.19187,34.050602,typical
56.201874,34.083355,typical
56.211872,34.062347,typical
56.221874,34.03384,typical
56.231873,34.063766,typical
56.241875,34.045994,typical
56.251873,34.003536,typical
56.261875,34.062065,typical
56.271873,34.048595,typical
56.281876,34.08126,typical
56.291874,34.03198,typical
56.301876,34.07145,typical
56.311874,34.06358,typical
56.321877,34.101513,typical
56.33188,34.052227,typical
56.341877,34.02587,typical
56.35188,34.09471,typical
56.361877,34.03979,typical
56.37188,34.09436,typical
56.381878,34.1175,typical
56.39188,34.03945,typical
56.40188,34.14321,typical
56.41188,34.025265,typical
56.42188,34.0313,typical
56.43188,34.11366,typical
56.44188,34.02491,typical
56.45188,34.092194,typical
56.46188,34.014385,typical
56.47188,34.034187,typical
56.48188,34.060093,typical
56.491882,34.08293,typical
56.50188,34.034534,typical
56.511883,34.005608,typical
56.521885,33.986958,typical
56.531883,34.03247,typical
56.541885,34.04891,typical
56.551884,34.06811,typical
56.561886,34.099022,typical
56.571884,34.034912,typical
56.581886,34.04084,typical
56.591885,34.075073,typical
56.601887,34.07067,typical
56.611885,34.10721,typical
56.621887,34.049107,typical
56.631886,34.089283,typical
56.641888,34.106853,typical
56.651886,34.087124,typical
56.66189,34.06827,typical
56.671886,34.085278,typical
56.68189,34.049953,typical
56.69189,34.08113,typical
56.70189,34.09829,typical
56.71189,34.070457,typical
56.72189,34.08136,typical
56.73189,34.08999,typical
56.74189,34.07202,typical
56.751892,34.046917,typical
56.76189,34.07787,typical
56.771893,34.105362,typical
56.78189,34.054714,typical
56.791893,34.097973,typical
56.80189,34.074177,typical
56.811893,34.02978,typical
56.82189,34.08633,typical
56.831894,34.017624,typical
56.841892,34.057735,typical
56.851894,34.09769,typical
56.861893,34.07913,typical
56.871895,34.04957,typical
56.881897,34.025482,typical
56.891895,34.106567,typical
56.901897,34.089516,typical
56.911896,34.0695,typical
56.921898,34.05376,typical
56.931896,34.03953,typical
56.9419,34.113655,typical
56.951897,34.077686,typical
56.9619,34.06478,typical
56.971897,34.036713,typical
56.9819,34.089756,typical
56.991898,34.11577,typical
57.0019,34.072468,typical
57.011898,34.052982,typical
57.0219,34.08718,typical
57.0319,34.062946,typical
57.0419,34.07926,typical
57.0519,34.031727,typical
57.0619,34.05428,typical
57.071903,34.07496,typical
57.0819,34.06205,typical
57.091904,34.072704,typical
57.101902,34.000484,typical
57.111904,34.08899,typical
57.121902,34.067204,typical
57.131905,34.11066,typical
57.141903,34.114887,typical
57.151905,34.128094,typical
57.161903,34.073063,typical
57.171906,34.07332,typical
57.181904,34.04466,typical
57.191906,34.04837,typical
57.201904,34.082733,typical
57.211906,34.05052,typical
57.221905,34.070934,typical
57.231907,34.08961,typical
57.24191,34.07293,typical
57.251907,34.14801,typical
57.26191,34.1045,typical
57.271908,34.08682,typical
57.28191,34.062523,typical
57.29191,34.115887,typical
57.30191,34.050877,typical
57.31191,34.0457,typical
57.32191,34.07994,typical
57.33191,34.017014,typical
57.34191,34.078945,typical
57.35191,34.075382,typical
57.36191,34.106968,typical
57.37191,34.039043,typical
57.381912,34.13365,typical
57.39191,34.046764,typical
57.401913,34.0706,typical
57.41191,34.08636,typical
57.421913,34.141422,typical
57.431915,34.08467,typical
57.441914,34.03859,typical
57.451916,34.04213,typical
57.461914,34.068657,typical
57.471916,34.097336,typical
57.481915,34.045616,typical
57.491917,34.050972,typical
57.501915,34.085667,typical
57.511917,34.065224,typical
57.521915,34.081337,typical
57.531918,34.03027,typical
57.541916,34.06159,typical
57.551918,34.062714,typical
57.561916,34.100945,typical
57.57192,34.106567,typical
57.581917,34.07362,typical
57.59192,34.07899,typical
57.60192,34.07076,typical
57.61192,34.073727,typical
57.62192,34.1421,typical
57.63192,34.13898,typical
57.641922,34.13146,typical
57.65192,34.110245,typical
57.661922,34.090572,typical
57.67192,34.111713,typical
57.681923,34.10484,typical
57.69192,34.08183,typical
57.701923,34.08824,typical
57.71192,34.079884,typical
57.721924,34.092735,typical
57.731922,34.05928,typical
57.741924,34.061565,typical
57.751923,34.13945,typical
57.761925,34.08092,typical
57.771923,34.112106,typical
57.781925,34.11663,typical
57.791927,34.081802,typical
57.801926,34.08984,typical
57.811928,34.084976,typical
57.821926,34.054417,typical
57.83193,34.034718,typical
57.841927,34.001297,typical
57.85193,34.1032,typical
57.861927,34.09355,typical
57.87193,34.037415,typical
57.881927,34.072044,typical
57.89193,34.055424,typical
57.901928,34.123344,typical
57.91193,34.060474,typical
57.92193,34.082706,typical
57.93193,34.102966,typical
57.94193,34.08678,typical
57.95193,34.083588,typical
57.96193,34.05856,typical
57.97193,34.11251,typical
57.981934,34.09049,typical
57.991932,34.101444,typical
58.001934,34.07774,typical
58.011932,34.13282,typical
58.021935,34.070736,typical
58.031933,34.06211,typical
58.041935,34.02794,typical
58.051933,34.058235,typical
58.061935,34.109154,typical
58.071934,33.999615,typical
58.081936,34.035213,typical
58.091934,34.105423,typical
58.101936,34.095882,typical
58.111935,34.06165,typical
58.121937,34.120293,typical
58.131935,34.081615,typical
58.141937,34.022846,typical
58.15194,34.08256,typical
58.161938,34.09764,typical
58.17194,34.120937,typical
58.18194,34.11344,typical
58.19194,34.078655,typical
58.20194,34.08194,typical
58.21194,34.128315,typical
58.22194,34.083435,typical
58.23194,34.059933,typical
58.24194,34.12267,typical
58.25194,33.999123,typical
58.26194,34.121624,typical
58.271942,34.02974,typical
58.28194,34.009693,typical
58.291943,34.049397,typical
58.30194,34.07319,typical
58.311943,34.075943,typical
58.32194,34.07031,typical
58.331944,34.03027,typical
58.341946,34.087513,typical
58.351944,34.09108,typical
58.361946,34.094246,typical
58.371944,34.070717,typical
58.381947,34.130833,typical
58.391945,34.13431,typical
58.401947,34.087475,typical
58.411945,34.099445,typical
58.421947,34.02661,typical
58.431946,34.163006,typical
58.441948,34.07259,typical
58.451946,34.0415,typical
58.46195,34.138283,typical
58.471947,34.095535,typical
58.48195,34.10919,typical
58.491947,34.13688,typical
58.50195,34.117752,typical
58.511948,34.110214,typical
58.52195,34.123352,typical
58.53195,34.099236,typical
58.54195,34.09555,typical
58.551952,34.10368,typical
58.56195,34.04824,typical
58.571953,34.0733,typical
58.58195,34.10285,typical
58.591953,34.084324,typical
58.60195,34.128773,typical
58.611954,34.0866,typical
58.621952,34.110035,typical
58.631954,34.111183,typical
58.641953,34.07824,typical
58.651955,34.111576,typical
58.661953,34.107647,typical
58.671955,34.05248,typical
58.681953,34.105133,typical
58.691956,34.061146,typical
58.701958,34.057037,typical
58.711956,34.048405,typical
58.72196,34.098843,typical
58.731956,34.07994,typical
58.74196,34.108063,typical
58.751957,34.080296,typical
58.76196,34.0818,typical
58.771957,34.074745,typical
58.78196,34.069313,typical
58.791958,34.04365,typical
58.80196,34.041832,typical
58.81196,34.106308,typical
58.82196,34.106693,typical
58.83196,34.11314,typical
58.84196,34.040234,typical
58.85196,34.08341,typical
58.86196,34.09469,typical
58.87196,34.029057,typical
58.88196,34.084393,typical
58.891964,34.117176,typical
58.901962,34.08428,typical
58.911964,34.092487,typical
58.921963,33.989582,typical
58.931965,34.077526,typical
58.941963,34.075024,typical
58.951965,34.05852,typical
58.961964,34.031425,typical
58.971966,34.08865,typical
58.981964,34.084126,typical
58.991966,34.08182,typical
59.001965,34.081757,typical
59.011967,34.065025,typical
59.021965,34.044937,typical
59.031967,34.06405,typical
59.041965,34.1183,typical
59.051968,33.985786,typical
59.061966,34.060993,typical
59.071968,34.00895,typical
59.08197,34.073208,typical
59.09197,34.078724,typical
59.10197,34.058254,typical
59.11197,34.099354,typical
59.12197,34.069294,typical
59.13197,34.14076,typical
59.14197,34.032734,typical
59.15197,34.060806,typical
59.161972,34.03788,typical
59.17197,34.106815,typical
59.181973,34.047535,typical
59.19197,34.099735,typical
59.201973,34.058464,typical
59.21197,34.050667,typical
59.221973,34.0361,typical
59.23197,34.078243,typical
59.241974,34.09691,typical
59.251976,34.081573,typical
59.261974,34.103,typical
59.271976,34.10478,typical
59.281975,34.09876,typical
59.291977,34.00378,typical
59.301975,34.119694,typical
59.311977,34.091755,typical
59.321976,34.0275,typical
59.331978,34.03538,typical
59.341976,34.10644,typical
59.35198,34.026443,typical
59.361977,34.123917,typical
59.37198,34.094498,typical
59.381977,34.046555,typical
59.39198,34.07012,typical
59.401978,34.117992,typical
59.41198,34.079372,typical
59.421978,34.09965,typical
59.43198,34.02699,typical
59.441982,34.04375,typical
59.45198,34.080746,typical
59.461983,34.061848,typical
59.47198,34.049683,typical
59.481983,34.068825,typical
59.49198,34.014107,typical
59.501984,34.059467,typical
59.511982,34.13309,typical
59.521984,34.071106,typical
59.531982,34.017193,typical
59.541985,34.050835,typical
59.551983,34.089943,typical
59.561985,33.993595,typical
59.571983,34.067287,typical
59.581985,34.117634,typical
59.591984,34.01877,typical
59.601986,34.026016,typical
59.611984,34.008617,typical
59.621986,34.045948,typical
59.63199,34.042183,typical
59.641987,34.02614,typical
59.65199,34.036312,typical
59.661987,34.079983,typical
59.67199,34.05432,typical
59.681988,34.11344,typical
59.69199,33.997013,typical
59.70199,34.077377,typical
59.71199,34.09866,typical
59.72199,34.08996,typical
59.73199,34.077892,typical
59.74199,34.025856,typical
59.75199,33.99108,typical
59.76199,34.073,typical
59.77199,34.11949,typical
59.78199,34.025253,typical
59.791992,34.108315,typical
59.801994,34.00835,typical
59.811993,34.079185,typical
59.821995,34.07735,typical
59.831993,34.06276,typical
59.841995,34.06901,typical
59.851994,34.0405,typical
59.861996,34.040615,typical
59.871994,34.057056,typical
59.881996,34.02572,typical
59.891994,34.038853,typical
59.901997,34.063725,typical
59.911995,34.063614,typical
59.921997,34.035168,typical
59.931995,34.040108,typical
59.941998,34.033726,typical
59.951996,34.047707,typical
59.961998,34.020813,typical
59.971996,34.04187,typical
59.982,34.067207,typical
59.992,34.04411,typical
60.002,34.08768,typical
60.012,34.00897,typical
60.022,34.06569,typical
60.032,34.060955,typical
60.042,34.072323,typical
60.052002,34.071323,typical
60.062,34.040813,typical
60.072002,34.002926,typical
60.082,34.050648,typical
60.092003,34.073597,typical
60.102,34.031494,typical
60.112003,34.06438,typical
60.122,34.063667,typical
60.132004,34.136013,typical
60.142002,34.02314,typical
60.152004,34.083797,typical
60.162003,34.031113,typical
60.172005,34.07278,typical
60.182007,34.05952,typical
60.192005,34.043545,typical
60.202007,34.022945,typical
60.212006,34.08288,typical
60.222008,34.076385,typical
60.232006,34.04909,typical
60.24201,34.067253,typical
60.252007,34.025524,typical
60.26201,34.062798,typical
60.272007,34.06687,typical
60.28201,34.08011,typical
60.292007,34.129513,typical
60.30201,34.028545,typical
60.312008,34.061794,typical
60.32201,34.002487,typical
60.33201,34.0713,typical
60.34201,34.067276,typical
60.352013,34.05477,typical
60.36201,34.031593,typical
60.372013,33.961662,typical
60.38201,34.085163,typical
60.392014,34.089684,typical
60.40201,34.095787,typical
60.412014,34.074047,typical
60.422012,34.00456,typical
60.432014,34.096813,typical
60.442013,34.07886,typical
60.452015,34.044224,typical
60.462013,34.074192,typical
60.472015,34.02662,typical
60.482014,34.07821,typical
60.492016,34.034534,typical
60.502014,34.07868,typical
60.512016,33.9949,typical
60.522015,34.036297,typical
60.532017,33.996605,typical
60.54202,33.999115,typical
60.552017,34.03754,typical
60.56202,34.046494,typical
60.572018,34.05255,typical
60.58202,34.012196,typical
60.59202,34.01475,typical
60.60202,34.048893,typical
60.61202,33.96823,typical
