Time_Seconds,ECG,EDA,Skin_Temperature,SpO2,BVP,Accel_X,Accel_Y,Accel_Z,Stress_Label
33.54112,-0.033156924,1.2201195,33.66777,98.51548,0.89441216,0.008958915,0.012887057,1.0304133,typical
33.551117,-0.15817747,1.2202959,33.665943,98.36695,0.94813377,0.009888217,-0.019435544,1.017833,typical
33.56112,-0.117934436,1.2154305,33.65683,98.57186,0.91898906,0.0002804806,0.009208031,1.0054699,typical
33.571117,-0.08543345,1.2061826,33.737225,98.67325,0.94127643,0.019758036,0.004919542,1.0028661,typical
33.58112,-0.09598732,1.2262741,33.69583,98.658,0.96517324,-0.0026563026,0.021316737,1.0116698,typical
33.591118,-0.17850465,1.2015116,33.65324,98.42503,0.9761157,0.015623044,-0.00061794,1.0202297,typical
33.60112,-0.00085224956,1.2288421,33.66686,98.512856,0.99108124,-0.014079491,-0.003094607,1.0043488,typical
33.61112,-0.12623727,1.2178167,33.70156,98.66282,0.9603349,0.0044523347,0.01088137,1.0088621,typical
33.62112,-0.11009546,1.1834049,33.681507,98.47148,0.9225713,-0.009757143,-0.0061945603,0.9900411,typical
33.63112,-0.15668915,1.2060857,33.663902,98.45724,0.9192171,0.0011734408,0.009061754,1.0248423,typical
33.64112,-0.13410774,1.2000234,33.67326,98.3956,0.8745551,0.0034452146,0.016261589,1.0144466,typical
33.651123,-0.113237344,1.2010362,33.683514,98.5844,0.853807,0.0070537045,0.011647937,1.0113256,typical
33.66112,-0.02500806,1.1645975,33.6606,98.40143,0.8133709,-0.010070046,0.0048545226,1.0006386,typical
33.671124,-0.1390542,1.1622471,33.608543,98.428215,0.7806795,-0.0017002476,0.016206075,1.0009196,typical
33.68112,-0.024545573,1.1704216,33.699673,98.56443,0.710197,-0.006739336,0.0072570173,1.0030278,typical
33.691124,-0.18806604,1.1780006,33.719795,98.383125,0.68793154,0.019588321,0.004946325,1.0103282,typical
33.701122,-0.056991365,1.166329,33.690334,98.728004,0.6648486,0.014351445,0.011647234,0.99778324,typical
33.711124,-0.09459297,1.1576569,33.68236,98.389885,0.60158426,0.006614283,0.006963201,1.0183272,typical
33.721123,-0.021766387,1.1459968,33.627632,98.52097,0.53204775,-0.00805489,0.0009277961,1.0053005,typical
33.731125,-0.11102234,1.1505405,33.697857,98.48725,0.5182761,0.020382956,0.016344178,1.0172495,typical
33.741123,-0.0153266415,1.1464398,33.730225,98.411705,0.43516892,0.023539789,0.012257952,1.0044236,typical
33.751125,-0.08354637,1.1582202,33.68243,98.21091,0.34132254,0.0005092737,0.00023986027,1.0127584,typical
33.761124,-0.026588902,1.1648124,33.66949,98.50166,0.25960624,0.0021590684,0.005734124,1.0019788,typical
33.771126,-0.116272524,1.1786177,33.694714,98.537575,0.15711677,0.0025162785,0.0032623897,1.0116116,typical
33.781124,-0.05276479,1.1787649,33.705254,98.5617,0.13234937,0.00224637,0.0045741335,1.0101297,typical
33.791126,-0.09365983,1.2030956,33.704292,98.69092,0.07367746,-0.034140814,-0.006190107,0.99680954,typical
33.801125,-0.08813818,1.189503,33.699715,98.45356,0.024365446,0.00917131,0.00428476,1.0168966,typical
33.811127,-0.17604733,1.218046,33.687263,98.571175,-0.030477712,-0.0043916637,-0.010583427,1.015365,typical
33.821125,0.008003354,1.2267555,33.714024,98.49341,-0.08549452,0.0031974106,-0.000207345,1.026047,typical
33.831127,-0.12382899,1.2259539,33.680717,98.60121,-0.13993645,0.0062731546,-0.003462051,0.9947887,typical
33.84113,-0.06693127,1.2306108,33.724957,98.29898,-0.23485315,0.011873959,-0.014507222,0.98347145,typical
33.851128,-0.15211813,1.2189744,33.697998,98.63732,-0.3332649,0.003263478,0.017681655,1.0098332,typical
33.86113,-0.009289607,1.2515613,33.625854,98.47192,-0.3750664,0.0030048215,0.009356105,1.0045695,typical
33.871128,0.029129408,1.239628,33.734528,98.576904,-0.45207825,-0.0031637445,0.0025185817,1.0191804,typical
33.88113,0.056649797,1.247265,33.65324,98.51905,-0.5314277,0.021797359,-0.0003092587,0.979901,typical
33.89113,-0.16189522,1.253339,33.725056,98.45246,-0.57757515,-0.005775472,-0.010402648,1.017165,typical
33.90113,-0.016181178,1.2731128,33.72075,98.39901,-0.5792477,-0.0027704614,0.029307239,1.0062985,typical
33.91113,-0.10760835,1.2612288,33.682377,98.40545,-0.54558635,-0.01304214,-0.0023574233,0.9927841,typical
33.92113,-0.055245854,1.2679101,33.697895,98.53603,-0.6875497,-0.010043542,0.0036605047,1.0116225,typical
33.93113,-0.1416414,1.2762192,33.682064,98.608765,-0.739432,-0.0040997947,0.025693018,0.99900234,typical
33.94113,-0.05281927,1.2692045,33.746067,98.57067,-0.77962595,-0.0015575485,0.0015490728,1.0003974,typical
33.95113,-0.083734,1.270529,33.717857,98.42919,-0.8377354,0.008414201,-0.018822655,0.9795983,typical
33.961132,-0.014818691,1.2704668,33.69754,98.4115,-0.862845,-0.0060368963,-0.00395319,1.0035331,typical
33.97113,-0.14923865,1.2732804,33.68139,98.50107,-0.8798845,-0.0022748047,0.0096867755,1.0117999,typical
33.981133,-0.11160031,1.2883009,33.702442,98.62984,-0.96544397,0.020050243,0.0069646984,1.0147983,typical
33.99113,-0.031478137,1.2908884,33.751637,98.40008,-0.93740827,0.011074081,0.016890967,1.010675,typical
34.001133,-0.05491768,1.3076924,33.689217,98.46587,-0.9643868,0.0024917936,0.011198103,0.9881216,typical
34.01113,-0.09106939,1.3106649,33.688183,98.36914,-0.9785291,0.011586614,0.008874061,1.0189853,typical
34.021133,0.0518843,1.284437,33.653214,98.4753,-1.020313,-0.003342188,-0.019883923,1.000917,typical
34.031136,-0.07887068,1.31913,33.687218,98.39207,-1.0007474,-0.02002634,0.015015679,1.0137247,typical
34.041134,-0.10252463,1.3037454,33.69066,98.64495,-1.0132873,-0.010328526,-0.008927472,0.99290663,typical
34.051136,-0.0435234,1.3305225,33.710342,98.472885,-1.0358436,-0.008983799,0.0225121,0.9946519,typical
34.061134,-0.0651584,1.3004364,33.72591,98.48363,-0.951137,-0.002549406,0.007040024,0.9948547,typical
34.071136,-0.08126228,1.3243871,33.720734,98.630936,-0.9615913,-0.0104720555,-0.019787384,0.9950489,typical
34.081135,0.07122949,1.3160356,33.667576,98.563644,-0.9976663,0.012333874,-0.0018520416,0.99379325,typical
34.091137,-0.087978736,1.3231897,33.72141,98.54028,-0.9030837,-0.004199261,0.008395078,1.0154762,typical
34.101135,0.0361901,1.3349184,33.715286,98.42318,-0.9119389,-0.006801123,0.0066240514,1.0289701,typical
34.111137,-0.024642736,1.3415518,33.699074,98.34034,-0.9241384,0.009610365,0.01087487,0.99675936,typical
34.121136,0.08470724,1.3077893,33.669487,98.51563,-0.87876964,-0.017686179,0.0063957716,0.99838257,typical
34.131138,0.16290747,1.3186278,33.682083,98.40242,-0.8361676,0.008434133,-0.0077292696,0.9907129,typical
34.141136,0.27128503,1.3414204,33.73949,98.51196,-0.8052016,0.0077090366,0.0044602095,1.0054471,typical
34.15114,0.2068356,1.3242877,33.625927,98.42317,-0.7592313,0.012054073,-0.019996434,1.0120966,typical
34.161137,0.3450703,1.3489373,33.70806,98.45309,-0.6740913,0.00027853018,0.0057607605,1.0105193,typical
34.17114,0.19402364,1.3338244,33.71207,98.491356,-0.65154594,0.00074031274,0.0121292835,1.0231934,typical
34.181137,0.16771476,1.361199,33.729446,98.61493,-0.59640074,-0.0067343973,-0.0062240995,1.0146292,typical
34.19114,-0.0632689,1.3437533,33.697678,98.587204,-0.53341466,0.0083478475,-0.003988065,0.9901453,typical
34.20114,-0.038087137,1.3417201,33.702446,98.46044,-0.5207922,0.0030207722,0.017553635,0.98502403,typical
34.21114,-0.16441791,1.3427385,33.655888,98.498955,-0.43474308,0.008440572,0.014577569,1.0075703,typical
34.22114,0.00094472617,1.3457001,33.70099,98.41587,-0.4135445,-0.0053949165,0.010438292,0.9890052,typical
34.23114,-0.15076481,1.3379629,33.7561,98.4215,-0.33509696,0.009751126,0.022774126,0.9971272,typical
34.241142,-0.03401927,1.3441911,33.69582,98.50203,-0.24272542,-0.005508441,0.008957807,1.015552,typical
34.25114,-0.080578856,1.3494365,33.703213,98.42762,-0.19379115,0.003699141,-0.008589525,0.99829113,typical
34.261143,-0.034219086,1.3325102,33.698627,98.536575,-0.10460724,0.006302165,-0.0057237716,1.0082347,typical
34.27114,-0.18500239,1.3238926,33.740368,98.59733,-0.043885786,-0.0012788295,-0.004561213,1.0086651,typical
34.281143,-0.03967424,1.3243071,33.692432,98.56653,0.006902177,0.01681162,0.02001876,1.0161712,typical
34.29114,-0.14774475,1.3368893,33.77008,98.59947,0.1144307,0.004167495,0.010631145,0.99857795,typical
34.301144,-0.07944634,1.3394371,33.686836,98.445465,0.09552524,0.026936293,-0.012069471,0.9942574,typical
34.311142,-0.080242865,1.3127441,33.724915,98.52832,0.17523071,0.0046352125,-0.0076863007,1.0011545,typical
34.321144,0.027602427,1.3418812,33.730164,98.30436,0.24304038,0.011672661,-0.009812901,0.99908155,typical
34.331142,-0.12477422,1.3302248,33.688065,98.59181,0.31459922,-0.012299836,0.002300862,1.013158,typical
34.341145,-0.049609564,1.3397624,33.753273,98.448845,0.3884139,-0.0068776202,0.012040909,0.99933916,typical
34.351143,-0.03289552,,33.737667,98.62448,0.45689556,0.0043652677,-0.005438738,0.993227,typical
34.361145,-0.054454148,,33.806667,98.4497,0.51385605,0.025045706,0.01181131,1.0102396,typical
34.371143,-0.04618364,,33.663025,98.71299,0.6008323,-0.009822521,-0.00010727579,0.9853323,typical
34.381145,-0.055085436,,33.669945,98.67883,0.6471636,0.015414742,0.017320514,1.0096092,typical
34.391148,-0.12575558,,33.72919,98.40591,0.6803356,-0.0069826124,-0.0063314196,1.0172156,typical
34.401146,-0.08700788,,33.716225,98.43161,0.67627376,0.021107728,-0.012760022,0.99833065,typical
34.411148,-0.1271015,,33.75773,98.35557,0.7163194,0.008098148,0.015865654,0.9919087,typical
34.421146,-0.033615865,,33.721493,98.62566,0.8108514,-0.007993717,-0.0066823103,0.998213,typical
34.43115,-0.1196373,,33.743515,98.45015,0.81438196,0.014858182,0.022262264,1.0195469,typical
34.441147,-0.08572582,,33.684647,98.42511,0.8653813,0.0065081716,0.00035309792,1.007409,typical
34.45115,-0.09346981,,33.674507,98.48744,0.8922768,-0.005679665,0.0052121053,0.9974793,typical
34.461147,0.005885575,,33.719048,98.63269,0.9572356,0.014430499,0.0014808876,0.9980233,typical
34.47115,-0.060837306,,33.74121,98.6506,0.9268194,0.018692061,-0.010934144,1.0056949,typical
34.481148,-0.060774826,,33.718994,98.8302,0.9699716,0.010144636,-0.012723673,1.0021313,typical
34.49115,-0.07275821,,33.70389,98.5611,0.960102,0.015877929,-0.00502084,1.0099763,typical
34.50115,-0.03088655,,33.71061,98.4546,0.9561107,0.01979215,-0.004676056,1.0024784,typical
34.51115,-0.09830763,,33.72273,98.41981,0.9839313,-0.027937982,0.0036133125,1.0081925,typical
34.52115,0.09859381,,33.715816,98.51166,0.98068625,-0.013585082,-0.001548836,0.98583657,typical
34.53115,-0.1559965,,33.760403,98.523476,0.9751232,0.006829298,0.00342136,1.02752,typical
34.54115,0.007759545,,33.750813,98.46617,1.0019876,0.0126427375,0.021720538,1.0008427,typical
34.55115,-0.032815028,,33.713737,98.59228,0.94114023,0.013166263,0.002670629,1.0035747,typical
34.56115,-0.053509295,,33.73469,98.53221,0.95342195,-0.0022597092,0.014334988,1.006115,typical
34.57115,-0.13726546,,33.72712,98.575165,0.9427631,0.023782497,-0.015394175,0.99662113,typical
34.581154,-0.04321648,,33.711857,98.29896,0.9093071,0.014961656,-0.00094781397,1.0055695,typical
34.591152,-0.037726384,,33.6998,98.460724,0.85637134,0.016646191,-0.0034734136,1.0009329,typical
34.601154,0.0067136735,,33.72479,98.474594,0.87701136,0.005770943,0.01982272,1.0062321,typical
34.611153,-0.060319528,,33.686405,98.43746,0.84346193,0.006127431,0.011775383,0.9914514,typical
34.621155,-0.037950195,,33.699703,98.432846,0.7948537,0.018282022,0.0012115622,0.9939685,typical
34.631153,-0.038887836,,33.70737,98.34267,0.7340689,-0.0016945384,-0.003798781,1.0083054,typical
34.641155,-0.033180773,,33.744553,98.55773,0.72791255,0.010016518,4.535215e-05,0.98169065,typical
34.651154,-0.061700728,,33.77297,98.40248,0.6206431,0.0056608035,0.008617451,1.0149981,typical
34.661156,0.029364672,,33.72787,98.60401,0.5574791,0.011838183,0.017073087,1.017286,typical
34.671154,-0.059691224,,33.74502,98.46869,0.5375698,0.0004514805,0.025255626,1.0043623,typical
34.681156,-0.051420234,,33.714478,98.473434,0.4476765,0.0061474107,-0.00027411478,1.013158,typical
34.691154,-0.056799956,,33.72252,98.4386,0.3969443,0.005784476,0.009810516,1.0026413,typical
34.701157,-0.05305763,,33.73592,98.6062,0.38278484,-0.01759509,0.0014097893,1.0021799,typical
34.711155,-0.10821387,,33.772232,98.45565,0.30700856,0.005582324,-0.0015189005,1.0026386,typical
34.721157,0.004567258,,33.762753,98.51476,0.25116986,0.0087552825,0.007935333,1.0203898,typical
34.731155,0.06367396,,33.711666,98.507454,0.14060365,0.010625361,0.0012580755,0.9983864,typical
34.741158,0.03242224,,33.764446,98.33169,0.098806344,-0.006727847,-0.0009631086,1.0129994,typical
34.75116,0.028312005,,33.773098,98.41494,0.05626604,-0.010101858,-0.0180009,1.0055081,typical
34.761158,-0.008748641,,33.717487,98.42998,-0.06133598,-0.007056504,0.008732634,1.0075595,typical
34.77116,-0.08758797,,33.731224,98.49997,-0.17881943,0.009708083,0.00034648832,1.0024469,typical
34.78116,0.050276376,,33.72474,98.50076,-0.19249818,-0.0058620963,0.017843349,1.0024216,typical
34.79116,-0.029992959,,33.781185,98.5169,-0.27809715,-0.0016461425,-0.006889696,1.0059881,typical
34.80116,-0.019350808,,33.77729,98.53689,-0.255499,0.0028192946,0.018919913,1.0102048,typical
34.81116,-0.08710077,,33.775833,98.407074,-0.28119355,-0.0008661372,0.008600032,0.99475247,typical
34.82116,-0.01322519,,33.745945,98.5895,-0.37818292,0.012454342,-0.00088615296,1.0123317,typical
34.83116,0.012262043,,33.76842,98.58697,-0.47834054,0.00838123,0.0037454804,0.99334705,typical
34.84116,-0.019960621,,33.748573,98.5855,-0.5231178,-0.005569101,0.015477221,1.0118787,typical
34.851162,-0.110828646,,33.754272,98.6716,-0.60853434,0.012201119,0.0012205171,1.0187334,typical
34.86116,0.07596147,,33.784275,98.52334,-0.6230609,-0.0058775996,0.010260074,1.0179129,typical
34.871162,0.0138402805,,33.727634,98.5264,-0.7164903,0.012244208,0.006238565,0.9994518,typical
34.88116,-0.020898942,,33.751144,98.39966,-0.781035,0.0055397553,-0.010004319,1.0120754,typical
34.891163,-0.03453976,,33.738476,98.54217,-0.816682,0.019231848,-0.0015384639,1.0276933,typical
34.90116,-0.017705366,,33.741455,98.54624,-0.8075338,0.0021880562,0.0076732575,1.000299,typical
34.911163,0.06373863,,33.77767,98.353584,-0.8512777,-0.0017870355,0.009077679,1.0051345,typical
34.92116,-0.044021435,,33.77456,98.63373,-0.8887413,-0.0046412796,0.0009567882,1.0160855,typical
34.931164,0.04256692,,33.77707,98.60586,-0.9261111,0.014497649,0.014878971,1.0003664,typical
34.941166,0.069901295,,33.70197,98.45041,-0.9493114,-0.006155433,-0.0019151238,0.9914459,typical
34.951164,-0.079077214,,33.712894,98.61909,-0.9724615,0.00551832,0.01431215,1.0096772,typical
34.961166,-0.023442466,,33.835762,98.4841,-0.9690904,-0.00069559156,-0.0039199456,1.0023746,typical
34.971165,-0.08891803,,33.749825,98.58325,-0.97436607,-0.012294393,0.002871861,1.0053498,typical
34.981167,0.108669125,,33.7363,98.28877,-1.003307,-0.009171473,0.007936408,0.9962581,typical
34.991165,0.103360906,,33.824726,98.55194,-1.0196117,0.0124315545,0.006090904,0.99449944,typical
35.001167,0.21484958,,33.724194,98.45623,-0.99508107,0.008922268,0.0065838853,1.020155,typical
35.011166,0.32655323,,33.772545,98.52777,-1.0279118,-0.00025871536,-0.008625029,0.99656737,typical
35.021168,0.3618827,,33.77768,98.61993,-0.96929103,-0.009366478,0.022434978,1.0115833,typical
35.031166,0.19947089,,33.7652,98.316826,-0.97069484,0.013276342,-0.008507662,1.0142447,typical
35.04117,0.19370352,,33.69579,98.43468,-0.95671433,0.009449486,0.019727526,0.99943984,typical
35.051167,0.046527497,,33.725388,98.539116,-0.9720986,-0.00020120828,0.01423918,1.0217395,typical
35.06117,0.085009806,,33.728294,98.53103,-0.95407194,0.008919243,0.019022614,1.014277,typical
35.071167,-0.043679915,,33.792774,98.59413,-0.86064154,0.0054063853,-0.0057211635,1.0163329,typical
35.08117,-0.0052378904,,33.737263,98.420265,-0.8089625,0.011143382,0.018560689,0.9984244,typical
35.091167,0.0077200793,,33.767517,98.461876,-0.81614107,-0.0029690913,0.0155929085,0.996741,typical
35.10117,0.065895684,,33.82049,98.56414,-0.73891246,-0.005573352,0.004167975,0.9997854,typical
35.11117,-0.14769831,,33.72644,98.57798,-0.75841665,0.014858943,0.010956765,1.0157584,typical
35.12117,0.011240043,,33.818073,98.501114,-0.6962632,0.016830739,0.01991861,1.0182246,typical
35.131172,-0.06182272,,33.771725,98.533226,-0.6523858,0.006675633,-0.009225611,0.9848265,typical
35.14117,0.06864476,,33.76801,98.81716,-0.6026232,0.0061575035,-0.0018784734,1.0071174,typical
35.151173,-0.0018083071,,33.79361,98.47049,-0.5239123,-0.006582129,0.008180016,0.9923178,typical
35.16117,-0.016146176,,33.742653,98.454926,-0.4233472,0.022950387,0.017384984,0.99385935,typical
35.171173,-0.033300705,,33.723526,98.41347,-0.3594833,0.0059147133,-0.010130023,0.9979364,typical
35.18117,0.1081748,,33.77011,98.62714,-0.30030748,0.025938414,-0.0014376105,1.0134006,typical
35.191174,-0.014047544,,33.814915,98.43229,-0.2420026,-0.0096178865,-0.0047165267,1.0183563,typical
35.20117,-0.034906995,,33.76325,98.48489,-0.27459013,0.009737413,0.003015177,0.9906368,typical
35.211174,-0.038001873,,33.783543,98.61509,-0.14414728,0.0072920686,0.0025781258,0.9851874,typical
35.221172,0.065198585,,33.753002,98.441505,-0.057344645,0.0059179747,0.011384345,0.9944149,typical
35.231174,-0.06623848,,33.7124,98.67903,-0.07728939,0.005941959,-0.00041090092,1.0107102,typical
35.241173,0.06549121,,33.78407,98.427284,0.014557488,-0.0018192271,-0.00019674422,0.99429077,typical
35.251175,-0.059958614,,33.730713,98.55267,0.11874945,0.023587111,-0.00646965,1.0047072,typical
35.261173,0.006619037,,33.772522,98.50692,0.18984888,0.0013067902,0.0044589243,0.99524385,typical
35.271175,-0.013063254,,33.73066,98.647766,0.26656073,0.00069414754,0.00688177,1.0163858,typical
35.281174,-0.025531746,,33.742966,98.42158,0.31223053,0.008696928,0.010926845,0.9978901,typical
35.291176,-0.098135866,,33.78526,98.57424,0.397138,0.0062169116,0.011224156,1.0077144,typical
35.301178,-0.026835056,,33.75771,98.49533,0.4089562,0.0027247693,0.025924964,0.9929078,typical
35.311176,-0.011433506,,33.823467,98.602234,0.47026184,0.0044226055,-0.004486669,1.0080934,typical
35.32118,-0.027364338,,33.79642,98.35592,0.52287203,0.005637747,0.00022362405,1.0035126,typical
35.331177,-0.043004192,,33.790646,98.61044,0.59423506,-0.008270874,0.005069305,0.99485123,typical
35.34118,0.012758567,,33.77027,98.417625,0.62584156,0.0006207819,0.0069850073,1.0073384,typical
35.351177,-0.04896697,,33.79984,98.69227,0.6822341,0.020608414,0.0036412296,1.0038506,typical
35.36118,0.08914693,,33.785446,98.4937,0.7706718,0.0018470455,-0.0057662018,1.005717,typical
35.371178,-0.054036252,,33.784786,98.61865,0.8201878,-0.0025703397,-0.004203139,1.0028677,typical
35.38118,0.021037778,,33.79624,98.487114,0.8509789,-0.0038693207,0.003404941,1.0089798,typical
35.39118,0.00045308238,,33.742844,98.52902,0.893826,0.0013982248,0.008208044,0.9883867,typical
35.40118,-0.0017211947,,33.773243,98.33301,0.835276,0.005625178,-0.006332957,1.0105035,typical
35.41118,0.043214496,,33.816467,98.50787,0.89854276,0.011963317,-0.0077160927,1.0129542,typical
35.42118,-0.039588153,,33.80809,98.61134,0.97076356,-0.011971154,-0.011280177,1.0082335,typical
35.43118,-0.005682568,,33.800396,98.60074,0.96509755,0.0035303724,0.0030123426,1.0073751,typical
35.44118,0.07201838,,33.78464,98.68588,0.96062815,0.023083584,-0.00668185,1.0013565,typical
35.45118,-0.016093113,,33.765568,98.457115,0.97082514,-0.0048262095,0.020642303,0.9995358,typical
35.46118,0.012111602,,33.812588,98.68609,0.9976742,0.011863122,0.0146724135,1.0201198,typical
35.47118,-0.029202458,,33.854256,98.43918,0.96874475,0.0047174618,0.013736822,0.99786985,typical
35.481182,0.0739893,,33.821968,98.43586,1.0168482,0.008410856,0.0071214354,1.014909,typical
35.491184,0.04978238,,33.776554,98.44159,0.98952824,-0.0020729958,0.017157238,0.9945381,typical
35.501183,-0.0226237,,33.756393,98.4857,0.988969,0.011330942,0.016432118,1.0195223,typical
35.511185,-0.07952353,,33.78098,98.48556,0.9685574,0.007270259,0.012057705,1.0101155,typical
35.521183,-0.013624912,,33.821564,98.42819,0.93186367,-0.011622156,0.0012730239,1.0127869,typical
35.531185,-0.05434257,,33.8736,98.67791,0.9084738,0.0006672491,0.016876759,1.011315,typical
35.541183,0.011575304,,33.798786,98.4767,0.87628496,0.018623266,0.0135405995,1.0096834,typical
35.551186,-0.002951189,,33.79871,98.340225,0.8605929,-0.001958391,-0.005021991,0.9982987,typical
35.561184,0.039166614,,33.826138,98.49012,0.81422406,0.004927069,0.00014334451,1.0131208,typical
35.571186,-0.08962102,,33.805607,98.41418,0.7919154,-0.0032379117,-0.009103472,0.994437,typical
35.581184,0.13734636,,33.787235,98.66026,0.72608894,-0.008254914,-0.008994129,1.0106962,typical
35.591187,0.13756585,,33.772087,98.48118,0.6816427,-0.006942,0.007927636,0.97769785,typical
35.601185,0.11039544,,33.781914,98.448685,0.65749264,-0.008696037,0.009631439,0.9943291,typical
35.611187,0.03869925,,33.791634,98.23383,0.5878507,0.019950876,2.3535453e-05,1.0114691,typical
35.621185,0.13122432,,33.828094,98.56799,0.50428116,0.00039568706,0.0062465,1.0015354,typical
35.631187,0.032026637,,33.81,98.393654,0.4603744,-0.024467308,-0.0050938204,0.9987777,typical
35.641186,0.007615572,,33.80752,98.49515,0.39910322,8.301227e-05,-0.00065520965,1.0194271,typical
35.651188,0.010081453,,33.795242,98.45843,0.30309442,-0.0056495946,-0.00036695413,1.009586,typical
35.66119,-0.032416686,,33.80686,98.56029,0.2432531,0.003728917,0.013780162,1.0013204,typical
35.67119,-0.029230485,,33.84324,98.636986,0.17539541,0.0066722613,0.0018733814,1.0115759,typical
35.68119,0.021488031,,33.751926,98.519554,0.079281345,0.004089838,0.013482075,1.0015562,typical
35.69119,-0.029022958,,33.827557,98.63852,-0.0067489073,0.009061818,0.0022110583,1.0074182,typical
35.70119,0.08567527,,33.811893,98.48803,0.009652264,0.006334747,-0.009292857,0.98630416,typical
35.71119,-0.04366549,,33.800255,98.4814,-0.04374694,-0.0048122806,0.013572196,1.0097058,typical
35.72119,-0.013683848,,33.808094,98.5201,-0.19302236,-0.0018981916,-0.010732211,1.0128552,typical
35.73119,0.007199009,,33.84492,98.53731,-0.23049274,0.0077113206,0.002072939,0.9977277,typical
35.74119,0.09866472,,33.831017,98.39015,-0.34074214,-0.0007757752,0.022021186,1.0093522,typical
35.75119,0.101681225,,33.821133,98.469055,-0.38112953,0.014761349,-0.005928915,1.0055518,typical
35.761192,0.12055565,,33.81996,98.589806,-0.47545698,0.0047599347,0.031118643,1.0235155,typical
35.77119,-0.06299854,,33.8209,98.56944,-0.5170235,-0.009488962,0.008955975,1.0114329,typical
35.781193,0.028864034,,33.86662,98.58649,-0.5959262,-0.009248156,0.034331236,1.0053188,typical
35.79119,0.026809527,,33.86811,98.620895,-0.6908449,0.022744577,0.015568752,1.0071102,typical
35.801193,0.13092461,,33.835243,98.55536,-0.6920234,0.0025166865,0.008793551,1.0204412,typical
35.81119,-0.05990141,,33.860634,98.385216,-0.7305074,0.011258727,0.018086663,1.0177308,typical
35.821194,0.06566442,,33.88996,98.59418,-0.7560743,0.0029731619,0.0038370658,0.9988137,typical
35.831192,0.006098617,,33.79405,98.66158,-0.84777975,0.003617288,-0.0022622137,1.0212705,typical
35.841194,0.34816724,,33.811264,98.46065,-0.89816886,0.0049582,0.005086716,1.026433,typical
35.851196,0.24703696,,33.844067,98.551544,-0.9557469,0.0128957415,0.00040784152,1.0011557,typical
35.861195,0.3425239,,33.85345,98.42642,-1.0060256,-0.0022824672,-0.00851933,0.9905035,typical
35.871197,0.43454078,,33.818996,98.44542,-0.9810657,-0.005003483,0.0032310025,0.997687,typical
35.881195,0.36981535,,33.7776,98.28818,-1.0183096,0.0038455967,0.013889287,0.9857467,typical
35.891197,0.20891152,,33.798737,98.42192,-1.0272448,0.0149564,0.0044524637,1.0107055,typical
35.901196,0.15974261,,33.80839,98.51364,-1.0445544,-0.0015255543,0.005444227,1.0127177,typical
35.911198,-0.0016499311,,33.790546,98.54554,-1.0973951,-0.0033781144,0.0047163623,1.0079058,typical
35.921196,0.11488743,,33.85291,98.483444,-1.086964,0.005404576,-0.0068580564,1.0096251,typical
35.9312,0.025908148,,33.82523,98.69356,-1.1166569,0.003125166,0.004934523,0.99561524,typical
35.941196,0.064559385,,33.830727,98.59346,-1.0386401,-0.009218311,-0.0048274333,0.99737453,typical
35.9512,-0.052970286,,33.856102,98.25267,-1.0427493,0.002897774,0.01071088,0.96938235,typical
35.961197,0.027736912,,33.87336,98.42146,-1.051843,0.028796677,0.014257561,1.0069695,typical
35.9712,0.013437785,,33.806133,98.54134,-1.0880313,0.003416895,0.004318625,1.0084635,typical
35.981197,0.06850302,,33.798065,98.46933,-0.9834372,0.012230524,0.014260255,0.9939477,typical
35.9912,0.010176597,,33.80377,98.35494,-0.99765545,0.020637926,-0.0038494254,1.0086418,typical
36.001198,0.079279386,,33.85804,98.50307,-1.0238136,0.0007013588,0.005931455,0.99138826,typical
36.0112,0.026494997,,33.874985,98.43853,-0.9527752,0.0065924805,0.003299095,1.0004301,typical
36.0212,0.12432651,,33.84634,98.490524,-0.9319834,-0.005407078,-0.005225216,1.0094515,typical
36.0312,-0.05040066,,33.830315,98.63814,-0.861837,-0.0033205235,0.019410614,1.0045235,typical
36.041203,0.040582918,,33.836376,98.66638,-0.79591924,0.0029711458,0.0068857884,0.99049574,typical
36.0512,-0.010440011,,33.84532,98.64369,-0.789406,-0.006671319,-0.0073456326,0.9940295,typical
36.061203,0.053997234,,33.870964,98.40806,-0.7293579,0.011477461,-0.014204675,1.0147834,typical
36.0712,0.1432183,,33.869896,98.44376,-0.64518166,-0.0067634135,-0.0003537424,1.0065405,typical
36.081203,0.07714778,0.9210812,33.80546,98.51857,-0.6096454,-0.004620039,0.004206717,1.0064005,typical
36.0912,0.02220758,0.9095475,33.87908,98.478294,-0.5354243,-0.011023631,0.0077875946,1.0085596,typical
36.101204,0.097575694,0.91395295,33.875328,98.324875,-0.55753267,0.004275127,0.015735922,1.0209143,typical
36.111202,-0.027683876,0.90214336,33.88122,98.38027,-0.47336683,-0.0044447016,-0.010307978,1.0096565,typical
36.121204,0.048190307,0.89939684,33.86598,98.521385,-0.4311079,0.0035063499,0.011507392,1.008179,typical
36.131203,-0.029237289,0.8990512,33.878174,98.54329,-0.3411362,0.00224786,-0.0009481823,1.0251886,typical
36.141205,0.049729433,0.91658646,33.888172,98.52595,-0.24280979,-0.013122597,-0.008485764,1.0145744,typical
36.151203,0.026127428,0.8922098,33.85405,98.42499,-0.24162884,-0.0031087832,0.0040779677,1.004941,typical
