Time_Seconds,ECG,Stress_Label
72.562416,-0.1540272,typical
72.57242,-0.12042546,typical
72.58242,-0.14988813,typical
72.592415,-0.17301765,typical
72.60242,-0.14927942,typical
72.61242,-0.15284403,typical
72.62242,-0.079693325,typical
72.63242,-0.24997437,typical
72.64242,-0.06656938,typical
72.65242,-0.16161576,typical
72.66242,-0.051898196,typical
72.672424,-0.19876915,typical
72.68242,-0.08832125,typical
72.69242,-0.13817081,typical
72.70242,-0.13053225,typical
72.712425,-0.17499498,typical
72.72242,-0.11512171,typical
72.73242,-0.14069785,typical
72.742424,-0.10513224,typical
72.752426,-0.27734947,typical
72.76242,-0.1468572,typical
72.77242,-0.12385689,typical
72.782425,-0.03223723,typical
72.79243,-0.29150152,typical
72.80243,-0.066138566,typical
72.81242,-0.13630693,typical
72.822426,-0.049610995,typical
72.83243,-0.27320597,typical
72.84243,-0.12135666,typical
72.852425,-0.191065,typical
72.86243,-0.15218078,typical
72.87243,-0.12934072,typical
72.88243,-0.11646122,typical
72.892426,-0.21551336,typical
72.90243,-0.0016543865,typical
72.91243,-0.019994244,typical
72.92243,0.027542144,typical
72.93243,-0.2037981,typical
72.94243,-0.059460476,typical
72.95243,-0.13958839,typical
72.96243,-0.08402446,typical
72.972435,-0.19402546,typical
72.98243,-0.076834776,typical
72.99243,-0.185382,typical
73.00243,-0.08304261,typical
73.012436,-0.23114718,typical
73.02243,-0.15154096,typical
73.03243,-0.15001586,typical
73.042435,-0.09949577,typical
73.05244,-0.10795734,typical
73.06243,-0.11207797,typical
73.07243,-0.19346549,typical
73.082436,-0.0099262595,typical
73.09244,-0.27910894,typical
73.10243,-0.107234575,typical
73.112434,-0.13153888,typical
73.12244,-0.058486074,typical
73.13244,-0.17327982,typical
73.14243,-0.061277688,typical
73.152435,-0.1263597,typical
73.16244,0.07179238,typical
73.17244,0.002164945,typical
73.18244,0.2639619,typical
73.19244,0.22235367,typical
73.20244,0.3031552,typical
73.21244,0.10723989,typical
73.22244,0.13180818,typical
73.23244,-0.06951833,typical
73.24244,0.0067885816,typical
73.25244,-0.20353559,typical
73.26244,0.0005130917,typical
73.27244,-0.16883086,typical
73.28244,-0.088225335,typical
73.29244,-0.13865602,typical
73.302444,-0.062155463,typical
73.31244,-0.11032429,typical
73.32244,-0.083077244,typical
73.33244,-0.17893635,typical
73.342445,-0.11734885,typical
73.35245,-0.23811191,typical
73.36244,-0.1183874,typical
73.372444,-0.19319326,typical
73.38245,-0.011192553,typical
73.39245,-0.19727245,typical
73.40244,-0.015876576,typical
73.412445,-0.15347561,typical
73.42245,-0.029162467,typical
73.43245,-0.16113883,typical
73.442444,-0.15485492,typical
73.452446,-0.24517876,typical
73.46245,-0.075613566,typical
73.47245,-0.16547522,typical
73.482445,-0.06649487,typical
73.49245,-0.19664125,typical
73.50245,-0.07457622,typical
73.51245,-0.18432939,typical
73.52245,-0.018723466,typical
73.53245,-0.19717355,typical
73.54245,0.038907073,typical
73.55245,-0.20753732,typical
73.562454,-0.07164592,typical
73.57245,-0.18622224,typical
73.58245,-0.163443,typical
73.59245,-0.2564478,typical
73.602455,-0.0039640665,typical
73.61245,-0.20045371,typical
73.62245,-0.19160694,typical
73.632454,-0.10823686,typical
73.642456,0.021060862,typical
73.65245,-0.08567205,typical
73.66245,-0.028232768,typical
73.672455,-0.15401238,typical
73.68246,-0.17125066,typical
73.69245,-0.2516306,typical
73.70245,-0.073263414,typical
73.712456,-0.1405411,typical
73.72246,-0.1272779,typical
73.73246,-0.13308898,typical
73.742455,-0.008520834,typical
73.75246,-0.13570088,typical
73.76246,-0.15207806,typical
73.77246,-0.07460812,typical
73.782455,0.07284981,typical
73.79246,-0.093352616,typical
73.80246,-0.019928731,typical
73.81246,-0.14735639,typical
73.82246,-0.032179043,typical
73.83246,-0.1908899,typical
73.84246,-0.123259716,typical
73.85246,-0.13460736,typical
73.86246,-0.04815663,typical
73.87246,-0.12486644,typical
73.88246,-0.007733926,typical
73.89246,-0.07329932,typical
73.902466,0.03635823,typical
73.91246,-0.16033334,typical
73.92246,-0.09924536,typical
73.932465,-0.10032503,typical
73.94247,-0.040903904,typical
73.95246,-0.18661879,typical
73.96246,0.04604444,typical
73.972466,-0.17958587,typical
73.98247,-0.14485328,typical
73.99246,-0.13438824,typical
74.002464,-0.02990549,typical
74.01247,-0.1566461,typical
74.02247,0.08581905,typical
74.03246,0.012612678,typical
74.042465,0.26432082,typical
74.05247,0.22164723,typical
74.06247,0.4191923,typical
74.07247,0.17003831,typical
74.082466,0.20676982,typical
74.09247,0.031033672,typical
74.10247,0.16293572,typical
74.11247,-0.11762964,typical
74.12247,-0.010072537,typical
74.13247,-0.0691408,typical
74.14247,0.05320058,typical
74.15247,-0.18165088,typical
74.16247,-0.023692079,typical
74.17247,-0.15303215,typical
74.18247,-0.0008665174,typical
74.192474,-0.15360014,typical
74.20247,0.018920355,typical
74.21247,-0.08621768,typical
74.22247,-0.117409974,typical
74.232475,-0.15861745,typical
74.24248,-0.014181085,typical
74.25247,-0.105286516,typical
74.262474,-0.03387444,typical
74.27248,-0.15600368,typical
74.28248,-0.010187499,typical
74.29247,-0.13970578,typical
74.302475,-0.037065886,typical
74.31248,-0.09887871,typical
74.32248,-0.0030507147,typical
74.33247,-0.22452897,typical
74.342476,0.0014466867,typical
74.35248,-0.13818608,typical
74.36248,0.10294186,typical
74.372475,-0.081602775,typical
74.38248,0.055663932,typical
74.39248,-0.06056438,typical
74.40248,-0.036022246,typical
74.412476,-0.1608226,typical
74.42248,0.09351744,typical
74.43248,-0.104629144,typical
74.44248,-0.10342842,typical
74.452484,0.02498201,typical
74.46248,0.012246732,typical
74.47248,-0.17970501,typical
74.48248,0.026988678,typical
74.492485,-0.10582951,typical
74.50248,0.022070073,typical
74.51248,-0.081208415,typical
74.522484,-0.005616352,typical
74.532486,-0.07356043,typical
74.54248,-0.010982089,typical
74.55248,-0.15022154,typical
74.562485,0.06120644,typical
74.57249,-0.0515794,typical
74.58248,0.009095542,typical
74.59248,-0.11623273,typical
74.602486,-0.01769245,typical
74.61249,-0.06369682,typical
74.62249,0.05830522,typical
74.632484,-0.19488034,typical
74.64249,0.17446566,typical
74.65249,0.004726123,typical
74.66249,0.07041775,typical
74.672485,-0.10214085,typical
74.68249,0.075458616,typical
74.69249,-0.12503698,typical
74.70249,0.039406348,typical
74.71249,-0.047173716,typical
74.72249,0.00016983971,typical
74.73249,-0.109608784,typical
74.74249,0.044364017,typical
74.75249,-0.13530715,typical
74.76249,0.06154676,typical
74.77249,-0.115477815,typical
74.78249,0.049754545,typical
74.792496,-0.04462079,typical
74.80249,-0.000924509,typical
74.81249,-0.11055468,typical
74.822495,0.034248505,typical
74.8325,-0.068342604,typical
74.84249,0.027481526,typical
74.85249,-0.049014106,typical
74.862495,0.020636566,typical
74.8725,-0.051432464,typical
74.88249,0.067856,typical
74.892494,-0.06235766,typical
74.9025,0.22066668,typical
74.9125,0.21976821,typical
74.92249,0.38854086,typical
74.932495,0.14935061,typical
74.9425,0.35598242,typical
74.9525,0.1099389,typical
74.962494,0.16745046,typical
74.972496,-0.08909153,typical
74.9825,0.021002008,typical
74.9925,-0.07529695,typical
75.0025,0.06284426,typical
75.0125,-0.05336452,typical
75.0225,0.12468148,typical
75.0325,-0.15123543,typical
75.0425,0.06451979,typical
75.0525,-0.19282502,typical
75.0625,0.018972522,typical
75.0725,-0.09560427,typical
75.082504,0.028713992,typical
75.0925,-0.04788658,typical
75.1025,0.06529289,typical
75.1125,-0.020139558,typical
75.122505,0.04697758,typical
75.1325,-0.1303221,typical
75.1425,0.05240473,typical
75.152504,-0.08637198,typical
75.162506,0.14871496,typical
75.17251,-0.045285575,typical
75.1825,0.053530294,typical
75.192505,-0.0843022,typical
75.20251,-0.041112356,typical
75.21251,-0.010267638,typical
75.2225,0.07257652,typical
75.232506,-0.08770485,typical
75.24251,-0.007274717,typical
75.25251,-0.07821639,typical
75.262505,-0.0011253916,typical
75.27251,-0.00829149,typical
75.28251,0.022391057,typical
75.29251,-0.08103479,typical
75.302505,0.10454824,typical
75.31251,-0.00040503917,typical
75.32251,0.087826565,typical
75.33251,0.02502981,typical
75.342514,0.05741459,typical
75.35251,-0.09218067,typical
75.36251,0.004689645,typical
75.37251,-0.0032993262,typical
75.382515,0.037619937,typical
75.39251,-0.0037106986,typical
75.40251,0.040357284,typical
75.41251,-0.044330284,typical
75.422516,-0.015181067,typical
75.43251,-0.045684155,typical
75.44251,0.06919826,typical
75.452515,-0.025903596,typical
75.46252,0.12090013,typical
75.47251,-0.040068332,typical
75.48251,0.12579061,typical
75.492516,0.11347658,typical
75.50252,0.18889514,typical
75.51251,0.036808386,typical
75.522514,0.15843622,typical
75.53252,-0.019641045,typical
75.54252,0.13329649,typical
75.55252,-0.092070304,typical
75.562515,0.05119406,typical
75.57252,-0.0424062,typical
75.58252,0.14070101,typical
75.59252,0.10754361,typical
75.602516,0.04251196,typical
75.61252,-0.03752298,typical
75.62252,0.039601177,typical
75.63252,-0.032666653,typical
75.64252,0.08826524,typical
75.65252,0.0062004086,typical
75.66252,0.08683294,typical
75.67252,-0.033828326,typical
75.68252,0.11309955,typical
75.69252,0.017521711,typical
75.70252,0.08271921,typical
75.712524,-0.069973744,typical
75.72253,0.10089036,typical
75.73252,-0.035258815,typical
75.74252,0.20092854,typical
75.752525,0.07325673,typical
75.76253,0.35632277,typical
75.77252,0.33518016,typical
75.782524,0.5296134,typical
75.79253,0.24582338,typical
75.80253,0.29558164,typical
75.81252,0.00018283166,typical
75.822525,0.12897149,typical
75.83253,-0.03220491,typical
75.84253,0.12901114,typical
75.85252,0.034749225,typical
75.862526,0.07023334,typical
75.87253,-0.03631977,typical
75.88253,0.19184954,typical
75.89253,0.026765525,typical
75.90253,0.091539904,typical
75.91253,-0.07226488,typical
75.92253,0.14932078,typical
75.93253,-0.0141275525,typical
75.94253,0.1466796,typical
75.95253,-0.03749289,typical
75.96253,0.010615807,typical
75.972534,0.07553826,typical
75.98253,0.07796121,typical
75.99253,0.022647448,typical
76.00253,0.058317788,typical
76.012535,-0.072562516,typical
76.02253,0.14107773,typical
76.03253,-0.011654433,typical
76.042534,0.1008869,typical
76.052536,-0.0458793,typical
76.06253,0.09809264,typical
76.07253,-0.08374071,typical
76.082535,0.1721305,typical
76.09254,-0.032332767,typical
76.10254,0.12243384,typical
76.11253,0.06424464,typical
76.122536,0.12937148,typical
76.13254,-0.033483338,typical
76.14254,0.076941445,typical
76.152534,0.086905114,typical
76.16254,0.11642338,typical
76.17254,-0.19150542,typical
76.18254,0.10792372,typical
76.192535,-0.004026875,typical
76.20254,0.11505154,typical
76.21254,0.06294452,typical
76.22254,0.035534423,typical
76.23254,-0.08059952,typical
76.24254,0.17601764,typical
76.25254,-0.010792613,typical
76.26254,0.13084829,typical
76.272545,0.0762108,typical
76.28254,0.207054,typical
76.29254,0.009431377,typical
76.30254,0.04330092,typical
76.312546,-0.07136786,typical
76.32254,0.13387156,typical
76.33254,0.22312722,typical
76.342545,0.2290641,typical
76.35255,0.03941921,typical
76.36254,0.0377637,typical
76.37254,0.010865826,typical
76.382545,0.17455436,typical
76.39255,0.010776464,typical
76.40254,0.13088563,typical
76.412544,0.035376776,typical
76.42255,0.22866946,typical
76.43255,-0.08464197,typical
76.44255,0.110057384,typical
76.452545,0.069980085,typical
76.46255,0.016382739,typical
76.47255,0.016577609,typical
76.48255,0.17791922,typical
76.492546,0.06683687,typical
76.50255,0.05378679,typical
76.51255,0.011145048,typical
76.52255,0.10714023,typical
76.53255,0.07386276,typical
76.54255,0.054583974,typical
76.55255,-0.03062769,typical
76.56255,0.1042039,typical
76.57255,0.12358045,typical
76.58255,0.20736611,typical
76.59255,0.29111755,typical
76.602554,0.32360584,typical
76.61255,0.43576425,typical
76.62255,0.50868285,typical
76.63255,0.29025015,typical
76.642555,0.27293235,typical
76.65256,0.15962823,typical
76.66255,0.17824897,typical
76.672554,0.028290454,typical
76.682556,0.1716761,typical
76.69256,0.0090370625,typical
76.70255,0.22277482,typical
76.712555,0.049117684,typical
76.72256,0.13968885,typical
76.73256,-0.060493387,typical
76.74255,0.20062172,typical
76.752556,0.028770983,typical
76.76256,0.086921126,typical
76.77256,0.027065925,typical
76.782555,0.14412461,typical
76.79256,0.104159914,typical
76.80256,0.20405677,typical
76.81256,0.018985167,typical
76.82256,0.12154187,typical
76.83256,0.09071918,typical
76.84256,0.15695348,typical
76.85256,0.06232429,typical
76.862564,0.044933997,typical
76.87256,0.014605619,typical
76.88256,0.1365746,typical
76.89256,0.058178015,typical
76.902565,0.19666445,typical
76.91256,0.008106396,typical
76.92256,0.123656996,typical
76.93256,0.027102172,typical
76.942566,0.15580183,typical
76.95256,0.074029654,typical
76.96256,0.19411483,typical
76.972565,0.008950233,typical
76.98257,0.083981246,typical
76.99257,0.038288753,typical
77.00256,0.19134438,typical
77.012566,0.062869206,typical
77.02257,0.14427193,typical
77.03257,-0.012302972,typical
77.042564,0.17233685,typical
77.05257,0.021158695,typical
77.06257,0.0864702,typical
77.07257,0.060171504,typical
77.082565,0.33302152,typical
77.09257,0.042949863,typical
77.10257,0.21247356,typical
77.11257,0.13202904,typical
77.12257,0.1332978,typical
77.13257,0.08671932,typical
77.14257,0.15544279,typical
77.15257,0.0032010078,typical
77.16257,0.23650444,typical
77.17257,0.14516252,typical
77.18257,0.36366647,typical
77.19257,0.032518692,typical
77.202576,0.124018386,typical
77.21257,0.025577806,typical
77.22257,0.14741096,typical
77.232574,0.06649436,typical
77.24258,0.23905924,typical
77.25257,0.035645805,typical
77.26257,0.21772552,typical
77.272575,0.10392746,typical
77.28258,0.1332752,typical
77.29257,0.116730325,typical
77.302574,0.24952918,typical
77.31258,-0.009480044,typical
77.32258,0.20671004,typical
77.33257,0.10860166,typical
77.342575,0.1426099,typical
77.35258,-0.011327639,typical
77.36258,0.21725428,typical
77.37258,0.07960518,typical
77.382576,0.24935839,typical
77.39258,0.061516676,typical
77.40258,0.20590602,typical
77.41258,0.20246406,typical
77.42258,0.2609542,typical
77.43258,0.2532132,typical
77.44258,0.43085748,typical
77.45258,0.44746524,typical
77.46258,0.586139,typical
77.47258,0.28993827,typical
77.48258,0.39870733,typical
77.492584,0.15659687,typical
77.50258,0.17631899,typical
77.51258,0.027163893,typical
77.52258,0.22251734,typical
77.532585,0.08656722,typical
77.54259,0.21318397,typical
77.55258,0.14220038,typical
77.562584,0.2004134,typical
77.572586,0.121406525,typical
77.58259,0.21145137,typical
77.59258,0.036147162,typical
77.602585,0.109604344,typical
77.61259,0.008209869,typical
77.62259,0.16908485,typical
77.63258,0.10164076,typical
77.642586,0.18631956,typical
77.65259,0.06853214,typical
77.66259,0.24909429,typical
77.672585,-0.03959009,typical
77.68259,0.21959844,typical
77.69259,0.052868843,typical
77.70259,0.21074915,typical
77.712585,0.03857629,typical
77.72259,0.2607455,typical
77.73259,0.053448245,typical
77.74259,0.18333583,typical
77.752594,0.12474118,typical
77.76259,0.13164356,typical
77.77259,0.06567034,typical
77.78259,0.16423279,typical
77.792595,0.079539254,typical
77.80259,0.22362357,typical
77.81259,0.08914241,typical
77.82259,0.26787913,typical
77.832596,0.097956665,typical
77.84259,0.15604965,typical
77.85259,0.16887242,typical
77.862595,0.11065001,typical
77.8726,0.07872018,typical
77.88259,0.2586619,typical
77.89259,0.10396353,typical
77.902596,0.11881422,typical
77.9126,0.13358721,typical
77.9226,0.16873588,typical
77.932594,0.09251982,typical
77.9426,0.22152478,typical
77.9526,0.03928998,typical
77.9626,0.15350592,typical
77.972595,0.05609727,typical
77.9826,0.19703928,typical
77.9926,0.15297914,typical
78.0026,0.13963538,typical
78.012596,0.10709538,typical
78.0226,0.27319118,typical
78.0326,0.18583533,typical
78.0426,0.29427072,typical
78.0526,0.09264526,typical
78.0626,0.20352355,typical
78.0726,0.026738428,typical
78.0826,0.1971677,typical
78.092606,0.113470554,typical
78.1026,0.22434592,typical
78.1126,0.037732005,typical
78.122604,0.27903086,typical
78.13261,0.093369454,typical
78.1426,0.22657582,typical
78.1526,0.07942183,typical
78.162605,0.2960142,typical
78.17261,0.082142234,typical
78.1826,0.16907555,typical
78.192604,0.10455543,typical
78.20261,0.27325973,typical
78.21261,0.13769321,typical
78.2226,0.16381317,typical
78.232605,0.15939116,typical
78.24261,0.22554165,typical
78.25261,0.0848836,typical
78.2626,0.22198436,typical
78.272606,0.16999911,typical
78.28261,0.31698018,typical
78.29261,0.2998918,typical
78.30261,0.5687299,typical
78.31261,0.589416,typical
78.32261,0.6637383,typical
78.33261,0.36739656,typical
78.34261,0.43928558,typical
78.35261,0.23056422,typical
78.36261,0.33105025,typical
78.37261,0.13117014,typical
78.382614,0.23912522,typical
78.39261,0.13784039,typical
78.40261,0.26527786,typical
78.41261,0.0067498684,typical
78.422615,0.29569548,typical
78.43261,0.073144644,typical
78.44261,0.22967419,typical
78.452614,0.0036441088,typical
78.462616,0.18414827,typical
78.47262,0.022637725,typical
78.48261,0.23646939,typical
78.492615,0.06349297,typical
78.50262,0.27088818,typical
78.51262,0.13900733,typical
78.52261,0.21737233,typical
78.532616,0.15046085,typical
78.54262,0.29400367,typical
78.55262,0.09351125,typical
78.562614,0.27663648,typical
78.57262,0.09795319,typical
78.58262,0.20418337,typical
78.59262,0.0017677844,typical
78.602615,0.33356473,typical
78.61262,0.07692064,typical
78.62262,0.14907703,typical
78.63262,0.09364284,typical
78.642624,0.21472962,typical
78.65262,0.108229816,typical
78.66262,0.17961943,typical
78.67262,0.11317041,typical
78.682625,0.27914995,typical
78.69262,0.13873333,typical
78.70262,0.27201092,typical
78.71262,0.124957785,typical
78.722626,0.2755222,typical
78.73262,0.06912269,typical
78.74262,0.20214918,typical
78.752625,0.10117448,typical
78.76263,0.24082312,typical
78.77262,0.012199417,typical
78.78262,0.22457737,typical
78.792625,0.08129351,typical
78.80263,0.1742708,typical
78.81262,0.14842042,typical
78.822624,0.3363599,typical
78.83263,0.08362684,typical
78.84263,0.1579617,typical
78.85263,0.14552416,typical
78.862625,0.2636779,typical
78.87263,0.12098011,typical
78.88263,0.41037917,typical
78.89263,0.22512637,typical
78.902626,0.21054137,typical
78.91263,0.08316208,typical
78.92263,0.29831344,typical
78.93263,0.14403291,typical
78.94263,0.22784002,typical
78.95263,0.16919479,typical
78.96263,0.2900356,typical
78.97263,0.14271635,typical
78.98263,0.17645612,typical
78.99263,0.14675888,typical
79.00263,0.23477757,typical
79.012634,0.05933833,typical
79.02264,0.2729877,typical
79.03263,0.12003307,typical
79.04263,0.18583259,typical
79.052635,0.06727932,typical
79.06264,0.3271836,typical
79.07263,0.13783959,typical
79.082634,0.19517273,typical
79.092636,0.19740483,typical
79.10264,0.20413303,typical
79.11263,0.109487586,typical
79.122635,0.22396395,typical
79.13264,0.28226182,typical
79.14264,0.34276786,typical
79.15263,0.4530007,typical
79.162636,0.6550621,typical
79.17264,0.5851513,typical
79.18264,0.61179984,typical
79.19264,0.27429897,typical
79.20264,0.3685767,typical
79.21264,0.14756186,typical
79.22264,0.28047115,typical
79.23264,0.21489042,typical
79.24264,0.12924564,typical
79.25264,0.07537984,typical
79.26264,0.2610817,typical
79.272644,0.1340527,typical
79.28264,0.3168429,typical
79.29264,0.1113744,typical
79.30264,0.14445433,typical
79.312645,0.12122527,typical
79.32264,0.20801607,typical
79.33264,0.09106529,typical
79.34264,0.17720056,typical
79.352646,0.115735665,typical
79.36264,0.2922601,typical
79.37264,0.1836931,typical
79.382645,0.18930303,typical
79.39265,0.0704239,typical
79.40265,0.31985027,typical
79.41264,0.258328,typical
79.422646,0.2545132,typical
79.43265,0.17945375,typical
79.44265,0.25260794,typical
79.452644,0.1818969,typical
79.46265,0.25804767,typical
79.47265,0.07889415,typical
79.48265,0.3109697,typical
79.492645,0.14715296,typical
79.50265,0.33708346,typical
79.51265,0.12389763,typical
79.52265,0.23493409,typical
79.532646,0.13537139,typical
79.54265,0.22892389,typical
79.55265,0.12315167,typical
79.56265,0.29375866,typical
79.572655,0.08406633,typical
79.58265,0.17660263,typical
79.59265,0.110327676,typical
79.60265,0.26962632,typical
79.612656,0.13160914,typical
79.62265,0.28709564,typical
79.63265,0.19477722,typical
79.642654,0.3701297,typical
79.65266,0.18764207,typical
79.66265,0.23917457,typical
79.67265,0.16672781,typical
79.682655,0.20014954,typical
79.69266,0.20242752,typical
79.70265,0.2798357,typical
79.712654,0.13617301,typical
79.72266,0.27074757,typical
79.73266,0.21748166,typical
79.74266,0.2400109,typical
79.752655,0.21826373,typical
79.76266,0.3758117,typical
79.77266,0.08061181,typical
79.78266,0.2986268,typical
79.792656,0.14595282,typical
79.80266,0.273947,typical
79.81266,0.22758338,typical
79.82266,0.20563301,typical
79.83266,0.19428743,typical
79.84266,0.27189484,typical
79.85266,0.030175522,typical
79.86266,0.25720775,typical
79.87266,0.2399504,typical
79.88266,0.20336509,typical
79.89266,0.14078595,typical
79.902664,0.23321411,typical
79.91267,0.22614954,typical
79.92266,0.28325802,typical
79.93266,0.14227381,typical
79.942665,0.17915422,typical
79.95267,0.087990314,typical
79.96266,0.22059415,typical
79.972664,0.18154593,typical
79.982666,0.28510243,typical
79.99267,0.18709624,typical
80.00266,0.26958913,typical
80.012665,0.26442605,typical
80.02267,0.55754644,typical
80.03267,0.5203367,typical
80.04266,0.6452941,typical
80.052666,0.4309674,typical
80.06267,0.4917038,typical
80.07267,0.16508591,typical
80.082664,0.3097014,typical
80.09267,0.087035164,typical
80.10267,0.257383,typical
80.11267,0.19546975,typical
80.12267,0.2872659,typical
80.13267,0.11141549,typical
80.14267,0.24252895,typical
80.15267,0.08512814,typical
80.162674,0.2652491,typical
80.17267,0.1673859,typical
80.18267,0.3247827,typical
80.19267,0.12084827,typical
80.202675,0.19186114,typical
80.21267,0.1982934,typical
80.22267,0.23684783,typical
80.23267,0.1845135,typical
80.242676,0.25101155,typical
80.25267,0.12326217,typical
80.26267,0.30676934,typical
80.272675,0.16576925,typical
80.28268,0.22963889,typical
80.29268,0.24736723,typical
80.30267,0.19473901,typical
80.312675,0.049778536,typical
80.32268,0.19132388,typical
80.33268,0.093528345,typical
80.342674,0.26486063,typical
80.35268,0.10261838,typical
80.36268,0.24135901,typical
80.37268,0.16212437,typical
80.382675,0.311175,typical
80.39268,0.04215136,typical
80.40268,0.24102767,typical
80.41268,0.162366,typical
80.422676,0.2595114,typical
80.43268,0.1657427,typical
80.44268,0.31347024,typical
80.45268,0.13167995,typical
80.462685,0.30319762,typical
80.47268,0.13647574,typical
80.48268,0.37157726,typical
80.49268,0.15186572,typical
80.502686,0.2647162,typical
80.51268,0.16883263,typical
80.52268,0.24666518,typical
80.532684,0.21378411,typical
80.54269,0.27097806,typical
80.55268,0.13898918,typical
80.56268,0.30399483,typical
80.572685,0.10492416,typical
80.58269,0.2697423,typical
80.59268,0.074837774,typical
80.602684,0.40972358,typical
80.612686,0.21758798,typical
80.62269,0.18271509,typical
80.63268,0.14395754,typical
80.642685,0.2511046,typical
80.65269,0.08537805,typical
80.66269,0.2152678,typical
80.67269,0.10037984,typical
80.682686,0.22328849,typical
80.69269,0.20491596,typical
80.70269,0.229814,typical
80.71269,0.08779086,typical
80.72269,0.23446222,typical
80.73269,0.10063316,typical
80.74269,0.27866048,typical
80.75269,0.0880291,typical
80.76269,0.23634556,typical
80.77269,0.12031711,typical
80.78269,0.27570266,typical
80.792694,0.18941477,typical
80.80269,0.29691768,typical
80.81269,0.11373862,typical
80.82269,0.23650143,typical
80.832695,0.22073145,typical
80.8427,0.29518506,typical
80.85269,0.23514205,typical
80.86269,0.48930836,typical
80.872696,0.4119977,typical
80.8827,0.628189,typical
80.89269,0.5754427,typical
80.902695,0.5446931,typical
80.9127,0.3762914,typical
80.9227,0.26068544,typical
80.93269,0.11160175,typical
80.942696,0.22511435,typical
80.9527,0.20665264,typical
80.9627,0.25454873,typical
80.972694,0.0702575,typical
80.9827,0.25908083,typical
80.9927,0.1144672,typical
81.0027,0.13639869,typical
81.0127,0.12601584,typical
81.0227,0.21041854,typical
81.0327,0.23331055,typical
81.0427,0.3480963,typical
81.052704,0.060938194,typical
81.0627,0.184621,typical
81.0727,0.2069692,typical
81.0827,0.2515481,typical
81.092705,0.16306643,typical
81.1027,0.33809733,typical
81.1127,0.1320028,typical
81.1227,0.28699833,typical
81.132706,0.1888808,typical
81.1427,0.2205394,typical
81.1527,0.14490663,typical
81.162704,0.28725314,typical
81.17271,0.15310831,typical
81.1827,0.2922077,typical
81.1927,0.1135762,typical
81.202705,0.22776985,typical
81.21271,0.16965939,typical
81.22271,0.33579472,typical
81.232704,0.13183708,typical
81.24271,0.19638936,typical
81.25271,0.066131905,typical
81.26271,0.17908311,typical
81.272705,0.11994091,typical
81.28271,0.2297774,typical
81.29271,0.08812504,typical
81.30271,0.25366002,typical
81.312706,0.11542456,typical
81.32271,0.2301632,typical
81.33271,0.06723066,typical
81.34271,0.23562045,typical
81.35271,0.17503975,typical
81.36271,0.25594348,typical
81.37271,0.1997445,typical
81.38271,0.2978775,typical
81.392715,0.15169506,typical
81.40271,0.26665875,typical
81.41271,0.12024504,typical
81.422714,0.2059062,typical
81.43272,0.13319574,typical
81.44271,0.31482956,typical
81.45271,0.22662051,typical
81.462715,0.4010121,typical
81.47272,0.26517183,typical
81.48271,0.2558924,typical
81.492714,0.12444466,typical
81.502716,0.20630121,typical
81.51272,0.14980093,typical
81.52271,0.30591935,typical
81.532715,0.10818863,typical
81.54272,0.24548261,typical
81.55272,0.13222596,typical
81.56272,0.29447046,typical
81.572716,0.038801625,typical
81.58272,0.28714043,typical
81.59272,0.086212784,typical
81.60272,0.16194518,typical
81.61272,0.051604718,typical
81.62272,0.27637172,typical
81.63272,0.081762165,typical
81.64272,0.22432655,typical
81.65272,0.17234087,typical
81.66272,0.27993006,typical
81.67272,0.117328934,typical
81.682724,0.26006234,typical
81.69272,0.15699677,typical
81.70272,0.24650773,typical
81.71272,0.2682744,typical
81.722725,0.39798212,typical
81.73272,0.36138394,typical
81.74272,0.6839873,typical
81.75272,0.5401631,typical
81.762726,0.42772445,typical
81.77273,0.31462756,typical
81.78272,0.33617902,typical
81.792725,0.19995883,typical
81.80273,0.27212155,typical
81.81273,0.12385739,typical
81.82272,0.2794976,typical
81.832726,0.045528755,typical
81.84273,0.19229785,typical
81.85273,0.114707164,typical
81.862724,0.22290015,typical
81.87273,0.13549691,typical
81.88273,0.32642508,typical
81.89273,0.1878398,typical
81.902725,0.24034148,typical
81.91273,0.15323359,typical
81.92273,0.25930944,typical
81.93273,0.18085286,typical
81.94273,0.23724595,typical
81.95273,0.12727706,typical
81.96273,0.22330567,typical
81.97273,0.0440021,typical
81.982735,0.24964964,typical
81.99273,0.10864644,typical
82.00273,0.30326116,typical
82.01273,0.12840441,typical
82.022736,0.22799382,typical
82.03273,0.14689821,typical
82.04273,0.2637092,typical
82.052734,0.05121541,typical
82.06274,0.28946367,typical
82.07273,0.13716698,typical
82.08273,0.1951802,typical
82.092735,0.1382349,typical
82.10274,0.29896083,typical
82.11274,0.1159015,typical
82.122734,0.32929415,typical
82.13274,0.08605428,typical
82.14274,0.28864348,typical
82.15274,0.11502226,typical
82.162735,0.24387422,typical
82.17274,0.11525331,typical
82.18274,0.27118522,typical
82.19274,0.17135724,typical
82.202736,0.33308774,typical
82.21274,0.06257358,typical
82.22274,0.2596349,typical
82.23274,0.097795025,typical
82.24274,0.17108662,typical
82.25274,0.026080176,typical
82.26274,0.17462723,typical
82.27274,0.12631616,typical
82.28274,0.29033393,typical
82.29274,0.13405618,typical
82.30274,0.31486556,typical
82.312744,0.21741202,typical
82.32275,0.33238572,typical
82.33274,0.08351588,typical
82.34274,0.24464446,typical
82.352745,0.13125056,typical
