Time_Seconds,BVP,Stress_Label
25.86086,0.84105074,typical
25.870861,0.9150683,typical
25.880863,0.9243792,typical
25.890863,0.94606,typical
25.900864,0.94811267,typical
25.910864,0.9311064,typical
25.920864,0.98199636,typical
25.930864,1.0064387,typical
25.940865,1.009927,typical
25.950865,0.9716112,typical
25.960865,0.9827646,typical
25.970865,1.0016952,typical
25.980865,0.9395529,typical
25.990866,0.9186353,typical
26.000866,0.933176,typical
26.010866,0.9184366,typical
26.020866,0.89480996,typical
26.030867,0.8789179,typical
26.040867,0.82495946,typical
26.050867,0.76432496,typical
26.06087,0.7540311,typical
26.07087,0.67140275,typical
26.08087,0.6328154,typical
26.09087,0.5845921,typical
26.10087,0.66362226,typical
26.11087,0.59593415,typical
26.12087,0.5350736,typical
26.13087,0.47532696,typical
26.140871,0.44428226,typical
26.150871,0.41044697,typical
26.160872,0.3093098,typical
26.170872,0.301302,typical
26.180872,0.19386184,typical
26.190872,0.1445063,typical
26.200872,0.15502268,typical
26.210873,0.1118944,typical
26.220873,0.054089844,typical
26.230873,0.0044823587,typical
26.240875,-0.06425989,typical
26.250875,-0.13668063,typical
26.260876,-0.13980964,typical
26.270876,-0.25875333,typical
26.280876,-0.259908,typical
26.290876,-0.36904144,typical
26.300877,-0.3562249,typical
26.310877,-0.39884895,typical
26.320877,-0.43565714,typical
26.330877,-0.47347748,typical
26.340878,-0.54757375,typical
26.350878,-0.58121693,typical
26.360878,-0.58345616,typical
26.370878,-0.61783904,typical
26.380878,-0.6658068,typical
26.390879,-0.7100427,typical
26.400879,-0.73583865,typical
26.41088,-0.7370237,typical
26.42088,-0.78375036,typical
26.430882,-0.75000477,typical
26.440882,-0.74672204,typical
26.450882,-0.74800634,typical
26.460882,-0.7630084,typical
26.470882,-0.76384354,typical
26.480883,-0.7616218,typical
26.490883,-0.7588712,typical
26.500883,-0.76806056,typical
26.510883,-0.7555471,typical
26.520884,-0.7520552,typical
26.530884,-0.7401226,typical
26.540884,-0.68831176,typical
26.550884,-0.6405531,typical
26.560884,-0.63068354,typical
26.570885,-0.5415943,typical
26.580885,-0.46672654,typical
26.590885,-0.4192021,typical
26.600885,-0.43165904,typical
26.610888,-0.3447207,typical
26.620888,-0.27489993,typical
26.630888,-0.19344915,typical
26.640888,-0.13917309,typical
26.650888,-0.053743646,typical
26.660889,0.024192505,typical
26.670889,0.09893435,typical
26.68089,0.12235069,typical
26.69089,0.19980952,typical
26.70089,0.20714132,typical
26.71089,0.30053937,typical
26.72089,0.36834303,typical
26.73089,0.43765774,typical
26.74089,0.5296383,typical
26.75089,0.5893772,typical
26.760891,0.6193671,typical
26.770891,0.70066243,typical
26.780891,0.7205332,typical
26.790894,0.762559,typical
26.800894,0.78497374,typical
26.810894,0.813591,typical
26.820894,0.9054613,typical
26.830894,0.90224147,typical
26.840895,0.9295324,typical
26.850895,0.9539741,typical
26.860895,0.9484179,typical
26.870895,0.98808074,typical
26.880896,1.0090537,typical
26.890896,1.0351872,typical
26.900896,1.0207828,typical
26.910896,1.0303242,typical
26.920897,0.9628247,typical
26.930897,0.95224756,typical
26.940897,0.95315945,typical
26.950897,0.955723,typical
26.960897,0.8874368,typical
26.970898,0.86542547,typical
26.9809,0.8254274,typical
26.9909,0.8291129,typical
27.0009,0.81941354,typical
27.0109,0.7585786,typical
27.0209,0.6885058,typical
27.030901,0.6577566,typical
27.040901,0.61912286,typical
27.050901,0.5286612,typical
27.060902,0.4862479,typical
27.070902,0.4015475,typical
27.080902,0.3740095,typical
27.090902,0.25861475,typical
27.100903,0.2729011,typical
27.110903,0.17031807,typical
27.120903,0.1387502,typical
27.130903,0.05738723,typical
27.140903,-0.012098146,typical
27.150904,-0.089753814,typical
27.160906,-0.15404852,typical
27.170906,-0.19454038,typical
27.180906,-0.32470438,typical
27.190907,-0.36541674,typical
27.200907,-0.39602208,typical
27.210907,-0.43456906,typical
27.220907,-0.50694364,typical
27.230907,-0.55880576,typical
27.240908,-0.63951373,typical
27.250908,-0.6724709,typical
27.260908,-0.75375396,typical
27.270908,-0.80502486,typical
27.280909,-0.85952234,typical
27.290909,-0.8449726,typical
27.300909,-0.8623138,typical
27.31091,-0.87783366,typical
27.32091,-0.9314618,typical
27.33091,-0.9862229,typical
27.340912,-0.99802077,typical
27.350912,-0.9994904,typical
27.360912,-0.97333354,typical
27.370913,-0.960207,typical
27.380913,-1.0219685,typical
27.390913,-0.982762,typical
27.400913,-0.9777952,typical
27.410913,-1.001935,typical
27.420914,-0.97827107,typical
27.430914,-0.9575232,typical
27.440914,-0.90229625,typical
27.450914,-0.8979178,typical
27.460915,-0.8021716,typical
27.470915,-0.79911834,typical
27.480915,-0.7682363,typical
27.490915,-0.7281617,typical
27.500916,-0.6927565,typical
27.510916,-0.6367054,typical
27.520916,-0.59848654,typical
27.530918,-0.55303264,typical
27.540918,-0.447993,typical
27.550919,-0.42615265,typical
27.560919,-0.33024487,typical
27.570919,-0.27361754,typical
27.58092,-0.19868292,typical
27.59092,-0.13181897,typical
27.60092,-0.13939029,typical
27.61092,-0.086789146,typical
27.62092,0.07286189,typical
27.63092,0.08224986,typical
27.64092,0.20438334,typical
27.65092,0.25895554,typical
27.660921,0.33528578,typical
27.670921,0.39849368,typical
27.680922,0.4506785,typical
27.690922,0.53923225,typical
27.700922,0.5481928,typical
27.710924,0.5360934,typical
27.720924,0.63647467,typical
27.730925,0.7167124,typical
27.740925,0.7287981,typical
27.750925,0.78073823,typical
27.760925,0.8225305,typical
27.770926,0.85811806,typical
27.780926,0.9211095,typical
27.790926,0.9586978,typical
27.800926,0.94759506,typical
27.810926,0.95053786,typical
27.820927,0.97876984,typical
27.830927,1.0259451,typical
27.840927,0.9903954,typical
27.850927,1.0098046,typical
27.860928,0.99477744,typical
27.870928,0.98256695,typical
27.880928,0.9762494,typical
27.89093,0.9455921,typical
27.90093,0.9572403,typical
27.91093,0.93611735,typical
27.92093,0.9112153,typical
27.930931,0.90721,typical
27.940931,0.81317496,typical
27.950932,0.77421933,typical
27.960932,0.7391271,typical
27.970932,0.677527,typical
27.980932,0.6522503,typical
27.990932,0.5619053,typical
28.000933,0.5979761,typical
28.010933,0.4718371,typical
28.020933,0.48051104,typical
28.030933,0.38826793,typical
28.040934,0.350412,typical
28.050934,0.2518406,typical
28.060934,0.16790625,typical
28.070936,0.10957879,typical
28.080936,0.032300994,typical
28.090937,-0.060424663,typical
28.100937,-0.043511096,typical
28.110937,-0.109921396,typical
28.120937,-0.18884824,typical
28.130938,-0.25014353,typical
28.140938,-0.32341966,typical
28.150938,-0.38466108,typical
28.160938,-0.44703016,typical
28.170938,-0.55200046,typical
28.180939,-0.56678563,typical
28.190939,-0.6465569,typical
28.20094,-0.6658849,typical
28.21094,-0.6971332,typical
28.22094,-0.76286995,typical
28.23094,-0.79516095,typical
28.24094,-0.8388777,typical
28.25094,-0.8806418,typical
28.260942,-0.9217383,typical
28.270943,-0.92880136,typical
28.280943,-0.9580566,typical
28.290943,-0.9602929,typical
28.300943,-1.0011752,typical
28.310944,-0.9783284,typical
28.320944,-0.9817003,typical
28.330944,-0.98874307,typical
28.340944,-1.0165489,typical
28.350945,-0.9849516,typical
28.360945,-0.96328515,typical
28.370945,-0.95792377,typical
28.380945,-0.9494172,typical
28.390945,-0.9001552,typical
28.400946,-0.93339956,typical
28.410946,-0.86373824,typical
28.420946,-0.8341396,typical
28.430946,-0.8096455,typical
28.440948,-0.7399307,typical
28.450949,-0.70065975,typical
28.460949,-0.66524005,typical
28.47095,-0.5891597,typical
28.48095,-0.4936756,typical
28.49095,-0.47059587,typical
28.50095,-0.4747096,typical
28.51095,-0.39804223,typical
28.52095,-0.3299529,typical
28.53095,-0.24770956,typical
28.54095,-0.16657418,typical
28.550951,-0.092167124,typical
28.560951,-0.036075264,typical
28.570951,0.07292114,typical
28.580952,0.13207969,typical
28.590952,0.18670915,typical
28.600952,0.16078332,typical
28.610952,0.28259504,typical
28.620955,0.316583,typical
28.630955,0.40396917,typical
28.640955,0.484339,typical
28.650955,0.5159705,typical
28.660955,0.62724364,typical
28.670956,0.65018165,typical
28.680956,0.7062661,typical
28.690956,0.7612108,typical
28.700956,0.7301642,typical
28.710957,0.7947996,typical
28.720957,0.8370887,typical
28.730957,0.8606092,typical
28.740957,0.92356807,typical
28.750957,0.95135134,typical
28.760958,0.97965074,typical
28.770958,0.986702,typical
28.780958,1.0065845,typical
28.790958,0.9497602,typical
28.80096,0.9949137,typical
28.81096,1.0523666,typical
28.820961,1.0128958,typical
28.830961,1.0081924,typical
28.840961,0.9326457,typical
28.850962,0.9593343,typical
28.860962,0.9156275,typical
28.870962,0.8969936,typical
28.880962,0.8598689,typical
28.890963,0.84760237,typical
28.900963,0.82807136,typical
28.910963,0.75401413,typical
28.920963,0.739468,typical
28.930964,0.70766366,typical
28.940964,0.6220515,typical
28.950964,0.5260248,typical
28.960964,0.52603966,typical
28.970964,0.4122707,typical
28.980965,0.40633386,typical
28.990967,0.3248001,typical
29.000967,0.31788617,typical
29.010967,0.22539401,typical
29.020967,0.16729446,typical
29.030968,0.100920424,typical
29.040968,0.017256994,typical
29.050968,-0.084826194,typical
29.060968,-0.100611255,typical
29.070969,-0.20172201,typical
29.080969,-0.27320176,typical
29.09097,-0.34342468,typical
29.10097,-0.39054105,typical
29.11097,-0.42104155,typical
29.12097,-0.46499655,typical
29.13097,-0.5554995,typical
29.14097,-0.6078181,typical
29.15097,-0.6884071,typical
29.16097,-0.69640726,typical
29.170973,-0.77541184,typical
29.180973,-0.8330301,typical
29.190973,-0.8053629,typical
29.200974,-0.85848963,typical
29.210974,-0.94270265,typical
29.220974,-0.94592077,typical
29.230974,-0.9334962,typical
29.240974,-0.9514014,typical
29.250975,-0.9960135,typical
29.260975,-1.0073307,typical
29.270975,-1.0134709,typical
29.280975,-0.98624337,typical
29.290976,-1.0164565,typical
29.300976,-0.9619007,typical
29.310976,-0.979382,typical
29.320976,-0.9737527,typical
29.330976,-0.9411102,typical
29.340977,-0.9241504,typical
29.350979,-0.87943995,typical
29.36098,-0.87081033,typical
29.37098,-0.8220824,typical
29.38098,-0.7603539,typical
29.39098,-0.7228026,typical
29.40098,-0.7029528,typical
29.41098,-0.6745562,typical
29.42098,-0.631518,typical
29.43098,-0.56132936,typical
29.44098,-0.50398856,typical
29.450981,-0.42956975,typical
29.460981,-0.3445931,typical
29.470982,-0.3195198,typical
29.480982,-0.19867404,typical
29.490982,-0.10926448,typical
29.500982,-0.17137975,typical
29.510983,-0.084326,typical
29.520983,0.0005726353,typical
29.530983,0.060887653,typical
29.540985,0.17352347,typical
29.550985,0.20529597,typical
29.560986,0.29332832,typical
29.570986,0.37008154,typical
29.580986,0.42810008,typical
29.590986,0.48530406,typical
29.600986,0.48506045,typical
29.610987,0.5830618,typical
29.620987,0.6025074,typical
29.630987,0.70215666,typical
29.640987,0.7333463,typical
29.650988,0.77033186,typical
29.660988,0.8325848,typical
29.670988,0.83999014,typical
29.680988,0.8784039,typical
29.690989,0.90653396,typical
29.700989,0.9390135,typical
29.710989,0.9396168,typical
29.720991,0.950964,typical
29.730991,0.9737753,typical
29.740992,0.99682367,typical
29.750992,1.0104371,typical
29.760992,0.97407347,typical
29.770992,0.98844373,typical
29.780993,1.010473,typical
29.790993,0.95188344,typical
29.800993,0.9726388,typical
29.810993,0.94121605,typical
29.820993,0.91622084,typical
29.830994,0.8653539,typical
29.840994,0.85675675,typical
29.850994,0.81232613,typical
29.860994,0.785125,typical
29.870995,0.74394894,typical
29.880995,0.6958056,typical
29.890995,0.6154693,typical
29.900997,0.61190635,typical
29.910997,0.52247864,typical
29.920998,0.53313994,typical
29.930998,0.4588954,typical
29.940998,0.3578162,typical
29.950998,0.2813742,typical
29.960999,0.2231823,typical
29.970999,0.12948452,typical
29.980999,0.046323802,typical
29.991,0.009320888,typical
30.001,0.020896379,typical
30.011,-0.07486097,typical
30.021,-0.1620608,typical
30.031,-0.23531409,typical
30.041,-0.3038192,typical
30.051,-0.3649757,typical
30.061,-0.48185608,typical
30.071001,-0.50291866,typical
30.081001,-0.57112867,typical
30.091003,-0.6300526,typical
30.101004,-0.6236941,typical
30.111004,-0.69140846,typical
30.121004,-0.75033057,typical
30.131004,-0.75922084,typical
30.141005,-0.844825,typical
30.151005,-0.8564174,typical
30.161005,-0.85709655,typical
30.171005,-0.93966085,typical
30.181005,-0.9461884,typical
30.191006,-0.9876271,typical
30.201006,-0.941258,typical
30.211006,-0.9792912,typical
30.221006,-0.99687773,typical
30.231007,-1.0006526,typical
30.241007,-0.9931815,typical
30.251007,-1.0204488,typical
30.261007,-0.9654381,typical
30.27101,-0.9680397,typical
30.28101,-0.97828287,typical
30.29101,-0.9222567,typical
30.30101,-0.9168796,typical
30.31101,-0.86081684,typical
30.32101,-0.84353125,typical
30.33101,-0.8070729,typical
30.341011,-0.7817639,typical
30.351011,-0.7207926,typical
30.361012,-0.6302123,typical
30.371012,-0.57712823,typical
30.381012,-0.55161494,typical
30.391012,-0.46504682,typical
30.401012,-0.45379317,typical
30.411013,-0.39757344,typical
30.421013,-0.35938838,typical
30.431013,-0.29706952,typical
30.441013,-0.22746603,typical
30.451015,-0.14909576,typical
30.461016,-0.039207056,typical
30.471016,-0.0153342225,typical
30.481016,0.120525844,typical
30.491016,0.15967712,typical
30.501017,0.18688191,typical
30.511017,0.2774343,typical
30.521017,0.29843482,typical
30.531017,0.34705725,typical
30.541018,0.42311698,typical
30.551018,0.5257851,typical
30.561018,0.58600503,typical
30.571018,0.635607,typical
30.581018,0.69033813,typical
30.591019,0.692873,typical
30.601019,0.7531292,typical
30.61102,0.7806799,typical
30.62102,0.8463327,typical
30.631021,0.89105,typical
30.641022,0.88648,typical
30.651022,0.92316073,typical
30.661022,0.9251512,typical
30.671022,0.98523223,typical
30.681023,0.9792731,typical
30.691023,1.0321279,typical
30.701023,1.000861,typical
30.711023,0.9945425,typical
30.721024,1.0032189,typical
30.731024,0.9732992,typical
30.741024,0.96642834,typical
30.751024,0.98095584,typical
30.761024,0.8799884,typical
30.771025,0.9199067,typical
30.781025,0.8901869,typical
30.791025,0.8555459,typical
30.801025,0.83243096,typical
30.811026,0.85753685,typical
30.821028,0.8166188,typical
30.831028,0.755014,typical
30.841028,0.7714698,typical
30.851028,0.7134742,typical
30.861029,0.6415488,typical
30.871029,0.62899107,typical
30.88103,0.5689147,typical
30.89103,0.5405452,typical
30.90103,0.56222504,typical
30.91103,0.49270016,typical
30.92103,0.46121174,typical
30.93103,0.402847,typical
30.94103,0.3126827,typical
30.95103,0.2331729,typical
30.961031,0.21500266,typical
30.971031,0.11360234,typical
30.981031,0.06343159,typical
30.991032,0.00932169,typical
31.001034,0.007265806,typical
31.011034,-0.08327684,typical
31.021034,-0.11619735,typical
31.031034,-0.16999778,typical
31.041035,-0.25979754,typical
31.051035,-0.28913286,typical
31.061035,-0.35655695,typical
31.071035,-0.43572617,typical
31.081036,-0.45670587,typical
31.091036,-0.51491475,typical
31.101036,-0.54368615,typical
31.111036,-0.5755393,typical
31.121037,-0.63614094,typical
31.131037,-0.6316869,typical
31.141037,-0.66062534,typical
31.151037,-0.7122935,typical
31.161037,-0.74987787,typical
31.171038,-0.79089665,typical
31.18104,-0.791475,typical
31.19104,-0.8137344,typical
31.20104,-0.8778383,typical
31.21104,-0.858662,typical
31.22104,-0.85555786,typical
31.231041,-0.85243183,typical
31.241041,-0.83755124,typical
31.251041,-0.8549987,typical
31.261042,-0.83347934,typical
31.271042,-0.81564647,typical
31.281042,-0.76691294,typical
31.291042,-0.7666565,typical
31.301043,-0.7459994,typical
31.311043,-0.69204336,typical
31.321043,-0.65290666,typical
31.331043,-0.56620336,typical
31.341043,-0.50051105,typical
31.351044,-0.46317193,typical
31.361046,-0.38945934,typical
31.371046,-0.3559671,typical
31.381046,-0.22652584,typical
31.391047,-0.19185594,typical
31.401047,-0.20859775,typical
31.411047,-0.10042018,typical
31.421047,-0.049433928,typical
31.431047,0.059690803,typical
31.441048,0.09769595,typical
31.451048,0.1885694,typical
31.461048,0.25563154,typical
31.471048,0.31839064,typical
31.481049,0.41967306,typical
31.491049,0.46693346,typical
31.501049,0.46309012,typical
31.51105,0.5352741,typical
31.52105,0.575522,typical
31.53105,0.67264247,typical
31.54105,0.70592314,typical
31.551052,0.7368539,typical
31.561052,0.81243324,typical
31.571053,0.81103176,typical
31.581053,0.86609864,typical
31.591053,0.90851945,typical
31.601053,0.9577355,typical
31.611053,0.9558444,typical
31.621054,0.9375062,typical
31.631054,0.9594776,typical
31.641054,0.98084193,typical
31.651054,0.9428109,typical
31.661055,0.9933957,typical
31.671055,0.990018,typical
31.681055,0.9871404,typical
31.691055,0.9595985,typical
31.701056,0.999284,typical
31.711056,0.9617831,typical
31.721056,0.949899,typical
31.731058,0.91842,typical
31.741058,0.85655373,typical
31.751059,0.82513547,typical
31.761059,0.78034693,typical
31.771059,0.7632217,typical
31.78106,0.70875376,typical
31.79106,0.64325094,typical
31.80106,0.5756744,typical
31.81106,0.60442626,typical
31.82106,0.5157842,typical
31.83106,0.46568024,typical
31.84106,0.3316892,typical
31.85106,0.32236606,typical
31.861061,0.23811342,typical
31.871061,0.18824047,typical
31.881062,0.11337212,typical
31.891062,0.07936111,typical
31.901062,0.04337288,typical
31.911064,-0.031610597,typical
31.921064,-0.12088645,typical
31.931065,-0.19783661,typical
31.941065,-0.2497814,typical
31.951065,-0.31775537,typical
31.961065,-0.3716793,typical
31.971066,-0.4535272,typical
31.981066,-0.5175313,typical
31.991066,-0.62037987,typical
32.00107,-0.6189862,typical
32.011066,-0.6581526,typical
32.02107,-0.70427394,typical
32.031067,-0.75446284,typical
32.04107,-0.77675724,typical
32.051067,-0.81380653,typical
32.06107,-0.9129131,typical
32.071068,-0.8954117,typical
32.08107,-0.9641029,typical
32.09107,-0.93316555,typical
32.10107,-0.9768744,typical
32.11107,-0.9760858,typical
32.12107,-0.9711952,typical
32.13107,-0.9930317,typical
32.14107,-1.0083469,typical
32.15107,-1.0362368,typical
32.16107,-0.96964866,typical
32.17107,-0.97658455,typical
32.181072,-0.9335355,typical
32.191074,-0.9383021,typical
32.201073,-0.937935,typical
32.211075,-0.88196117,typical
32.221073,-0.9083275,typical
32.231075,-0.83154786,typical
32.241074,-0.75354725,typical
32.251076,-0.71745753,typical
32.261074,-0.69426227,typical
32.271076,-0.5810606,typical
32.281075,-0.5678808,typical
32.291077,-0.49752927,typical
32.301075,-0.45587713,typical
32.311077,-0.42971915,typical
32.321075,-0.3708137,typical
32.331078,-0.3162142,typical
32.341076,-0.24631214,typical
32.351078,-0.13377513,typical
32.361076,-0.11229755,typical
32.37108,-0.0007430436,typical
32.38108,0.049377635,typical
32.39108,0.10283135,typical
32.40108,0.11749055,typical
32.41108,0.22638318,typical
32.42108,0.26572147,typical
32.43108,0.35723534,typical
32.441082,0.43249738,typical
32.45108,0.43697295,typical
32.461082,0.52723765,typical
32.47108,0.5930517,typical
32.481083,0.60497284,typical
32.49108,0.6933639,typical
32.501083,0.71475923,typical
32.51108,0.76305294,typical
32.521084,0.78657544,typical
32.531082,0.8412295,typical
32.541084,0.85860175,typical
32.551086,0.9280709,typical
32.561085,0.94818604,typical
32.571087,0.9567665,typical
32.581085,0.99501014,typical
32.591087,0.9850371,typical
32.601086,0.9992423,typical
32.611088,0.97076625,typical
32.621086,0.9900314,typical
32.63109,0.98019814,typical
32.641087,0.9624488,typical
32.65109,1.007011,typical
32.661087,0.94118506,typical
32.67109,0.9388012,typical
32.681087,0.8912724,typical
32.69109,0.8618901,typical
32.701088,0.8468343,typical
32.71109,0.82189894,typical
32.72109,0.8032851,typical
32.73109,0.7235682,typical
32.741093,0.6727347,typical
32.75109,0.60220164,typical
32.761093,0.55627143,typical
32.77109,0.46668616,typical
32.781094,0.47291607,typical
32.791092,0.38218904,typical
32.801094,0.3461405,typical
32.811092,0.2885539,typical
32.821095,0.18552203,typical
32.831093,0.16529123,typical
32.841095,0.061648376,typical
32.851093,0.017703047,typical
32.861095,-0.08193861,typical
32.871094,-0.14140712,typical
32.881096,-0.21892823,typical
32.891094,-0.30616727,typical
32.901096,-0.26096883,typical
32.911095,-0.34600958,typical
32.921097,-0.40233377,typical
32.9311,-0.52767533,typical
32.941097,-0.57018584,typical
32.9511,-0.5925484,typical
32.961098,-0.6460011,typical
32.9711,-0.75695866,typical
32.9811,-0.75968575,typical
32.9911,-0.8125224,typical
33.0011,-0.8343607,typical
33.0111,-0.8540514,typical
33.0211,-0.9053502,typical
33.0311,-0.9218335,typical
33.0411,-0.88447714,typical
33.0511,-0.9636811,typical
33.0611,-0.9982614,typical
33.071102,-0.99075836,typical
33.0811,-0.9807546,typical
33.091103,-0.99702644,typical
33.101105,-0.9826256,typical
33.111103,-1.0057933,typical
33.121105,-1.0103486,typical
33.131104,-0.9731599,typical
33.141106,-1.0115052,typical
33.151104,-0.9619795,typical
33.161106,-0.9635484,typical
33.171104,-0.93984073,typical
33.181107,-0.9669552,typical
33.191105,-0.891445,typical
33.201107,-0.931131,typical
33.211105,-0.8562449,typical
33.221107,-0.81480753,typical
33.231106,-0.7811393,typical
33.241108,-0.75405437,typical
33.251106,-0.64498127,typical
33.26111,-0.6140455,typical
33.271107,-0.5649309,typical
33.28111,-0.475059,typical
33.29111,-0.4429679,typical
33.30111,-0.45865688,typical
33.31111,-0.3431126,typical
33.32111,-0.2856518,typical
33.331112,-0.24558319,typical
33.34111,-0.13925299,typical
33.351112,-0.10196702,typical
33.36111,-0.016043141,typical
33.371113,0.09477264,typical
33.38111,0.14470732,typical
33.391113,0.22171856,typical
33.40111,0.19365802,typical
33.411114,0.2734317,typical
33.421112,0.3277562,typical
33.431114,0.3832863,typical
33.441113,0.4859017,typical
33.451115,0.57499564,typical
33.461113,0.5920849,typical
33.471115,0.65744346,typical
33.481117,0.7106049,typical
33.491116,0.7346799,typical
33.501118,0.75706816,typical
33.511116,0.81373537,typical
33.52112,0.8337513,typical
33.531116,0.85650647,typical
33.54112,0.89441216,typical
33.551117,0.94813377,typical
33.56112,0.91898906,typical
33.571117,0.94127643,typical
33.58112,0.96517324,typical
33.591118,0.9761157,typical
33.60112,0.99108124,typical
33.61112,0.9603349,typical
33.62112,0.9225713,typical
33.63112,0.9192171,typical
33.64112,0.8745551,typical
33.651123,0.853807,typical
33.66112,0.8133709,typical
33.671124,0.7806795,typical
33.68112,0.710197,typical
33.691124,0.68793154,typical
33.701122,0.6648486,typical
33.711124,0.60158426,typical
33.721123,0.53204775,typical
33.731125,0.5182761,typical
33.741123,0.43516892,typical
33.751125,0.34132254,typical
33.761124,0.25960624,typical
33.771126,0.15711677,typical
33.781124,0.13234937,typical
33.791126,0.07367746,typical
33.801125,0.024365446,typical
33.811127,-0.030477712,typical
33.821125,-0.08549452,typical
33.831127,-0.13993645,typical
33.84113,-0.23485315,typical
33.851128,-0.3332649,typical
33.86113,-0.3750664,typical
33.871128,-0.45207825,typical
33.88113,-0.5314277,typical
33.89113,-0.57757515,typical
33.90113,-0.5792477,typical
33.91113,-0.54558635,typical
33.92113,-0.6875497,typical
33.93113,-0.739432,typical
33.94113,-0.77962595,typical
33.95113,-0.8377354,typical
33.961132,-0.862845,typical
33.97113,-0.8798845,typical
33.981133,-0.96544397,typical
33.99113,-0.93740827,typical
34.001133,-0.9643868,typical
34.01113,-0.9785291,typical
34.021133,-1.020313,typical
34.031136,-1.0007474,typical
34.041134,-1.0132873,typical
34.051136,-1.0358436,typical
34.061134,-0.951137,typical
34.071136,-0.9615913,typical
34.081135,-0.9976663,typical
34.091137,-0.9030837,typical
34.101135,-0.9119389,typical
34.111137,-0.9241384,typical
34.121136,-0.87876964,typical
34.131138,-0.8361676,typical
34.141136,-0.8052016,typical
34.15114,-0.7592313,typical
34.161137,-0.6740913,typical
34.17114,-0.65154594,typical
34.181137,-0.59640074,typical
34.19114,-0.53341466,typical
34.20114,-0.5207922,typical
34.21114,-0.43474308,typical
34.22114,-0.4135445,typical
34.23114,-0.33509696,typical
34.241142,-0.24272542,typical
34.25114,-0.19379115,typical
34.261143,-0.10460724,typical
34.27114,-0.043885786,typical
34.281143,0.006902177,typical
34.29114,0.1144307,typical
34.301144,0.09552524,typical
34.311142,0.17523071,typical
34.321144,0.24304038,typical
34.331142,0.31459922,typical
34.341145,0.3884139,typical
34.351143,0.45689556,typical
34.361145,0.51385605,typical
34.371143,0.6008323,typical
34.381145,0.6471636,typical
34.391148,0.6803356,typical
34.401146,0.67627376,typical
34.411148,0.7163194,typical
34.421146,0.8108514,typical
34.43115,0.81438196,typical
34.441147,0.8653813,typical
34.45115,0.8922768,typical
34.461147,0.9572356,typical
34.47115,0.9268194,typical
34.481148,0.9699716,typical
34.49115,0.960102,typical
34.50115,0.9561107,typical
34.51115,0.9839313,typical
34.52115,0.98068625,typical
34.53115,0.9751232,typical
34.54115,1.0019876,typical
34.55115,0.94114023,typical
34.56115,0.95342195,typical
34.57115,0.9427631,typical
34.581154,0.9093071,typical
34.591152,0.85637134,typical
34.601154,0.87701136,typical
34.611153,0.84346193,typical
34.621155,0.7948537,typical
34.631153,0.7340689,typical
34.641155,0.72791255,typical
34.651154,0.6206431,typical
34.661156,0.5574791,typical
34.671154,0.5375698,typical
34.681156,0.4476765,typical
34.691154,0.3969443,typical
34.701157,0.38278484,typical
34.711155,0.30700856,typical
34.721157,0.25116986,typical
34.731155,0.14060365,typical
34.741158,0.098806344,typical
34.75116,0.05626604,typical
34.761158,-0.06133598,typical
34.77116,-0.17881943,typical
34.78116,-0.19249818,typical
34.79116,-0.27809715,typical
34.80116,-0.255499,typical
34.81116,-0.28119355,typical
34.82116,-0.37818292,typical
34.83116,-0.47834054,typical
34.84116,-0.5231178,typical
34.851162,-0.60853434,typical
34.86116,-0.6230609,typical
34.871162,-0.7164903,typical
34.88116,-0.781035,typical
34.891163,-0.816682,typical
34.90116,-0.8075338,typical
34.911163,-0.8512777,typical
34.92116,-0.8887413,typical
34.931164,-0.9261111,typical
34.941166,-0.9493114,typical
34.951164,-0.9724615,typical
34.961166,-0.9690904,typical
34.971165,-0.97436607,typical
34.981167,-1.003307,typical
34.991165,-1.0196117,typical
35.001167,-0.99508107,typical
35.011166,-1.0279118,typical
35.021168,-0.96929103,typical
35.031166,-0.97069484,typical
35.04117,-0.95671433,typical
35.051167,-0.9720986,typical
35.06117,-0.95407194,typical
35.071167,-0.86064154,typical
35.08117,-0.8089625,typical
35.091167,-0.81614107,typical
35.10117,-0.73891246,typical
35.11117,-0.75841665,typical
35.12117,-0.6962632,typical
35.131172,-0.6523858,typical
35.14117,-0.6026232,typical
35.151173,-0.5239123,typical
35.16117,-0.4233472,typical
35.171173,-0.3594833,typical
35.18117,-0.30030748,typical
35.191174,-0.2420026,typical
35.20117,-0.27459013,typical
35.211174,-0.14414728,typical
35.221172,-0.057344645,typical
35.231174,-0.07728939,typical
35.241173,0.014557488,typical
35.251175,0.11874945,typical
35.261173,0.18984888,typical
35.271175,0.26656073,typical
35.281174,0.31223053,typical
35.291176,0.397138,typical
35.301178,0.4089562,typical
35.311176,0.47026184,typical
35.32118,0.52287203,typical
35.331177,0.59423506,typical
35.34118,0.62584156,typical
35.351177,0.6822341,typical
35.36118,0.7706718,typical
35.371178,0.8201878,typical
35.38118,0.8509789,typical
35.39118,0.893826,typical
35.40118,0.835276,typical
35.41118,0.89854276,typical
35.42118,0.97076356,typical
35.43118,0.96509755,typical
35.44118,0.96062815,typical
35.45118,0.97082514,typical
35.46118,0.9976742,typical
35.47118,0.96874475,typical
35.481182,1.0168482,typical
35.491184,0.98952824,typical
35.501183,0.988969,typical
35.511185,0.9685574,typical
35.521183,0.93186367,typical
35.531185,0.9084738,typical
35.541183,0.87628496,typical
